Name,Scores,EMD Ranks
,,,
,,,
Aaron_Peirsol_,117.285,518
Aaron_Sorkin_,117.39,523
Abdel_Nasser_Assidi_,173.091,1647
Abdoulaye_Wade_,177.816,1661
Abdullah_,139.142,1179
Abdullah_Gul_,106.027,268
Abdullah_al-Attiyah_,163.382,1598
Abdullatif_Sener_,131.036,941
Abel_Pacheco_,135.93,1088
Abid_Hamid_Mahmud_Al-Tikriti_,116.789,507
Adam_Sandler_,115.316,469
Adam_Scott_,160.237,1574
Adel_Al-Jubeir_,148.605,1395
Adolfo_Aguilar_Zinser_,135.525,1076
Adolfo_Rodriguez_Saa_,139.622,1193
Adrian_McPherson_,196.333,1679
Adrian_Nastase_,136.948,1114
Adrien_Brody_,110.835,359
Ahmad_Masood_,126.416,769
Ahmed_Chalabi_,110.744,358
Ahmet_Necdet_Sezer_,129.488,885
Ai_Sugiyama_,130.57,923
Aicha_El_Ouafi_,151.232,1440
Aitor_Gonzalez_,170.289,1638
Akbar_Hashemi_Rafsanjani_,103.624,222
Akhmed_Zakayev_,125.161,738
Al_Davis_,140.228,1208
Al_Gore_,139.251,1183
Al_Pacino_,136.662,1109
Al_Sharpton_,164.899,1609
Alan_Ball_,123.621,693
Alan_Greenspan_,139.927,1200
Alan_Mulally_,110.264,347
Alastair_Campbell_,129.316,878
Albert_Costa_,168.745,1631
Alberto_Fujimori_,136.572,1105
Alberto_Ruiz_Gallardon_,129.842,900
Albrecht_Mentz_,117.7,534
Aldo_Paredes_,148.937,1400
Alec_Baldwin_,136.291,1097
Alejandro_Atchugarry_,120.515,611
Alejandro_Avila_,160.752,1577
Alejandro_Toledo_,130.838,933
Aleksander_Kwasniewski_,138.495,1160
Alex_Barros_,146.779,1357
Alex_Penelas_,106.855,286
Alex_Sink_,149.204,1404
Alexander_Downer_,98.3911,145
Alexander_Losyukov_,112.951,408
Alexander_Rumyantsev_,112.076,383
Alexandra_Stevenson_,160.329,1576
Alexandra_Vodjanikova_,154.62,1499
Ali_Abbas_,109.486,331
Ali_Khamenei_,131.943,971
Ali_Naimi_,112.335,389
Alice_Fisher_,141.147,1238
Alicia_Silverstone_,129.931,902
Alimzhan_Tokhtakhounov_,129.625,890
Alison_Lohman_,106.475,280
Allen_Iverson_,142.216,1262
Allison_Janney_,131.45,950
Allyson_Felix_,139.301,1186
Alvaro_Noboa_,111.093,363
Alvaro_Silva_Calderon_,131.951,973
Alvaro_Uribe_,115.865,482
Amanda_Beard_,116.523,502
Amanda_Bynes_,111.841,379
Amanda_Coetzer_,124.807,728
Amber_Tamblyn_,131.554,953
Amelia_Vega_,104.664,240
Amelie_Mauresmo_,145.093,1318
Amer_al-Saadi_,134.218,1045
Amram_Mitzna_,126.977,786
Ana_Guevara_,177.764,1660
Ana_Palacio_,101.293,189
Anastasia_Myskina_,156.072,1517
Anders_Ebbeson_,162.859,1592
Anders_Fogh_Rasmussen_,166.945,1624
Andre_Agassi_,124.813,729
Andrei_Mikhnevich_,144.302,1305
Andrew_Bunner_,121.108,623
Andrew_Cuomo_,98.6125,147
Andrew_Niccol_,128.969,867
Andrew_Weissmann_,147.842,1375
Andy_Hebb_,110.048,340
