Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,209,561
Aaron_Sorkin_,33,97
Abdel_Nasser_Assidi_,1185,1641
Abdoulaye_Wade_,559,1179
Abdullah_,1183,1640
Abdullah_Gul_,309,776
Abdullah_al-Attiyah_,656,1291
Abdullatif_Sener_,779,1405
Abel_Pacheco_,607,1232
Abid_Hamid_Mahmud_Al-Tikriti_,133,375
Adam_Sandler_,500,1096
Adam_Scott_,889,1491
Adel_Al-Jubeir_,690,1331
Adolfo_Aguilar_Zinser_,131,369
Adolfo_Rodriguez_Saa_,969,1540
Adrian_McPherson_,241,630
Adrian_Nastase_,1287,1660
Adrien_Brody_,399,936
Ahmad_Masood_,330,815
Ahmed_Chalabi_,300,755
Ahmet_Necdet_Sezer_,134,377
Ai_Sugiyama_,1120,1616
Aicha_El_Ouafi_,153,428
Aitor_Gonzalez_,41,120
Akbar_Hashemi_Rafsanjani_,260,666
Akhmed_Zakayev_,935,1522
Al_Davis_,1255,1655
Al_Gore_,871,1478
Al_Pacino_,332,818
Al_Sharpton_,1182,1639
Alan_Ball_,379,903
Alan_Greenspan_,242,633
Alan_Mulally_,384,913
Alastair_Campbell_,267,682
Albert_Costa_,44,129
Alberto_Fujimori_,344,842
Alberto_Ruiz_Gallardon_,1,1
Albrecht_Mentz_,934,1521
Aldo_Paredes_,1045,1585
Alec_Baldwin_,358,869
Alejandro_Atchugarry_,639,1270
Alejandro_Avila_,174,479
Alejandro_Toledo_,1370,1670
Aleksander_Kwasniewski_,910,1504
Alex_Barros_,2,4
Alex_Penelas_,138,387
Alex_Sink_,287,727
Alexander_Downer_,185,506
Alexander_Losyukov_,445,1012
Alexander_Rumyantsev_,299,753
Alexandra_Stevenson_,160,444
Alexandra_Vodjanikova_,3,7
Ali_Abbas_,101,284
Ali_Khamenei_,16,46
Ali_Naimi_,443,1009
Alice_Fisher_,154,430
Alicia_Silverstone_,580,1204
Alimzhan_Tokhtakhounov_,283,716
Alison_Lohman_,4,10
Allen_Iverson_,19,55
Allison_Janney_,209,562
Allyson_Felix_,1127,1617
Alvaro_Noboa_,806,1428
Alvaro_Silva_Calderon_,323,802
Alvaro_Uribe_,458,1033
Amanda_Beard_,439,1002
Amanda_Bynes_,65,190
Amanda_Coetzer_,979,1546
Amber_Tamblyn_,360,874
Amelia_Vega_,1110,1613
Amelie_Mauresmo_,62,181
Amer_al-Saadi_,55,161
Amram_Mitzna_,205,550
Ana_Guevara_,489,1081
Ana_Palacio_,13,37
Anastasia_Myskina_,78,222
Anders_Ebbeson_,998,1556
Anders_Fogh_Rasmussen_,546,1158
Andre_Agassi_,380,906
Andrei_Mikhnevich_,1034,1579
Andrew_Bunner_,233,614
Andrew_Cuomo_,516,1117
Andrew_Niccol_,5,13
Andrew_Weissmann_,834,1449
Andy_Hebb_,30,88
Andy_Roddick_,335,825
Angela_Bassett_,448,1018
Angela_Lansbury_,26,76
Angela_Merkel_,313,783
Angelina_Jolie_,739,1379
Angelo_Reyes_,224,594
Anibal_Ibarra_,538,1147
Ann_Veneman_,178,489
Anna_Kournikova_,313,784
Anna_Nicole_Smith_,481,1068
Anne_Krueger_,463,1042
