Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,77859,90
Aaron_Sorkin_,120459,893
Abdel_Nasser_Assidi_,143571,1458
Abdoulaye_Wade_,90428.2,233
Abdullah_,138308,1366
Abdullah_Gul_,138237,1362
Abdullah_al-Attiyah_,125749,1025
Abdullatif_Sener_,143143,1451
Abel_Pacheco_,125321,1018
Abid_Hamid_Mahmud_Al-Tikriti_,142031,1433
Adam_Sandler_,119305,852
Adam_Scott_,119000,838
Adel_Al-Jubeir_,90564.6,236
Adolfo_Aguilar_Zinser_,130989,1194
Adolfo_Rodriguez_Saa_,138163,1360
Adrian_McPherson_,105420,523
Adrian_Nastase_,93155.3,274
Adrien_Brody_,146206,1500
Ahmad_Masood_,132964,1247
Ahmed_Chalabi_,134895,1284
Ahmet_Necdet_Sezer_,109817,602
Ai_Sugiyama_,122725,950
Aicha_El_Ouafi_,96789,327
Aitor_Gonzalez_,119055,844
Akbar_Hashemi_Rafsanjani_,115676,751
Akhmed_Zakayev_,98823.7,371
Al_Davis_,100264,392
Al_Gore_,96029.5,314
Al_Pacino_,106434,541
Al_Sharpton_,100318,393
Alan_Ball_,74726,71
Alan_Greenspan_,126148,1039
Alan_Mulally_,81146.5,115
Alastair_Campbell_,106611,545
Albert_Costa_,131060,1196
Alberto_Fujimori_,141435,1422
Alberto_Ruiz_Gallardon_,131612,1208
Albrecht_Mentz_,162838,1645
Aldo_Paredes_,135589,1305
Alec_Baldwin_,127140,1075
Alejandro_Atchugarry_,147135,1515
Alejandro_Avila_,105405,522
Alejandro_Toledo_,84353.8,147
Aleksander_Kwasniewski_,103235,461
Alex_Barros_,112521,671
Alex_Penelas_,127058,1072
Alex_Sink_,125754,1026
Alexander_Downer_,126445,1054
Alexander_Losyukov_,106771,547
Alexander_Rumyantsev_,162971,1646
Alexandra_Stevenson_,115387,749
Alexandra_Vodjanikova_,167676,1664
Ali_Abbas_,0,1
Ali_Khamenei_,122358,941
Ali_Naimi_,95200.5,299
Alice_Fisher_,125909,1029
Alicia_Silverstone_,94017,283
Alimzhan_Tokhtakhounov_,103564,474
Alison_Lohman_,115334,747
Allen_Iverson_,128598,1110
Allison_Janney_,124578,998
Allyson_Felix_,133444,1261
Alvaro_Noboa_,81794,122
Alvaro_Silva_Calderon_,156278,1613
Alvaro_Uribe_,111870,654
Amanda_Beard_,105293,521
Amanda_Bynes_,116612,771
Amanda_Coetzer_,131888,1215
Amber_Tamblyn_,107010,553
Amelia_Vega_,108393,576
Amelie_Mauresmo_,146178,1499
Amer_al-Saadi_,92264,259
Amram_Mitzna_,80476.2,107
Ana_Guevara_,120975,902
Ana_Palacio_,92805.5,270
Anastasia_Myskina_,98793.2,368
Anders_Ebbeson_,158143,1626
Anders_Fogh_Rasmussen_,131716,1212
Andre_Agassi_,91332.3,244
Andrei_Mikhnevich_,103415,471
Andrew_Bunner_,156085,1611
Andrew_Cuomo_,108800,586
Andrew_Niccol_,92224.7,258
Andrew_Weissmann_,102836,452
Andy_Hebb_,119064,845
Andy_Roddick_,129076,1135
Angela_Bassett_,110235,609
Angela_Lansbury_,101320,420
Angela_Merkel_,119300,851
Angelina_Jolie_,122163,933
