Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.273,569
Aaron_Sorkin_,134.495,1109
Abdel_Nasser_Assidi_,173.087,1653
Abdoulaye_Wade_,177.809,1666
Abdullah_,101.798,229
Abdullah_Gul_,106.011,302
Abdullah_al-Attiyah_,139.393,1240
Abdullatif_Sener_,131.02,1007
Abel_Pacheco_,135.922,1150
Abid_Hamid_Mahmud_Al-Tikriti_,156.623,1543
Adam_Sandler_,115.314,515
Adam_Scott_,160.235,1585
Adel_Al-Jubeir_,148.604,1426
Adolfo_Aguilar_Zinser_,135.511,1139
Adolfo_Rodriguez_Saa_,139.606,1246
Adrian_McPherson_,196.329,1679
Adrian_Nastase_,136.945,1175
Adrien_Brody_,116.094,535
Ahmad_Masood_,126.403,846
Ahmed_Chalabi_,111.084,415
Ahmet_Necdet_Sezer_,129.479,965
Ai_Sugiyama_,135.275,1133
Aicha_El_Ouafi_,151.22,1464
Aitor_Gonzalez_,170.283,1643
Akbar_Hashemi_Rafsanjani_,103.609,256
Akhmed_Zakayev_,115.14,510
Al_Davis_,149.33,1433
Al_Gore_,139.247,1236
Al_Pacino_,136.66,1169
Al_Sharpton_,132.533,1044
Alan_Ball_,123.604,748
Alan_Greenspan_,127.077,869
Alan_Mulally_,110.248,397
Alastair_Campbell_,129.294,957
Albert_Costa_,168.735,1636
Alberto_Fujimori_,127.42,884
Alberto_Ruiz_Gallardon_,129.842,973
Albrecht_Mentz_,117.682,585
Aldo_Paredes_,148.93,1430
Alec_Baldwin_,136.261,1157
Alejandro_Atchugarry_,120.334,660
Alejandro_Avila_,148.375,1424
Alejandro_Toledo_,130.811,1000
Aleksander_Kwasniewski_,116.644,550
Alex_Barros_,109.279,376
Alex_Penelas_,106.841,321
Alex_Sink_,118.58,601
Alexander_Downer_,105.957,299
Alexander_Losyukov_,112.938,461
Alexander_Rumyantsev_,112.058,436
Alexandra_Stevenson_,160.32,1586
Alexandra_Vodjanikova_,155.264,1526
Ali_Abbas_,109.473,381
Ali_Khamenei_,131.923,1032
Ali_Naimi_,135.24,1132
Alice_Fisher_,141.136,1289
Alicia_Silverstone_,129.918,975
Alimzhan_Tokhtakhounov_,117.434,578
Alison_Lohman_,114.426,492
Allen_Iverson_,151.964,1472
Allison_Janney_,131.43,1018
Allyson_Felix_,139.288,1237
Alvaro_Noboa_,154.812,1520
Alvaro_Silva_Calderon_,126.798,861
Alvaro_Uribe_,115.836,529
Amanda_Beard_,116.511,548
Amanda_Bynes_,87.5014,68
Amanda_Coetzer_,124.804,787
Amber_Tamblyn_,109.005,370
Amelia_Vega_,104.657,270
Amelie_Mauresmo_,145.081,1362
Amer_al-Saadi_,98.9405,181
Amram_Mitzna_,150.623,1450
Ana_Guevara_,131.949,1033
Ana_Palacio_,63.4086,4
Anastasia_Myskina_,156.063,1536
Anders_Ebbeson_,162.856,1600
Anders_Fogh_Rasmussen_,166.938,1627
Andre_Agassi_,124.8,786
Andrei_Mikhnevich_,144.292,1347
Andrew_Bunner_,121.088,680
Andrew_Cuomo_,98.5976,178
Andrew_Niccol_,100.524,206
Andrew_Weissmann_,160.887,1590
Andy_Hebb_,81.6425,40
