Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1654,312
Aaron_Sorkin_,2836,1060
Abdel_Nasser_Assidi_,3037,1188
Abdoulaye_Wade_,3851,1551
Abdullah_,2144,591
Abdullah_Gul_,1860,423
Abdullah_al-Attiyah_,3989,1583
Abdullatif_Sener_,3434,1395
Abel_Pacheco_,3118,1237
Abid_Hamid_Mahmud_Al-Tikriti_,4759,1675
Adam_Sandler_,2810,1045
Adam_Scott_,3975,1579
Adel_Al-Jubeir_,1705,341
Adolfo_Aguilar_Zinser_,171,1
Adolfo_Rodriguez_Saa_,1327,163
Adrian_McPherson_,4017,1585
Adrian_Nastase_,1228,136
Adrien_Brody_,3105,1228
Ahmad_Masood_,2502,831
Ahmed_Chalabi_,1651,309
Ahmet_Necdet_Sezer_,1508,246
Ai_Sugiyama_,3283,1320
Aicha_El_Ouafi_,3520,1430
Aitor_Gonzalez_,4848,1677
Akbar_Hashemi_Rafsanjani_,2949,1124
Akhmed_Zakayev_,1502,243
Al_Davis_,1992,494
Al_Gore_,3189,1279
Al_Pacino_,2624,921
Al_Sharpton_,2628,923
Alan_Ball_,3028,1181
Alan_Greenspan_,3662,1483
Alan_Mulally_,975,74
Alastair_Campbell_,3831,1546
Albert_Costa_,4433,1656
Alberto_Fujimori_,2093,560
Alberto_Ruiz_Gallardon_,2460,800
Albrecht_Mentz_,3540,1439
Aldo_Paredes_,2631,928
Alec_Baldwin_,2689,981
Alejandro_Atchugarry_,1457,216
Alejandro_Avila_,3472,1411
Alejandro_Toledo_,1934,463
Aleksander_Kwasniewski_,3075,1208
Alex_Barros_,2434,781
Alex_Penelas_,595,20
Alex_Sink_,1850,420
Alexander_Downer_,1793,384
Alexander_Losyukov_,1613,285
Alexander_Rumyantsev_,1538,251
Alexandra_Stevenson_,2050,526
Alexandra_Vodjanikova_,1776,375
Ali_Abbas_,3457,1407
Ali_Khamenei_,3752,1518
Ali_Naimi_,2122,579
Alice_Fisher_,3533,1436
Alicia_Silverstone_,3521,1431
Alimzhan_Tokhtakhounov_,2509,834
Alison_Lohman_,3467,1409
Allen_Iverson_,3940,1573
Allison_Janney_,3274,1314
Allyson_Felix_,1872,427
Alvaro_Noboa_,3086,1214
Alvaro_Silva_Calderon_,3210,1287
Alvaro_Uribe_,2872,1081
Amanda_Beard_,1584,272
Amanda_Bynes_,1214,129
Amanda_Coetzer_,2424,775
Amber_Tamblyn_,2225,634
Amelia_Vega_,2399,755
Amelie_Mauresmo_,4223,1629
Amer_al-Saadi_,1910,444
Amram_Mitzna_,2406,763
Ana_Guevara_,4292,1638
Ana_Palacio_,2332,714
Anastasia_Myskina_,4622,1668
Anders_Ebbeson_,3332,1343
Anders_Fogh_Rasmussen_,3639,1472
Andre_Agassi_,1362,180
Andrei_Mikhnevich_,1344,172
Andrew_Bunner_,1467,223
Andrew_Cuomo_,3040,1190
Andrew_Niccol_,3410,1384
Andrew_Weissmann_,2550,880
Andy_Hebb_,1484,233
Andy_Roddick_,2941,1116
Angela_Bassett_,3045,1198
Angela_Lansbury_,2055,534
Angela_Merkel_,3303,1330
Angelina_Jolie_,829,46
Angelo_Reyes_,3176,1274
