Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2494,818
Aaron_Sorkin_,2884,1096
Abdel_Nasser_Assidi_,2278,672
Abdoulaye_Wade_,3025,1182
Abdullah_,1419,161
Abdullah_Gul_,569,20
Abdullah_al-Attiyah_,3814,1564
Abdullatif_Sener_,1732,296
Abel_Pacheco_,2462,797
Abid_Hamid_Mahmud_Al-Tikriti_,1509,202
Adam_Sandler_,3391,1407
Adam_Scott_,3631,1511
Adel_Al-Jubeir_,3789,1557
Adolfo_Aguilar_Zinser_,492,15
Adolfo_Rodriguez_Saa_,3083,1224
Adrian_McPherson_,3185,1285
Adrian_Nastase_,2464,801
Adrien_Brody_,3087,1228
Ahmad_Masood_,1792,337
Ahmed_Chalabi_,566,19
Ahmet_Necdet_Sezer_,3295,1350
Ai_Sugiyama_,3475,1451
Aicha_El_Ouafi_,1959,439
Aitor_Gonzalez_,3237,1318
Akbar_Hashemi_Rafsanjani_,2241,644
Akhmed_Zakayev_,2657,939
Al_Davis_,1994,463
Al_Gore_,2887,1098
Al_Pacino_,3642,1516
Al_Sharpton_,3267,1332
Alan_Ball_,2572,875
Alan_Greenspan_,2130,574
Alan_Mulally_,1912,411
Alastair_Campbell_,2169,602
Albert_Costa_,3474,1450
Alberto_Fujimori_,3643,1517
Alberto_Ruiz_Gallardon_,2073,517
Albrecht_Mentz_,789,40
Aldo_Paredes_,1088,81
Alec_Baldwin_,4016,1621
Alejandro_Atchugarry_,1605,235
Alejandro_Avila_,2999,1171
Alejandro_Toledo_,3000,1173
Aleksander_Kwasniewski_,2779,1022
Alex_Barros_,2229,639
Alex_Penelas_,1840,374
Alex_Sink_,3792,1560
Alexander_Downer_,2074,518
Alexander_Losyukov_,657,26
Alexander_Rumyantsev_,3180,1283
Alexandra_Stevenson_,2612,909
Alexandra_Vodjanikova_,2695,969
Ali_Abbas_,3329,1371
Ali_Khamenei_,1968,445
Ali_Naimi_,2798,1038
Alice_Fisher_,2337,720
Alicia_Silverstone_,2583,888
Alimzhan_Tokhtakhounov_,2579,884
Alison_Lohman_,2312,701
Allen_Iverson_,2335,718
Allison_Janney_,2473,806
Allyson_Felix_,3564,1482
Alvaro_Noboa_,3275,1337
Alvaro_Silva_Calderon_,3282,1342
Alvaro_Uribe_,2331,715
Amanda_Beard_,1970,446
Amanda_Bynes_,3002,1174
Amanda_Coetzer_,1359,143
Amber_Tamblyn_,3587,1493
Amelia_Vega_,2837,1069
Amelie_Mauresmo_,2805,1042
Amer_al-Saadi_,1860,383
Amram_Mitzna_,3378,1399
Ana_Guevara_,4165,1646
Ana_Palacio_,436,9
Anastasia_Myskina_,2692,965
Anders_Ebbeson_,3522,1467
Anders_Fogh_Rasmussen_,2729,986
Andre_Agassi_,1929,419
Andrei_Mikhnevich_,1597,232
Andrew_Bunner_,854,47
Andrew_Cuomo_,2807,1045
Andrew_Niccol_,1813,354
Andrew_Weissmann_,3112,1246
Andy_Hebb_,2368,738
Andy_Roddick_,1692,279
Angela_Bassett_,3436,1429
Angela_Lansbury_,2781,1025
Angela_Merkel_,2393,757
Angelina_Jolie_,1655,258
Angelo_Reyes_,4050,1628
