Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1324,116
Aaron_Sorkin_,1293,111
Abdel_Nasser_Assidi_,2690,967
Abdoulaye_Wade_,2693,970
Abdullah_,3556,1504
Abdullah_Gul_,1557,208
Abdullah_al-Attiyah_,3285,1385
Abdullatif_Sener_,2297,660
Abel_Pacheco_,3359,1437
Abid_Hamid_Mahmud_Al-Tikriti_,2681,961
Adam_Sandler_,1804,315
Adam_Scott_,1776,303
Adel_Al-Jubeir_,3308,1401
Adolfo_Aguilar_Zinser_,1956,428
Adolfo_Rodriguez_Saa_,3003,1213
Adrian_McPherson_,3020,1223
Adrian_Nastase_,2301,664
Adrien_Brody_,1896,381
Ahmad_Masood_,2394,740
Ahmed_Chalabi_,1892,378
Ahmet_Necdet_Sezer_,1587,222
Ai_Sugiyama_,2283,651
Aicha_El_Ouafi_,2535,849
Aitor_Gonzalez_,2353,706
Akbar_Hashemi_Rafsanjani_,1907,388
Akhmed_Zakayev_,2661,949
Al_Davis_,3074,1260
Al_Gore_,2108,525
Al_Pacino_,1515,186
Al_Sharpton_,2309,674
Alan_Ball_,2095,515
Alan_Greenspan_,3933,1612
Alan_Mulally_,1987,451
Alastair_Campbell_,2797,1065
Albert_Costa_,3289,1391
Alberto_Fujimori_,1722,276
Alberto_Ruiz_Gallardon_,2314,677
Albrecht_Mentz_,3440,1462
Aldo_Paredes_,2060,496
Alec_Baldwin_,3432,1459
Alejandro_Atchugarry_,1427,145
Alejandro_Avila_,3243,1360
Alejandro_Toledo_,2737,1010
Aleksander_Kwasniewski_,3035,1238
Alex_Barros_,1773,299
Alex_Penelas_,2302,666
Alex_Sink_,1249,97
Alexander_Downer_,2820,1086
Alexander_Losyukov_,3597,1521
Alexander_Rumyantsev_,3220,1344
Alexandra_Stevenson_,2963,1190
Alexandra_Vodjanikova_,4677,1678
Ali_Abbas_,1856,348
Ali_Khamenei_,1911,392
Ali_Naimi_,2027,475
Alice_Fisher_,2641,938
Alicia_Silverstone_,3146,1309
Alimzhan_Tokhtakhounov_,2296,659
Alison_Lohman_,2949,1183
Allen_Iverson_,2222,609
Allison_Janney_,1988,453
Allyson_Felix_,2305,669
Alvaro_Noboa_,3136,1302
Alvaro_Silva_Calderon_,2209,596
Alvaro_Uribe_,1688,262
Amanda_Beard_,1110,60
Amanda_Bynes_,2570,879
Amanda_Coetzer_,2880,1132
Amber_Tamblyn_,2459,794
Amelia_Vega_,3430,1458
Amelie_Mauresmo_,2363,712
Amer_al-Saadi_,2559,866
Amram_Mitzna_,2433,774
Ana_Guevara_,4387,1666
Ana_Palacio_,1701,265
Anastasia_Myskina_,2031,479
Anders_Ebbeson_,3966,1623
Anders_Fogh_Rasmussen_,1244,95
Andre_Agassi_,1375,128
Andrei_Mikhnevich_,3023,1226
Andrew_Bunner_,1025,44
Andrew_Cuomo_,870,23
Andrew_Niccol_,2040,483
Andrew_Weissmann_,2777,1048
Andy_Hebb_,1714,273
Andy_Roddick_,2920,1157
Angela_Bassett_,4153,1645
Angela_Lansbury_,1067,52
Angela_Merkel_,2029,478
Angelina_Jolie_,1785,309
Angelo_Reyes_,3220,1345
