Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2228,639
Aaron_Sorkin_,3359,1382
Abdel_Nasser_Assidi_,3063,1211
Abdoulaye_Wade_,3694,1518
Abdullah_,2978,1156
Abdullah_Gul_,2488,825
Abdullah_al-Attiyah_,2691,947
Abdullatif_Sener_,2678,940
Abel_Pacheco_,3722,1534
Abid_Hamid_Mahmud_Al-Tikriti_,3976,1599
Adam_Sandler_,1794,354
Adam_Scott_,3625,1500
Adel_Al-Jubeir_,2842,1058
Adolfo_Aguilar_Zinser_,2757,994
Adolfo_Rodriguez_Saa_,4274,1649
Adrian_McPherson_,4398,1658
Adrian_Nastase_,3114,1248
Adrien_Brody_,2018,496
Ahmad_Masood_,2921,1116
Ahmed_Chalabi_,3099,1236
Ahmet_Necdet_Sezer_,2704,956
Ai_Sugiyama_,3285,1346
Aicha_El_Ouafi_,2581,874
Aitor_Gonzalez_,3353,1379
Akbar_Hashemi_Rafsanjani_,1786,350
Akhmed_Zakayev_,2124,569
Al_Davis_,3822,1563
Al_Gore_,1901,413
Al_Pacino_,1815,370
Al_Sharpton_,2198,618
Alan_Ball_,1850,389
Alan_Greenspan_,2916,1109
Alan_Mulally_,1831,379
Alastair_Campbell_,2459,808
Albert_Costa_,2771,1007
Alberto_Fujimori_,2118,563
Alberto_Ruiz_Gallardon_,1878,405
Albrecht_Mentz_,3067,1214
Aldo_Paredes_,898,51
Alec_Baldwin_,2327,711
Alejandro_Atchugarry_,2055,524
Alejandro_Avila_,3008,1181
Alejandro_Toledo_,1476,206
Aleksander_Kwasniewski_,3197,1301
Alex_Barros_,2254,670
Alex_Penelas_,514,12
Alex_Sink_,3949,1590
Alexander_Downer_,1533,243
Alexander_Losyukov_,2200,621
Alexander_Rumyantsev_,2602,893
Alexandra_Stevenson_,3810,1560
Alexandra_Vodjanikova_,3947,1588
Ali_Abbas_,2737,978
Ali_Khamenei_,4000,1608
Ali_Naimi_,1103,87
Alice_Fisher_,2386,755
Alicia_Silverstone_,2858,1070
Alimzhan_Tokhtakhounov_,1721,311
Alison_Lohman_,3156,1276
Allen_Iverson_,2196,617
Allison_Janney_,2753,993
Allyson_Felix_,4653,1672
Alvaro_Noboa_,1900,412
Alvaro_Silva_Calderon_,2427,789
Alvaro_Uribe_,1610,271
Amanda_Beard_,1818,372
Amanda_Bynes_,1516,230
Amanda_Coetzer_,3910,1583
Amber_Tamblyn_,1677,294
Amelia_Vega_,2116,561
Amelie_Mauresmo_,4066,1624
Amer_al-Saadi_,719,26
Amram_Mitzna_,2916,1110
Ana_Guevara_,2731,976
Ana_Palacio_,817,38
Anastasia_Myskina_,3797,1557
Anders_Ebbeson_,2885,1092
Anders_Fogh_Rasmussen_,2534,847
Andre_Agassi_,2498,829
Andrei_Mikhnevich_,3421,1413
Andrew_Bunner_,1813,369
Andrew_Cuomo_,955,62
Andrew_Niccol_,3119,1252
Andrew_Weissmann_,3007,1178
Andy_Hebb_,1985,468
Andy_Roddick_,3696,1520
Angela_Bassett_,2865,1072
Angela_Lansbury_,2833,1048
Angela_Merkel_,1997,481
Angelina_Jolie_,953,60
Angelo_Reyes_,2981,1159
