Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,3239,1277
Aaron_Sorkin_,2912,1058
Abdel_Nasser_Assidi_,3494,1415
Abdoulaye_Wade_,4249,1627
Abdullah_,3099,1183
Abdullah_Gul_,2669,919
Abdullah_al-Attiyah_,2498,824
Abdullatif_Sener_,3461,1399
Abel_Pacheco_,2262,677
Abid_Hamid_Mahmud_Al-Tikriti_,4199,1616
Adam_Sandler_,700,44
Adam_Scott_,2392,750
Adel_Al-Jubeir_,3236,1273
Adolfo_Aguilar_Zinser_,3133,1209
Adolfo_Rodriguez_Saa_,3724,1507
Adrian_McPherson_,3902,1562
Adrian_Nastase_,2626,896
Adrien_Brody_,2955,1090
Ahmad_Masood_,1821,413
Ahmed_Chalabi_,3255,1290
Ahmet_Necdet_Sezer_,1525,258
Ai_Sugiyama_,3245,1279
Aicha_El_Ouafi_,3295,1316
Aitor_Gonzalez_,3245,1280
Akbar_Hashemi_Rafsanjani_,1890,451
Akhmed_Zakayev_,2170,623
Al_Davis_,4370,1651
Al_Gore_,2749,965
Al_Pacino_,1532,266
Al_Sharpton_,3001,1115
Alan_Ball_,3092,1173
Alan_Greenspan_,3149,1218
Alan_Mulally_,2729,950
Alastair_Campbell_,4065,1594
Albert_Costa_,3692,1499
Alberto_Fujimori_,2971,1096
Alberto_Ruiz_Gallardon_,2156,611
Albrecht_Mentz_,1731,358
Aldo_Paredes_,2812,1001
Alec_Baldwin_,3105,1187
Alejandro_Atchugarry_,2705,935
Alejandro_Avila_,3620,1471
Alejandro_Toledo_,2883,1038
Aleksander_Kwasniewski_,3199,1244
Alex_Barros_,2734,956
Alex_Penelas_,885,76
Alex_Sink_,3578,1445
Alexander_Downer_,2642,904
Alexander_Losyukov_,3343,1350
Alexander_Rumyantsev_,1101,130
Alexandra_Stevenson_,3611,1462
Alexandra_Vodjanikova_,3797,1535
Ali_Abbas_,2281,691
Ali_Khamenei_,4223,1621
Ali_Naimi_,2417,775
Alice_Fisher_,2733,954
Alicia_Silverstone_,1833,418
Alimzhan_Tokhtakhounov_,1085,121
Alison_Lohman_,1641,313
Allen_Iverson_,3361,1360
Allison_Janney_,1550,273
Allyson_Felix_,4406,1655
Alvaro_Noboa_,2634,901
Alvaro_Silva_Calderon_,2942,1079
Alvaro_Uribe_,416,9
Amanda_Beard_,3259,1291
Amanda_Bynes_,1004,105
Amanda_Coetzer_,4323,1640
Amber_Tamblyn_,1492,243
Amelia_Vega_,2205,645
Amelie_Mauresmo_,4074,1597
Amer_al-Saadi_,2270,684
Amram_Mitzna_,3669,1490
Ana_Guevara_,2113,582
Ana_Palacio_,2921,1066
Anastasia_Myskina_,3553,1433
Anders_Ebbeson_,4169,1609
Anders_Fogh_Rasmussen_,4144,1604
Andre_Agassi_,2642,905
Andrei_Mikhnevich_,2554,857
Andrew_Bunner_,3480,1409
Andrew_Cuomo_,812,60
Andrew_Niccol_,537,21
Andrew_Weissmann_,2487,816
Andy_Hebb_,2464,800
Andy_Roddick_,2395,757
Angela_Bassett_,2858,1025
Angela_Lansbury_,691,42
Angela_Merkel_,961,90
Angelina_Jolie_,2448,791
Angelo_Reyes_,2357,734
