Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,154,412
Aaron_Sorkin_,548,1131
Abdel_Nasser_Assidi_,257,639
Abdoulaye_Wade_,1490,1675
Abdullah_,153,409
Abdullah_Gul_,283,697
Abdullah_al-Attiyah_,202,517
Abdullatif_Sener_,963,1519
Abel_Pacheco_,115,311
Abid_Hamid_Mahmud_Al-Tikriti_,535,1114
Adam_Sandler_,656,1283
Adam_Scott_,845,1433
Adel_Al-Jubeir_,135,360
Adolfo_Aguilar_Zinser_,595,1194
Adolfo_Rodriguez_Saa_,1,1
Adrian_McPherson_,1489,1674
Adrian_Nastase_,193,495
Adrien_Brody_,382,886
Ahmad_Masood_,853,1442
Ahmed_Chalabi_,362,847
Ahmet_Necdet_Sezer_,432,974
Ai_Sugiyama_,479,1036
Aicha_El_Ouafi_,510,1079
Aitor_Gonzalez_,374,869
Akbar_Hashemi_Rafsanjani_,236,594
Akhmed_Zakayev_,66,186
Al_Davis_,852,1439
Al_Gore_,732,1338
Al_Pacino_,2,4
Al_Sharpton_,38,111
Alan_Ball_,704,1317
Alan_Greenspan_,974,1524
Alan_Mulally_,63,179
Alastair_Campbell_,240,604
Albert_Costa_,355,830
Alberto_Fujimori_,42,121
Alberto_Ruiz_Gallardon_,291,711
Albrecht_Mentz_,287,705
Aldo_Paredes_,2,5
Alec_Baldwin_,89,241
Alejandro_Atchugarry_,133,354
Alejandro_Avila_,671,1292
Alejandro_Toledo_,909,1480
Aleksander_Kwasniewski_,772,1371
Alex_Barros_,319,764
Alex_Penelas_,48,137
Alex_Sink_,501,1064
Alexander_Downer_,166,438
Alexander_Losyukov_,436,981
Alexander_Rumyantsev_,249,621
Alexandra_Stevenson_,979,1529
Alexandra_Vodjanikova_,410,943
Ali_Abbas_,358,837
Ali_Khamenei_,807,1400
Ali_Naimi_,417,952
Alice_Fisher_,504,1069
Alicia_Silverstone_,931,1494
Alimzhan_Tokhtakhounov_,554,1137
Alison_Lohman_,295,718
Allen_Iverson_,1259,1639
Allison_Janney_,377,877
Allyson_Felix_,851,1438
Alvaro_Noboa_,388,898
Alvaro_Silva_Calderon_,299,726
Alvaro_Uribe_,517,1089
Amanda_Beard_,531,1108
Amanda_Bynes_,52,149
Amanda_Coetzer_,1022,1554
Amber_Tamblyn_,343,804
Amelia_Vega_,440,986
Amelie_Mauresmo_,1266,1645
Amer_al-Saadi_,467,1023
Amram_Mitzna_,522,1096
Ana_Guevara_,907,1478
Ana_Palacio_,203,518
Anastasia_Myskina_,1157,1615
Anders_Ebbeson_,1125,1602
Anders_Fogh_Rasmussen_,882,1465
Andre_Agassi_,975,1525
Andrei_Mikhnevich_,849,1436
Andrew_Bunner_,408,938
Andrew_Cuomo_,169,444
Andrew_Niccol_,817,1409
Andrew_Weissmann_,331,786
Andy_Hebb_,25,73
Andy_Roddick_,914,1483
Angela_Bassett_,612,1224
Angela_Lansbury_,393,908
Angela_Merkel_,41,118
Angelina_Jolie_,442,990
Angelo_Reyes_,892,1470
Anibal_Ibarra_,402,925
Ann_Veneman_,114,310
Anna_Kournikova_,1008,1544
Anna_Nicole_Smith_,474,1029
Anne_Krueger_,129,344
