Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.705473,808
Aaron_Sorkin_,0.785223,1093
Abdel_Nasser_Assidi_,0.590808,402
Abdoulaye_Wade_,0.877967,1366
Abdullah_,0.88695,1387
Abdullah_Gul_,0.911767,1442
Abdullah_al-Attiyah_,1.06164,1625
Abdullatif_Sener_,0.781155,1073
Abel_Pacheco_,0.50127,114
Abid_Hamid_Mahmud_Al-Tikriti_,0.648091,605
Adam_Sandler_,0.58386,373
Adam_Scott_,0.556966,281
Adel_Al-Jubeir_,0.482123,83
Adolfo_Aguilar_Zinser_,0.793515,1121
Adolfo_Rodriguez_Saa_,0.895224,1407
Adrian_McPherson_,0.795146,1130
Adrian_Nastase_,0.653228,628
Adrien_Brody_,0.686211,739
Ahmad_Masood_,1.02472,1600
Ahmed_Chalabi_,1.01947,1593
Ahmet_Necdet_Sezer_,0.486403,90
Ai_Sugiyama_,1.09274,1646
Aicha_El_Ouafi_,0.615917,498
Aitor_Gonzalez_,0.915729,1449
Akbar_Hashemi_Rafsanjani_,0.676433,708
Akhmed_Zakayev_,0.571802,328
Al_Davis_,0.792516,1117
Al_Gore_,0.867831,1346
Al_Pacino_,0.520206,152
Al_Sharpton_,0.878718,1367
Alan_Ball_,0.643838,589
Alan_Greenspan_,1.01173,1584
Alan_Mulally_,0.699695,795
Alastair_Campbell_,0.961797,1515
Albert_Costa_,0.574722,338
Alberto_Fujimori_,0.831566,1242
Alberto_Ruiz_Gallardon_,0.649344,613
Albrecht_Mentz_,0.538444,221
Aldo_Paredes_,0.923548,1461
Alec_Baldwin_,0.817706,1197
Alejandro_Atchugarry_,0.639936,578
Alejandro_Avila_,0.612587,482
Alejandro_Toledo_,0.675881,706
Aleksander_Kwasniewski_,0.485192,89
Alex_Barros_,0.784921,1090
Alex_Penelas_,0.452859,48
Alex_Sink_,0.803491,1153
Alexander_Downer_,0.861381,1328
Alexander_Losyukov_,0.527557,183
Alexander_Rumyantsev_,0.705789,810
Alexandra_Stevenson_,0.647302,603
Alexandra_Vodjanikova_,0.735208,910
Ali_Abbas_,0.994942,1557
Ali_Khamenei_,0.953645,1497
Ali_Naimi_,0.622061,520
Alice_Fisher_,0.830057,1230
Alicia_Silverstone_,0.598757,430
Alimzhan_Tokhtakhounov_,0.667939,680
Alison_Lohman_,0.858366,1315
Allen_Iverson_,0.519505,149
Allison_Janney_,0.656724,639
Allyson_Felix_,1.19854,1671
Alvaro_Noboa_,0.740979,934
Alvaro_Silva_Calderon_,0.723279,858
Alvaro_Uribe_,0.991213,1554
Amanda_Beard_,0.763301,1015
Amanda_Bynes_,0.5994,432
Amanda_Coetzer_,0.936251,1481
Amber_Tamblyn_,0.430475,23
Amelia_Vega_,0.804384,1159
Amelie_Mauresmo_,0.712271,829
Amer_al-Saadi_,0.717641,845
Amram_Mitzna_,0.456292,53
Ana_Guevara_,0.494927,105
Ana_Palacio_,0.792391,1116
Anastasia_Myskina_,0.695856,779
Anders_Ebbeson_,1.00421,1570
Anders_Fogh_Rasmussen_,1.11319,1654
Andre_Agassi_,0.679293,717
Andrei_Mikhnevich_,0.627431,533
Andrew_Bunner_,0.913567,1445
