Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,556,1128
Aaron_Sorkin_,493,1043
Abdel_Nasser_Assidi_,975,1530
Abdoulaye_Wade_,757,1362
Abdullah_,165,442
Abdullah_Gul_,294,715
Abdullah_al-Attiyah_,222,567
Abdullatif_Sener_,622,1216
Abel_Pacheco_,1033,1564
Abid_Hamid_Mahmud_Al-Tikriti_,559,1133
Adam_Sandler_,504,1058
Adam_Scott_,474,1011
Adel_Al-Jubeir_,262,652
Adolfo_Aguilar_Zinser_,415,930
Adolfo_Rodriguez_Saa_,1,1
Adrian_McPherson_,291,707
Adrian_Nastase_,579,1164
Adrien_Brody_,434,961
Ahmad_Masood_,46,133
Ahmed_Chalabi_,72,207
Ahmet_Necdet_Sezer_,941,1512
Ai_Sugiyama_,180,474
Aicha_El_Ouafi_,905,1481
Aitor_Gonzalez_,2,4
Akbar_Hashemi_Rafsanjani_,241,609
Akhmed_Zakayev_,921,1492
Al_Davis_,646,1248
Al_Gore_,282,689
Al_Pacino_,333,788
Al_Sharpton_,108,303
Alan_Ball_,398,898
Alan_Greenspan_,224,571
Alan_Mulally_,834,1423
Alastair_Campbell_,214,549
Albert_Costa_,397,896
Alberto_Fujimori_,933,1504
Alberto_Ruiz_Gallardon_,697,1298
Albrecht_Mentz_,570,1150
Aldo_Paredes_,129,356
Alec_Baldwin_,246,616
Alejandro_Atchugarry_,629,1227
Alejandro_Avila_,1269,1645
Alejandro_Toledo_,703,1307
Aleksander_Kwasniewski_,462,996
Alex_Barros_,109,305
Alex_Penelas_,307,739
Alex_Sink_,998,1545
Alexander_Downer_,155,420
Alexander_Losyukov_,86,246
Alexander_Rumyantsev_,291,708
Alexandra_Stevenson_,3,7
Alexandra_Vodjanikova_,141,390
Ali_Abbas_,369,848
Ali_Khamenei_,510,1066
Ali_Naimi_,930,1500
Alice_Fisher_,289,702
Alicia_Silverstone_,4,10
Alimzhan_Tokhtakhounov_,561,1139
Alison_Lohman_,485,1030
Allen_Iverson_,567,1146
Allison_Janney_,780,1383
Allyson_Felix_,79,226
Alvaro_Noboa_,391,883
Alvaro_Silva_Calderon_,5,13
Alvaro_Uribe_,173,457
Amanda_Beard_,535,1101
Amanda_Bynes_,53,152
Amanda_Coetzer_,779,1382
Amber_Tamblyn_,355,827
Amelia_Vega_,259,645
Amelie_Mauresmo_,182,479
Amer_al-Saadi_,427,951
Amram_Mitzna_,843,1434
Ana_Guevara_,1266,1644
Ana_Palacio_,181,477
Anastasia_Myskina_,626,1223
Anders_Ebbeson_,125,346
Anders_Fogh_Rasmussen_,18,52
Andre_Agassi_,778,1381
Andrei_Mikhnevich_,99,279
Andrew_Bunner_,307,740
Andrew_Cuomo_,159,428
Andrew_Niccol_,127,351
Andrew_Weissmann_,211,544
Andy_Hebb_,132,364
Andy_Roddick_,863,1448
Angela_Bassett_,802,1398
Angela_Lansbury_,6,16
Angela_Merkel_,41,120
Angelina_Jolie_,451,984
Angelo_Reyes_,438,964
Anibal_Ibarra_,466,999
Ann_Veneman_,207,535
Anna_Kournikova_,432,957
Anna_Nicole_Smith_,564,1143
Anne_Krueger_,418,935
Anne_McLellan_,269,665
