Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,281,707
Aaron_Sorkin_,591,1216
Abdel_Nasser_Assidi_,987,1536
Abdoulaye_Wade_,1147,1618
Abdullah_,1080,1592
Abdullah_Gul_,884,1471
Abdullah_al-Attiyah_,371,883
Abdullatif_Sener_,747,1382
Abel_Pacheco_,168,447
Abid_Hamid_Mahmud_Al-Tikriti_,1179,1626
Adam_Sandler_,714,1351
Adam_Scott_,52,153
Adel_Al-Jubeir_,682,1312
Adolfo_Aguilar_Zinser_,1108,1607
Adolfo_Rodriguez_Saa_,79,230
Adrian_McPherson_,253,647
Adrian_Nastase_,174,462
Adrien_Brody_,367,876
Ahmad_Masood_,1260,1650
Ahmed_Chalabi_,375,889
Ahmet_Necdet_Sezer_,259,662
Ai_Sugiyama_,833,1436
Aicha_El_Ouafi_,968,1525
Aitor_Gonzalez_,1062,1581
Akbar_Hashemi_Rafsanjani_,127,352
Akhmed_Zakayev_,60,176
Al_Davis_,183,485
Al_Gore_,669,1300
Al_Pacino_,665,1295
Al_Sharpton_,1341,1669
Alan_Ball_,457,1033
Alan_Greenspan_,272,688
Alan_Mulally_,159,426
Alastair_Campbell_,624,1253
Albert_Costa_,616,1242
Alberto_Fujimori_,840,1441
Alberto_Ruiz_Gallardon_,1,1
Albrecht_Mentz_,445,1014
Aldo_Paredes_,432,993
Alec_Baldwin_,230,592
Alejandro_Atchugarry_,614,1240
Alejandro_Avila_,36,105
Alejandro_Toledo_,902,1482
Aleksander_Kwasniewski_,248,635
Alex_Barros_,2,4
Alex_Penelas_,293,735
Alex_Sink_,563,1182
Alexander_Downer_,710,1347
Alexander_Losyukov_,345,833
Alexander_Rumyantsev_,272,689
Alexandra_Stevenson_,112,316
Alexandra_Vodjanikova_,3,7
Ali_Abbas_,344,830
Ali_Khamenei_,235,603
Ali_Naimi_,140,385
Alice_Fisher_,4,10
Alicia_Silverstone_,523,1122
Alimzhan_Tokhtakhounov_,5,13
Alison_Lohman_,6,16
Allen_Iverson_,438,1004
Allison_Janney_,453,1026
Allyson_Felix_,1121,1611
Alvaro_Noboa_,276,697
Alvaro_Silva_Calderon_,291,729
Alvaro_Uribe_,497,1086
Amanda_Beard_,513,1110
Amanda_Bynes_,53,156
Amanda_Coetzer_,689,1321
Amber_Tamblyn_,337,815
Amelia_Vega_,246,630
Amelie_Mauresmo_,280,705
Amer_al-Saadi_,286,717
Amram_Mitzna_,77,225
Ana_Guevara_,485,1071
Ana_Palacio_,199,522
Anastasia_Myskina_,408,948
Anders_Ebbeson_,721,1359
Anders_Fogh_Rasmussen_,1083,1595
Andre_Agassi_,149,406
Andrei_Mikhnevich_,333,806
Andrew_Bunner_,527,1129
Andrew_Cuomo_,589,1215
Andrew_Niccol_,45,132
Andrew_Weissmann_,765,1396
Andy_Hebb_,217,563
Andy_Roddick_,163,434
Angela_Bassett_,622,1251
Angela_Lansbury_,22,63
Angela_Merkel_,45,133
Angelina_Jolie_,425,980
Angelo_Reyes_,301,753
Anibal_Ibarra_,438,1005
Ann_Veneman_,202,530
Anna_Kournikova_,409,951
Anna_Nicole_Smith_,454,1029
Anne_Krueger_,490,1077
