Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,131.925,1009
Aaron_Sorkin_,134.495,1093
Abdel_Nasser_Assidi_,173.087,1646
Abdoulaye_Wade_,177.808,1661
Abdullah_,101.796,217
Abdullah_Gul_,106.011,296
Abdullah_al-Attiyah_,139.394,1224
Abdullatif_Sener_,131.021,985
Abel_Pacheco_,135.923,1137
Abid_Hamid_Mahmud_Al-Tikriti_,177.238,1658
Adam_Sandler_,115.314,511
Adam_Scott_,160.235,1580
Adel_Al-Jubeir_,148.604,1426
Adolfo_Aguilar_Zinser_,135.51,1123
Adolfo_Rodriguez_Saa_,139.607,1232
Adrian_McPherson_,196.33,1680
Adrian_Nastase_,136.946,1164
Adrien_Brody_,119.209,618
Ahmad_Masood_,126.403,828
Ahmed_Chalabi_,111.088,404
Ahmet_Necdet_Sezer_,129.48,940
Ai_Sugiyama_,135.275,1116
Aicha_El_Ouafi_,122.056,690
Aitor_Gonzalez_,174.412,1651
Akbar_Hashemi_Rafsanjani_,118.585,599
Akhmed_Zakayev_,128.845,913
Al_Davis_,149.328,1436
Al_Gore_,139.247,1222
Al_Pacino_,136.66,1156
Al_Sharpton_,144.186,1354
Alan_Ball_,123.332,724
Alan_Greenspan_,139.922,1241
Alan_Mulally_,110.248,389
Alastair_Campbell_,103.833,248
Albert_Costa_,168.736,1630
Alberto_Fujimori_,127.421,863
Alberto_Ruiz_Gallardon_,106.288,303
Albrecht_Mentz_,117.683,576
Aldo_Paredes_,113.545,465
Alec_Baldwin_,136.267,1145
Alejandro_Atchugarry_,120.509,655
Alejandro_Avila_,160.747,1583
Alejandro_Toledo_,130.813,976
Aleksander_Kwasniewski_,138.488,1203
Alex_Barros_,109.277,366
Alex_Penelas_,106.841,314
Alex_Sink_,149.193,1433
Alexander_Downer_,98.3853,162
Alexander_Losyukov_,112.938,452
Alexander_Rumyantsev_,112.058,424
Alexandra_Stevenson_,160.318,1581
Alexandra_Vodjanikova_,154.614,1515
Ali_Abbas_,109.474,372
Ali_Khamenei_,122.156,693
Ali_Naimi_,112.319,433
Alice_Fisher_,141.136,1280
Alicia_Silverstone_,129.92,954
Alimzhan_Tokhtakhounov_,117.435,571
Alison_Lohman_,114.426,483
Allen_Iverson_,151.964,1472
Allison_Janney_,131.431,995
Allyson_Felix_,155.012,1520
Alvaro_Noboa_,111.069,403
Alvaro_Silva_Calderon_,106.672,312
Alvaro_Uribe_,115.841,533
Amanda_Beard_,116.512,549
Amanda_Bynes_,87.5023,54
Amanda_Coetzer_,124.804,780
Amber_Tamblyn_,109.005,362
Amelia_Vega_,104.658,262
Amelie_Mauresmo_,145.079,1366
Amer_al-Saadi_,114.063,478
Amram_Mitzna_,126.967,844
Ana_Guevara_,177.762,1660
Ana_Palacio_,101.276,206
Anastasia_Myskina_,121.89,688
Anders_Ebbeson_,162.856,1595
Anders_Fogh_Rasmussen_,124.881,782
Andre_Agassi_,124.802,779
Andrei_Mikhnevich_,132.019,1013
Andrew_Bunner_,111.793,417
Andrew_Cuomo_,98.5985,163
Andrew_Niccol_,128.952,919
Andrew_Weissmann_,160.886,1586
Andy_Hebb_,110.034,386
Andy_Roddick_,131.034,986
