Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1687,323
Aaron_Sorkin_,2416,757
Abdel_Nasser_Assidi_,3770,1558
Abdoulaye_Wade_,3703,1533
Abdullah_,1836,384
Abdullah_Gul_,2389,737
Abdullah_al-Attiyah_,4544,1671
Abdullatif_Sener_,3684,1525
Abel_Pacheco_,2929,1115
Abid_Hamid_Mahmud_Al-Tikriti_,2862,1079
Adam_Sandler_,1063,76
Adam_Scott_,2754,998
Adel_Al-Jubeir_,3513,1452
Adolfo_Aguilar_Zinser_,1956,449
Adolfo_Rodriguez_Saa_,3524,1460
Adrian_McPherson_,4700,1675
Adrian_Nastase_,2328,698
Adrien_Brody_,3201,1289
Ahmad_Masood_,2522,827
Ahmed_Chalabi_,2873,1083
Ahmet_Necdet_Sezer_,1058,74
Ai_Sugiyama_,1736,339
Aicha_El_Ouafi_,1875,403
Aitor_Gonzalez_,2818,1051
Akbar_Hashemi_Rafsanjani_,2774,1017
Akhmed_Zakayev_,2746,995
Al_Davis_,3701,1531
Al_Gore_,2019,505
Al_Pacino_,3072,1212
Al_Sharpton_,2515,822
Alan_Ball_,2916,1108
Alan_Greenspan_,4148,1630
Alan_Mulally_,2601,891
Alastair_Campbell_,3301,1347
Albert_Costa_,3599,1496
Alberto_Fujimori_,2898,1098
Alberto_Ruiz_Gallardon_,2073,542
Albrecht_Mentz_,2149,590
Aldo_Paredes_,2998,1165
Alec_Baldwin_,3430,1418
Alejandro_Atchugarry_,3591,1493
Alejandro_Avila_,2687,951
Alejandro_Toledo_,3163,1264
Aleksander_Kwasniewski_,3597,1495
Alex_Barros_,2426,760
Alex_Penelas_,1938,440
Alex_Sink_,2387,734
Alexander_Downer_,1318,137
Alexander_Losyukov_,2651,927
Alexander_Rumyantsev_,1528,236
Alexandra_Stevenson_,3311,1356
Alexandra_Vodjanikova_,3563,1481
Ali_Abbas_,1603,279
Ali_Khamenei_,2903,1100
Ali_Naimi_,1722,335
Alice_Fisher_,2054,529
Alicia_Silverstone_,1892,411
Alimzhan_Tokhtakhounov_,1956,450
Alison_Lohman_,1357,155
Allen_Iverson_,1919,428
Allison_Janney_,1977,469
Allyson_Felix_,3654,1517
Alvaro_Noboa_,1839,387
Alvaro_Silva_Calderon_,2762,1007
Alvaro_Uribe_,2212,629
Amanda_Beard_,1545,250
Amanda_Bynes_,1388,163
Amanda_Coetzer_,3243,1318
Amber_Tamblyn_,1543,249
Amelia_Vega_,1262,121
Amelie_Mauresmo_,2343,707
Amer_al-Saadi_,2684,948
Amram_Mitzna_,1265,122
Ana_Guevara_,1992,482
Ana_Palacio_,1776,358
Anastasia_Myskina_,2991,1158
Anders_Ebbeson_,4105,1624
Anders_Fogh_Rasmussen_,1534,244
Andre_Agassi_,2412,754
Andrei_Mikhnevich_,3095,1222
Andrew_Bunner_,3423,1414
Andrew_Cuomo_,1456,201
Andrew_Niccol_,2918,1111
Andrew_Weissmann_,1875,404
Andy_Hebb_,2841,1059
Andy_Roddick_,1934,437
Angela_Bassett_,3070,1210
Angela_Lansbury_,878,41
Angela_Merkel_,403,3
Angelina_Jolie_,1450,197
Angelo_Reyes_,2525,830
