Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2026,531
Aaron_Sorkin_,3334,1360
Abdel_Nasser_Assidi_,2525,853
Abdoulaye_Wade_,3611,1464
Abdullah_,1486,222
Abdullah_Gul_,1340,162
Abdullah_al-Attiyah_,4497,1665
Abdullatif_Sener_,2209,638
Abel_Pacheco_,2321,710
Abid_Hamid_Mahmud_Al-Tikriti_,4539,1669
Adam_Sandler_,3487,1422
Adam_Scott_,2942,1132
Adel_Al-Jubeir_,3786,1523
Adolfo_Aguilar_Zinser_,3092,1234
Adolfo_Rodriguez_Saa_,2611,911
Adrian_McPherson_,2714,976
Adrian_Nastase_,1424,197
Adrien_Brody_,2692,957
Ahmad_Masood_,2261,676
Ahmed_Chalabi_,1189,116
Ahmet_Necdet_Sezer_,2977,1156
Ai_Sugiyama_,2202,634
Aicha_El_Ouafi_,3401,1391
Aitor_Gonzalez_,4152,1616
Akbar_Hashemi_Rafsanjani_,2919,1123
Akhmed_Zakayev_,1726,342
Al_Davis_,2016,527
Al_Gore_,4005,1589
Al_Pacino_,1775,366
Al_Sharpton_,2757,1015
Alan_Ball_,2767,1026
Alan_Greenspan_,3357,1368
Alan_Mulally_,1856,418
Alastair_Campbell_,1635,296
Albert_Costa_,4212,1624
Alberto_Fujimori_,2591,897
Alberto_Ruiz_Gallardon_,1835,401
Albrecht_Mentz_,3251,1318
Aldo_Paredes_,2270,680
Alec_Baldwin_,1417,191
Alejandro_Atchugarry_,2077,560
Alejandro_Avila_,2426,790
Alejandro_Toledo_,2175,612
Aleksander_Kwasniewski_,2857,1085
Alex_Barros_,1347,166
Alex_Penelas_,2843,1073
Alex_Sink_,3219,1306
Alexander_Downer_,878,43
Alexander_Losyukov_,1211,119
Alexander_Rumyantsev_,1083,89
Alexandra_Stevenson_,3949,1575
Alexandra_Vodjanikova_,2193,624
Ali_Abbas_,2364,746
Ali_Khamenei_,2942,1133
Ali_Naimi_,3242,1312
Alice_Fisher_,2449,805
Alicia_Silverstone_,3892,1560
Alimzhan_Tokhtakhounov_,3463,1414
Alison_Lohman_,2440,797
Allen_Iverson_,4056,1601
Allison_Janney_,2528,857
Allyson_Felix_,3401,1392
Alvaro_Noboa_,3116,1245
Alvaro_Silva_Calderon_,2312,704
Alvaro_Uribe_,2196,628
Amanda_Beard_,2980,1160
Amanda_Bynes_,2715,977
Amanda_Coetzer_,2152,599
Amber_Tamblyn_,2486,831
Amelia_Vega_,1679,319
Amelie_Mauresmo_,3820,1533
Amer_al-Saadi_,562,5
Amram_Mitzna_,1846,409
Ana_Guevara_,3957,1578
Ana_Palacio_,2039,536
Anastasia_Myskina_,2647,936
Anders_Ebbeson_,3732,1504
Anders_Fogh_Rasmussen_,3459,1411
Andre_Agassi_,2505,844
Andrei_Mikhnevich_,2077,561
Andrew_Bunner_,1579,266
Andrew_Cuomo_,2138,589
Andrew_Niccol_,2330,718
Andrew_Weissmann_,2618,915
Andy_Hebb_,2756,1012
Andy_Roddick_,3653,1480
Angela_Bassett_,2466,815
Angela_Lansbury_,1548,256
Angela_Merkel_,3090,1231
Angelina_Jolie_,1503,234
Angelo_Reyes_,3544,1441
