Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,214,566
Aaron_Sorkin_,265,681
Abdel_Nasser_Assidi_,1221,1636
Abdoulaye_Wade_,221,583
Abdullah_,86,249
Abdullah_Gul_,169,462
Abdullah_al-Attiyah_,997,1555
Abdullatif_Sener_,507,1077
Abel_Pacheco_,579,1180
Abid_Hamid_Mahmud_Al-Tikriti_,1427,1673
Adam_Sandler_,1,1
Adam_Scott_,1381,1664
Adel_Al-Jubeir_,872,1471
Adolfo_Aguilar_Zinser_,541,1121
Adolfo_Rodriguez_Saa_,1206,1631
Adrian_McPherson_,1093,1596
Adrian_Nastase_,41,120
Adrien_Brody_,732,1349
Ahmad_Masood_,2,4
Ahmed_Chalabi_,219,578
Ahmet_Necdet_Sezer_,242,632
Ai_Sugiyama_,500,1068
Aicha_El_Ouafi_,319,773
Aitor_Gonzalez_,1347,1662
Akbar_Hashemi_Rafsanjani_,251,653
Akhmed_Zakayev_,249,648
Al_Davis_,166,455
Al_Gore_,465,1012
Al_Pacino_,591,1188
Al_Sharpton_,885,1481
Alan_Ball_,700,1318
Alan_Greenspan_,896,1491
Alan_Mulally_,57,166
Alastair_Campbell_,900,1493
Albert_Costa_,743,1357
Alberto_Fujimori_,828,1436
Alberto_Ruiz_Gallardon_,292,725
Albrecht_Mentz_,878,1478
Aldo_Paredes_,450,988
Alec_Baldwin_,238,621
Alejandro_Atchugarry_,621,1228
Alejandro_Avila_,274,694
Alejandro_Toledo_,886,1484
Aleksander_Kwasniewski_,907,1498
Alex_Barros_,972,1535
Alex_Penelas_,3,7
Alex_Sink_,1411,1670
Alexander_Downer_,4,10
Alexander_Losyukov_,78,227
Alexander_Rumyantsev_,410,935
Alexandra_Stevenson_,636,1243
Alexandra_Vodjanikova_,936,1520
Ali_Abbas_,5,13
Ali_Khamenei_,1031,1574
Ali_Naimi_,416,944
Alice_Fisher_,676,1287
Alicia_Silverstone_,924,1511
Alimzhan_Tokhtakhounov_,6,16
Alison_Lohman_,7,19
Allen_Iverson_,402,923
Allison_Janney_,8,22
Allyson_Felix_,70,204
Alvaro_Noboa_,205,549
Alvaro_Silva_Calderon_,411,936
Alvaro_Uribe_,658,1269
Amanda_Beard_,270,689
Amanda_Bynes_,543,1125
Amanda_Coetzer_,262,675
Amber_Tamblyn_,339,810
Amelia_Vega_,252,656
Amelie_Mauresmo_,1316,1660
Amer_al-Saadi_,465,1013
Amram_Mitzna_,481,1035
Ana_Guevara_,574,1169
Ana_Palacio_,199,532
Anastasia_Myskina_,205,550
Anders_Ebbeson_,9,25
Anders_Fogh_Rasmussen_,691,1303
Andre_Agassi_,203,543
Andrei_Mikhnevich_,4,11
Andrew_Bunner_,141,398
Andrew_Cuomo_,164,452
Andrew_Niccol_,188,505
Andrew_Weissmann_,664,1275
Andy_Hebb_,368,862
Andy_Roddick_,442,977
Angela_Bassett_,577,1177
Angela_Lansbury_,488,1045
Angela_Merkel_,122,346
Angelina_Jolie_,235,614
Angelo_Reyes_,461,1005
Anibal_Ibarra_,782,1392
Ann_Veneman_,115,328
Anna_Kournikova_,815,1419
Anna_Nicole_Smith_,473,1024
Anne_Krueger_,16,46
