Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,354,851
Aaron_Sorkin_,1088,1583
Abdel_Nasser_Assidi_,180,493
Abdoulaye_Wade_,1411,1667
Abdullah_,208,562
Abdullah_Gul_,289,731
Abdullah_al-Attiyah_,811,1412
Abdullatif_Sener_,985,1531
Abel_Pacheco_,171,470
Abid_Hamid_Mahmud_Al-Tikriti_,697,1317
Adam_Sandler_,12,34
Adam_Scott_,275,701
Adel_Al-Jubeir_,747,1358
Adolfo_Aguilar_Zinser_,477,1044
Adolfo_Rodriguez_Saa_,715,1332
Adrian_McPherson_,879,1459
Adrian_Nastase_,693,1314
Adrien_Brody_,532,1123
Ahmad_Masood_,1,1
Ahmed_Chalabi_,712,1329
Ahmet_Necdet_Sezer_,144,400
Ai_Sugiyama_,359,862
Aicha_El_Ouafi_,328,805
Aitor_Gonzalez_,755,1368
Akbar_Hashemi_Rafsanjani_,2,4
Akhmed_Zakayev_,371,880
Al_Davis_,1437,1672
Al_Gore_,293,740
Al_Pacino_,69,199
Al_Sharpton_,873,1456
Alan_Ball_,3,7
Alan_Greenspan_,222,596
Alan_Mulally_,329,808
Alastair_Campbell_,237,625
Albert_Costa_,1131,1601
Alberto_Fujimori_,516,1103
Alberto_Ruiz_Gallardon_,295,745
Albrecht_Mentz_,186,505
Aldo_Paredes_,4,10
Alec_Baldwin_,432,979
Alejandro_Atchugarry_,284,717
Alejandro_Avila_,5,13
Alejandro_Toledo_,100,287
Aleksander_Kwasniewski_,541,1137
Alex_Barros_,344,835
Alex_Penelas_,23,67
Alex_Sink_,585,1196
Alexander_Downer_,159,441
Alexander_Losyukov_,164,455
Alexander_Rumyantsev_,409,943
Alexandra_Stevenson_,303,762
Alexandra_Vodjanikova_,291,736
Ali_Abbas_,79,227
Ali_Khamenei_,6,16
Ali_Naimi_,534,1126
Alice_Fisher_,555,1159
Alicia_Silverstone_,565,1173
Alimzhan_Tokhtakhounov_,303,763
Alison_Lohman_,467,1032
Allen_Iverson_,914,1485
Allison_Janney_,124,348
Allyson_Felix_,788,1393
Alvaro_Noboa_,385,900
Alvaro_Silva_Calderon_,735,1350
Alvaro_Uribe_,501,1082
Amanda_Beard_,7,19
Amanda_Bynes_,53,155
Amanda_Coetzer_,1209,1624
Amber_Tamblyn_,8,22
Amelia_Vega_,25,73
Amelie_Mauresmo_,441,995
Amer_al-Saadi_,457,1018
Amram_Mitzna_,9,25
Ana_Guevara_,34,99
Ana_Palacio_,200,544
Anastasia_Myskina_,650,1267
Anders_Ebbeson_,1054,1569
Anders_Fogh_Rasmussen_,1002,1539
Andre_Agassi_,1214,1628
Andrei_Mikhnevich_,527,1117
Andrew_Bunner_,401,929
Andrew_Cuomo_,10,28
Andrew_Niccol_,11,31
Andrew_Weissmann_,143,397
Andy_Hebb_,12,35
Andy_Roddick_,219,590
Angela_Bassett_,214,577
Angela_Lansbury_,92,264
Angela_Merkel_,123,346
Angelina_Jolie_,433,982
Angelo_Reyes_,248,649
Anibal_Ibarra_,255,661
Ann_Veneman_,203,549
Anna_Kournikova_,1114,1592
Anna_Nicole_Smith_,473,1040
Anne_Krueger_,235,621
Anne_McLellan_,542,1140
