Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1913,448
Aaron_Sorkin_,3605,1477
Abdel_Nasser_Assidi_,2509,831
Abdoulaye_Wade_,3065,1201
Abdullah_,3197,1291
Abdullah_Gul_,3044,1189
Abdullah_al-Attiyah_,2604,907
Abdullatif_Sener_,3417,1404
Abel_Pacheco_,1765,364
Abid_Hamid_Mahmud_Al-Tikriti_,2212,644
Adam_Sandler_,2871,1078
Adam_Scott_,2284,685
Adel_Al-Jubeir_,3793,1530
Adolfo_Aguilar_Zinser_,3827,1548
Adolfo_Rodriguez_Saa_,1875,427
Adrian_McPherson_,2877,1081
Adrian_Nastase_,2923,1105
Adrien_Brody_,2712,990
Ahmad_Masood_,2712,991
Ahmed_Chalabi_,3154,1257
Ahmet_Necdet_Sezer_,2408,760
Ai_Sugiyama_,2669,963
Aicha_El_Ouafi_,2327,708
Aitor_Gonzalez_,3281,1334
Akbar_Hashemi_Rafsanjani_,1777,377
Akhmed_Zakayev_,2370,738
Al_Davis_,3005,1163
Al_Gore_,1286,141
Al_Pacino_,1838,405
Al_Sharpton_,3192,1288
Alan_Ball_,3311,1348
Alan_Greenspan_,4244,1643
Alan_Mulally_,1933,466
Alastair_Campbell_,3189,1283
Albert_Costa_,2195,632
Alberto_Fujimori_,2644,936
Alberto_Ruiz_Gallardon_,1844,410
Albrecht_Mentz_,1449,196
Aldo_Paredes_,4250,1645
Alec_Baldwin_,3111,1228
Alejandro_Atchugarry_,3376,1383
Alejandro_Avila_,2653,945
Alejandro_Toledo_,2709,988
Aleksander_Kwasniewski_,3037,1185
Alex_Barros_,2023,523
Alex_Penelas_,1446,194
Alex_Sink_,3049,1193
Alexander_Downer_,2230,656
Alexander_Losyukov_,1808,395
Alexander_Rumyantsev_,1071,74
Alexandra_Stevenson_,1931,464
Alexandra_Vodjanikova_,4389,1658
Ali_Abbas_,2542,854
Ali_Khamenei_,3893,1570
Ali_Naimi_,886,38
Alice_Fisher_,2462,794
Alicia_Silverstone_,1466,207
Alimzhan_Tokhtakhounov_,1510,230
Alison_Lohman_,1934,469
Allen_Iverson_,2008,514
Allison_Janney_,2777,1024
Allyson_Felix_,4588,1673
Alvaro_Noboa_,2756,1010
Alvaro_Silva_Calderon_,2517,838
Alvaro_Uribe_,777,28
Amanda_Beard_,1780,379
Amanda_Bynes_,3131,1243
Amanda_Coetzer_,1235,127
Amber_Tamblyn_,1491,218
Amelia_Vega_,2599,902
Amelie_Mauresmo_,2953,1127
Amer_al-Saadi_,1996,503
Amram_Mitzna_,1464,205
Ana_Guevara_,3197,1292
Ana_Palacio_,2972,1138
Anastasia_Myskina_,3395,1394
Anders_Ebbeson_,3815,1540
Anders_Fogh_Rasmussen_,3414,1402
Andre_Agassi_,4130,1621
Andrei_Mikhnevich_,3052,1195
Andrew_Bunner_,2619,918
Andrew_Cuomo_,680,21
Andrew_Niccol_,1416,189
Andrew_Weissmann_,2477,808
Andy_Hebb_,2465,797
Andy_Roddick_,3027,1181
Angela_Bassett_,3469,1429
Angela_Lansbury_,1846,413
Angela_Merkel_,2035,530
Angelina_Jolie_,2874,1080
Angelo_Reyes_,1820,397
