Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,203,530
Aaron_Sorkin_,242,617
Abdel_Nasser_Assidi_,80,229
Abdoulaye_Wade_,180,473
Abdullah_,1214,1621
Abdullah_Gul_,296,721
Abdullah_al-Attiyah_,417,940
Abdullatif_Sener_,897,1470
Abel_Pacheco_,396,904
Abid_Hamid_Mahmud_Al-Tikriti_,1176,1610
Adam_Sandler_,84,240
Adam_Scott_,1130,1594
Adel_Al-Jubeir_,909,1481
Adolfo_Aguilar_Zinser_,1007,1540
Adolfo_Rodriguez_Saa_,1226,1625
Adrian_McPherson_,1355,1659
Adrian_Nastase_,454,1013
Adrien_Brody_,382,879
Ahmad_Masood_,1429,1669
Ahmed_Chalabi_,379,872
Ahmet_Necdet_Sezer_,86,245
Ai_Sugiyama_,326,780
Aicha_El_Ouafi_,338,803
Aitor_Gonzalez_,1462,1671
Akbar_Hashemi_Rafsanjani_,247,626
Akhmed_Zakayev_,705,1303
Al_Davis_,629,1231
Al_Gore_,232,595
Al_Pacino_,14,40
Al_Sharpton_,965,1517
Alan_Ball_,194,510
Alan_Greenspan_,1233,1627
Alan_Mulally_,668,1265
Alastair_Campbell_,925,1493
Albert_Costa_,347,818
Alberto_Fujimori_,645,1245
Alberto_Ruiz_Gallardon_,302,734
Albrecht_Mentz_,156,419
Aldo_Paredes_,891,1465
Alec_Baldwin_,55,159
Alejandro_Atchugarry_,642,1242
Alejandro_Avila_,297,722
Alejandro_Toledo_,434,972
Aleksander_Kwasniewski_,107,300
Alex_Barros_,356,833
Alex_Penelas_,42,123
Alex_Sink_,532,1130
Alexander_Downer_,166,444
Alexander_Losyukov_,436,976
Alexander_Rumyantsev_,409,927
Alexandra_Stevenson_,678,1274
Alexandra_Vodjanikova_,1339,1657
Ali_Abbas_,359,839
Ali_Khamenei_,1001,1536
Ali_Naimi_,209,544
Alice_Fisher_,737,1334
Alicia_Silverstone_,287,703
Alimzhan_Tokhtakhounov_,189,497
Alison_Lohman_,471,1041
Allen_Iverson_,498,1087
Allison_Janney_,560,1162
Allyson_Felix_,1134,1596
Alvaro_Noboa_,762,1358
Alvaro_Silva_Calderon_,831,1419
Alvaro_Uribe_,179,471
Amanda_Beard_,69,199
Amanda_Bynes_,56,162
Amanda_Coetzer_,1108,1589
Amber_Tamblyn_,15,42
Amelia_Vega_,262,654
Amelie_Mauresmo_,467,1033
Amer_al-Saadi_,464,1028
Amram_Mitzna_,132,359
Ana_Guevara_,162,434
Ana_Palacio_,192,504
Anastasia_Myskina_,895,1469
Anders_Ebbeson_,1558,1678
Anders_Fogh_Rasmussen_,1554,1677
Andre_Agassi_,653,1252
Andrei_Mikhnevich_,446,994
Andrew_Bunner_,402,917
Andrew_Cuomo_,41,120
Andrew_Niccol_,102,286
Andrew_Weissmann_,214,556
Andy_Hebb_,366,848
Andy_Roddick_,979,1523
Angela_Bassett_,875,1454
Angela_Lansbury_,264,659
Angela_Merkel_,44,129
Angelina_Jolie_,441,985
Angelo_Reyes_,79,226
Anibal_Ibarra_,651,1251
Ann_Veneman_,213,553
Anna_Kournikova_,1334,1655
Anna_Nicole_Smith_,474,1047
Anne_Krueger_,850,1434
