Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.305,574
Aaron_Sorkin_,117.409,576
Abdel_Nasser_Assidi_,173.098,1643
Abdoulaye_Wade_,196.955,1680
Abdullah_,160.617,1592
Abdullah_Gul_,142.094,1306
Abdullah_al-Attiyah_,163.398,1605
Abdullatif_Sener_,131.062,1005
Abel_Pacheco_,137.056,1174
Abid_Hamid_Mahmud_Al-Tikriti_,156.63,1551
Adam_Sandler_,115.318,517
Adam_Scott_,145.664,1373
Adel_Al-Jubeir_,148.608,1427
Adolfo_Aguilar_Zinser_,135.551,1135
Adolfo_Rodriguez_Saa_,139.65,1244
Adrian_McPherson_,155.098,1529
Adrian_Nastase_,136.951,1170
Adrien_Brody_,124.435,766
Ahmad_Masood_,126.438,846
Ahmed_Chalabi_,110.781,394
Ahmet_Necdet_Sezer_,129.502,954
Ai_Sugiyama_,135.286,1127
Aicha_El_Ouafi_,151.251,1475
Aitor_Gonzalez_,170.299,1637
Akbar_Hashemi_Rafsanjani_,118.617,605
Akhmed_Zakayev_,115.178,514
Al_Davis_,149.36,1438
Al_Gore_,121.447,671
Al_Pacino_,136.665,1161
Al_Sharpton_,144.217,1353
Alan_Ball_,123.387,739
Alan_Greenspan_,139.936,1252
Alan_Mulally_,110.293,384
Alastair_Campbell_,110.626,388
Albert_Costa_,159.916,1587
Alberto_Fujimori_,136.597,1158
Alberto_Ruiz_Gallardon_,129.844,970
Albrecht_Mentz_,128.814,924
Aldo_Paredes_,148.95,1432
Alec_Baldwin_,116.806,559
Alejandro_Atchugarry_,120.374,649
Alejandro_Avila_,148.391,1423
Alejandro_Toledo_,145.282,1365
Aleksander_Kwasniewski_,116.668,554
Alex_Barros_,109.359,370
Alex_Penelas_,93.9517,109
Alex_Sink_,138.311,1209
Alexander_Downer_,98.4006,156
Alexander_Losyukov_,112.976,455
Alexander_Rumyantsev_,112.105,429
Alexandra_Stevenson_,103.084,228
Alexandra_Vodjanikova_,154.628,1522
Ali_Abbas_,109.504,373
Ali_Khamenei_,122.225,706
Ali_Naimi_,112.366,437
Alice_Fisher_,139.647,1243
Alicia_Silverstone_,159.537,1583
Alimzhan_Tokhtakhounov_,129.667,960
Alison_Lohman_,114.462,494
Allen_Iverson_,151.973,1486
Allison_Janney_,129.539,955
Allyson_Felix_,173.768,1645
Alvaro_Noboa_,154.831,1527
Alvaro_Silva_Calderon_,106.689,311
Alvaro_Uribe_,137.41,1182
Amanda_Beard_,112.864,451
Amanda_Bynes_,117.327,575
Amanda_Coetzer_,124.812,787
Amber_Tamblyn_,131.556,1013
Amelia_Vega_,137.476,1185
Amelie_Mauresmo_,133.22,1064
Amer_al-Saadi_,119.022,617
Amram_Mitzna_,126.995,859
Ana_Guevara_,177.768,1662
Ana_Palacio_,63.4665,5
Anastasia_Myskina_,156.087,1545
Anders_Ebbeson_,162.866,1603
Anders_Fogh_Rasmussen_,104.004,239
Andre_Agassi_,138.783,1224
Andrei_Mikhnevich_,144.319,1354
Andrew_Bunner_,111.842,421
Andrew_Cuomo_,98.6347,160
Andrew_Niccol_,100.582,189
Andrew_Weissmann_,160.904,1597
Andy_Hebb_,110.074,381
