Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,1146,1613
Aaron_Sorkin_,1070,1589
Abdel_Nasser_Assidi_,174,462
Abdoulaye_Wade_,522,1111
Abdullah_,215,558
Abdullah_Gul_,891,1489
Abdullah_al-Attiyah_,675,1316
Abdullatif_Sener_,754,1388
Abel_Pacheco_,223,571
Abid_Hamid_Mahmud_Al-Tikriti_,627,1264
Adam_Sandler_,878,1482
Adam_Scott_,590,1216
Adel_Al-Jubeir_,256,651
Adolfo_Aguilar_Zinser_,875,1480
Adolfo_Rodriguez_Saa_,81,229
Adrian_McPherson_,411,950
Adrian_Nastase_,954,1531
Adrien_Brody_,368,870
Ahmad_Masood_,1,1
Ahmed_Chalabi_,394,917
Ahmet_Necdet_Sezer_,123,338
Ai_Sugiyama_,224,574
Aicha_El_Ouafi_,618,1255
Aitor_Gonzalez_,413,953
Akbar_Hashemi_Rafsanjani_,466,1024
Akhmed_Zakayev_,573,1190
Al_Davis_,585,1206
Al_Gore_,7,19
Al_Pacino_,99,278
Al_Sharpton_,639,1276
Alan_Ball_,430,974
Alan_Greenspan_,488,1058
Alan_Mulally_,853,1463
Alastair_Campbell_,920,1509
Albert_Costa_,1135,1611
Alberto_Fujimori_,787,1414
Alberto_Ruiz_Gallardon_,137,377
Albrecht_Mentz_,92,260
Aldo_Paredes_,158,424
Alec_Baldwin_,602,1232
Alejandro_Atchugarry_,627,1265
Alejandro_Avila_,400,930
Alejandro_Toledo_,229,586
Aleksander_Kwasniewski_,690,1329
Alex_Barros_,353,842
Alex_Penelas_,109,303
Alex_Sink_,439,988
Alexander_Downer_,172,458
Alexander_Losyukov_,108,300
Alexander_Rumyantsev_,284,710
Alexandra_Stevenson_,741,1376
Alexandra_Vodjanikova_,828,1447
Ali_Abbas_,359,856
Ali_Khamenei_,404,937
Ali_Naimi_,424,967
Alice_Fisher_,1072,1590
Alicia_Silverstone_,810,1433
Alimzhan_Tokhtakhounov_,183,485
Alison_Lohman_,2,4
Allen_Iverson_,412,952
Allison_Janney_,214,556
Allyson_Felix_,1492,1676
Alvaro_Noboa_,395,919
Alvaro_Silva_Calderon_,200,525
Alvaro_Uribe_,185,490
Amanda_Beard_,3,7
Amanda_Bynes_,61,172
Amanda_Coetzer_,757,1389
Amber_Tamblyn_,110,306
Amelia_Vega_,257,653
Amelie_Mauresmo_,909,1500
Amer_al-Saadi_,473,1036
Amram_Mitzna_,370,875
Ana_Guevara_,171,455
Ana_Palacio_,2,5
Anastasia_Myskina_,4,10
Anders_Ebbeson_,760,1394
Anders_Fogh_Rasmussen_,500,1078
Andre_Agassi_,473,1037
Andrei_Mikhnevich_,843,1455
Andrew_Bunner_,409,946
Andrew_Cuomo_,598,1227
Andrew_Niccol_,147,399
Andrew_Weissmann_,654,1291
Andy_Hebb_,372,880
Andy_Roddick_,834,1451
Angela_Bassett_,851,1462
Angela_Lansbury_,133,365
Angela_Merkel_,143,392
Angelina_Jolie_,455,1010
Angelo_Reyes_,124,341
Anibal_Ibarra_,429,972
Ann_Veneman_,210,547
Anna_Kournikova_,1285,1656
Anna_Nicole_Smith_,479,1044
Anne_Krueger_,793,1419
