Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,99422.4,429
Aaron_Sorkin_,115419,874
Abdel_Nasser_Assidi_,128008,1219
Abdoulaye_Wade_,102773,521
Abdullah_,91067.8,255
Abdullah_Gul_,137866,1412
Abdullah_al-Attiyah_,100711,464
Abdullatif_Sener_,134969,1356
Abel_Pacheco_,146122,1534
Abid_Hamid_Mahmud_Al-Tikriti_,121500,1053
Adam_Sandler_,138614,1430
Adam_Scott_,114591,846
Adel_Al-Jubeir_,70617.3,77
Adolfo_Aguilar_Zinser_,121390,1051
Adolfo_Rodriguez_Saa_,158895,1640
Adrian_McPherson_,155178,1624
Adrian_Nastase_,98771,413
Adrien_Brody_,154196,1614
Ahmad_Masood_,86959,200
Ahmed_Chalabi_,120047,1013
Ahmet_Necdet_Sezer_,90077.3,238
Ai_Sugiyama_,115464,876
Aicha_El_Ouafi_,98280.3,401
Aitor_Gonzalez_,115873,894
Akbar_Hashemi_Rafsanjani_,128620,1231
Akhmed_Zakayev_,100531,460
Al_Davis_,86219,191
Al_Gore_,104421,563
Al_Pacino_,86469,195
Al_Sharpton_,148722,1555
Alan_Ball_,104484,566
Alan_Greenspan_,140006,1452
Alan_Mulally_,68379,69
Alastair_Campbell_,134537,1347
Albert_Costa_,148817,1556
Alberto_Fujimori_,115141,868
Alberto_Ruiz_Gallardon_,0,1
Albrecht_Mentz_,133618,1331
Aldo_Paredes_,88472,217
Alec_Baldwin_,147627,1548
Alejandro_Atchugarry_,80489.5,130
Alejandro_Avila_,102703,517
Alejandro_Toledo_,112633,806
Aleksander_Kwasniewski_,104251,558
Alex_Barros_,105433,585
Alex_Penelas_,72599.8,83
Alex_Sink_,115796,887
Alexander_Downer_,96769.3,373
Alexander_Losyukov_,94323.5,323
Alexander_Rumyantsev_,117247,931
Alexandra_Stevenson_,92019.5,276
Alexandra_Vodjanikova_,113590,820
Ali_Abbas_,116256,904
Ali_Khamenei_,95251.5,337
Ali_Naimi_,88546,221
Alice_Fisher_,101465,486
Alicia_Silverstone_,93690.7,311
Alimzhan_Tokhtakhounov_,125209,1154
Alison_Lohman_,128872,1236
Allen_Iverson_,91212,257
Allison_Janney_,116571,914
Allyson_Felix_,108780,693
Alvaro_Noboa_,142178,1495
Alvaro_Silva_Calderon_,107958,669
Alvaro_Uribe_,131205,1281
Amanda_Beard_,101538,489
Amanda_Bynes_,132162,1304
Amanda_Coetzer_,131344,1285
Amber_Tamblyn_,109794,725
Amelia_Vega_,133062,1318
Amelie_Mauresmo_,104798,572
Amer_al-Saadi_,69098,72
Amram_Mitzna_,95578.5,346
Ana_Guevara_,118917,982
Ana_Palacio_,120706,1031
Anastasia_Myskina_,159305,1641
Anders_Ebbeson_,122424,1076
Anders_Fogh_Rasmussen_,145209,1529
Andre_Agassi_,110075,731
Andrei_Mikhnevich_,0,2
Andrew_Bunner_,123877,1116
Andrew_Cuomo_,65253,62
Andrew_Niccol_,130646,1270
Andrew_Weissmann_,99379.8,427
Andy_Hebb_,102282,501
Andy_Roddick_,103322,538
Angela_Bassett_,134346,1342
Angela_Lansbury_,0,3
Angela_Merkel_,157957,1634
Angelina_Jolie_,96531,367
