Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,78916,170
Aaron_Sorkin_,122632,1000
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,120813,948
Abdullah_,143187,1482
Abdullah_Gul_,119238,899
Abdullah_al-Attiyah_,149737,1568
Abdullatif_Sener_,142147,1463
Abel_Pacheco_,123365,1030
Abid_Hamid_Mahmud_Al-Tikriti_,97777,380
Adam_Sandler_,84519,206
Adam_Scott_,105524,537
Adel_Al-Jubeir_,151672,1591
Adolfo_Aguilar_Zinser_,89745.5,265
Adolfo_Rodriguez_Saa_,140123,1423
Adrian_McPherson_,122811,1004
Adrian_Nastase_,84946.8,210
Adrien_Brody_,103630,492
Ahmad_Masood_,109727,650
Ahmed_Chalabi_,134934,1323
Ahmet_Necdet_Sezer_,106582,563
Ai_Sugiyama_,119575,910
Aicha_El_Ouafi_,99721,413
Aitor_Gonzalez_,117962,855
Akbar_Hashemi_Rafsanjani_,82991,195
Akhmed_Zakayev_,107041,568
Al_Davis_,114462,757
Al_Gore_,117458,841
Al_Pacino_,99589,408
Al_Sharpton_,133450,1287
Alan_Ball_,113038,716
Alan_Greenspan_,126754,1132
Alan_Mulally_,118566,877
Alastair_Campbell_,123524,1038
Albert_Costa_,125768,1100
Alberto_Fujimori_,131247,1236
Alberto_Ruiz_Gallardon_,109409,641
Albrecht_Mentz_,154317,1609
Aldo_Paredes_,156646,1623
Alec_Baldwin_,95007,331
Alejandro_Atchugarry_,158649,1633
Alejandro_Avila_,125694,1096
Alejandro_Toledo_,105543,538
Aleksander_Kwasniewski_,133611,1294
Alex_Barros_,125543,1090
Alex_Penelas_,120874,954
Alex_Sink_,123182,1023
Alexander_Downer_,109003,629
Alexander_Losyukov_,138462,1398
Alexander_Rumyantsev_,127829,1171
Alexandra_Stevenson_,103186,484
Alexandra_Vodjanikova_,136535,1359
Ali_Abbas_,86584.7,225
Ali_Khamenei_,100303,423
Ali_Naimi_,82521,193
Alice_Fisher_,103108,483
Alicia_Silverstone_,126991,1136
Alimzhan_Tokhtakhounov_,104762,516
Alison_Lohman_,123888,1046
Allen_Iverson_,124404,1057
Allison_Janney_,93359,306
Allyson_Felix_,143576,1490
Alvaro_Noboa_,116518,814
Alvaro_Silva_Calderon_,98984.5,401
Alvaro_Uribe_,106194,558
Amanda_Beard_,119407,904
Amanda_Bynes_,84293.5,204
Amanda_Coetzer_,113328,725
Amber_Tamblyn_,121711,975
Amelia_Vega_,137642,1385
Amelie_Mauresmo_,120869,953
Amer_al-Saadi_,149161,1561
Amram_Mitzna_,129744,1208
Ana_Guevara_,120703,943
Ana_Palacio_,97048.5,365
Anastasia_Myskina_,176757,1671
Anders_Ebbeson_,122567,998
Anders_Fogh_Rasmussen_,112640,708
Andre_Agassi_,135014,1328
Andrei_Mikhnevich_,122604,999
Andrew_Bunner_,150391,1573
Andrew_Cuomo_,79414,173
Andrew_Niccol_,126329,1117
Andrew_Weissmann_,123187,1024
Andy_Hebb_,139895,1420
Andy_Roddick_,113573,734
Angela_Bassett_,92858,299
Angela_Lansbury_,102912,479
Angela_Merkel_,73205,139
Angelina_Jolie_,88833,255
