Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,131.948,1007
Aaron_Sorkin_,134.509,1090
Abdel_Nasser_Assidi_,173.096,1644
Abdoulaye_Wade_,177.824,1659
Abdullah_,139.147,1229
Abdullah_Gul_,106.043,287
Abdullah_al-Attiyah_,139.416,1236
Abdullatif_Sener_,131.053,984
Abel_Pacheco_,135.938,1133
Abid_Hamid_Mahmud_Al-Tikriti_,177.242,1657
Adam_Sandler_,133.501,1063
Adam_Scott_,145.661,1367
Adel_Al-Jubeir_,148.607,1420
Adolfo_Aguilar_Zinser_,135.54,1120
Adolfo_Rodriguez_Saa_,90.6459,80
Adrian_McPherson_,155.092,1525
Adrian_Nastase_,136.95,1162
Adrien_Brody_,110.856,384
Ahmad_Masood_,149.205,1427
Ahmed_Chalabi_,110.766,381
Ahmet_Necdet_Sezer_,129.497,936
Ai_Sugiyama_,130.59,971
Aicha_El_Ouafi_,151.243,1461
Aitor_Gonzalez_,170.295,1638
Akbar_Hashemi_Rafsanjani_,103.643,241
Akhmed_Zakayev_,128.872,912
Al_Davis_,149.35,1432
Al_Gore_,139.254,1230
Al_Pacino_,136.668,1155
Al_Sharpton_,144.209,1346
Alan_Ball_,123.376,717
Alan_Greenspan_,144.906,1358
Alan_Mulally_,110.282,373
Alastair_Campbell_,129.337,930
Albert_Costa_,168.754,1630
Alberto_Fujimori_,127.451,865
Alberto_Ruiz_Gallardon_,106.35,293
Albrecht_Mentz_,128.813,907
Aldo_Paredes_,113.565,453
Alec_Baldwin_,136.317,1145
Alejandro_Atchugarry_,120.523,640
Alejandro_Avila_,160.758,1587
Alejandro_Toledo_,130.864,978
Aleksander_Kwasniewski_,116.663,533
Alex_Barros_,109.336,353
Alex_Penelas_,106.867,305
Alex_Sink_,138.305,1202
Alexander_Downer_,98.3978,163
Alexander_Losyukov_,140.579,1261
Alexander_Rumyantsev_,105.994,283
Alexandra_Stevenson_,103.07,228
Alexandra_Vodjanikova_,154.626,1520
Ali_Abbas_,109.497,360
Ali_Khamenei_,138.279,1201
Ali_Naimi_,112.354,420
Alice_Fisher_,141.158,1278
Alicia_Silverstone_,129.944,953
Alimzhan_Tokhtakhounov_,117.495,560
Alison_Lohman_,114.453,477
Allen_Iverson_,142.221,1304
Allison_Janney_,129.529,937
Allyson_Felix_,139.315,1234
Alvaro_Noboa_,111.113,388
Alvaro_Silva_Calderon_,126.866,844
Alvaro_Uribe_,115.892,516
Amanda_Beard_,116.534,532
Amanda_Bynes_,87.5477,57
Amanda_Coetzer_,140.552,1260
Amber_Tamblyn_,109.015,348
Amelia_Vega_,104.672,253
Amelie_Mauresmo_,123.66,728
Amer_al-Saadi_,114.093,469
Amram_Mitzna_,126.988,849
Ana_Guevara_,177.767,1658
Ana_Palacio_,101.312,203
Anastasia_Myskina_,156.081,1541
Anders_Ebbeson_,162.863,1603
Anders_Fogh_Rasmussen_,124.892,774
Andre_Agassi_,124.825,772
Andrei_Mikhnevich_,132.056,1012
Andrew_Bunner_,111.83,407
Andrew_Cuomo_,98.6278,165
Andrew_Niccol_,128.985,916
Andrew_Weissmann_,160.9,1591
Andy_Hebb_,110.063,369
