Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,556,1152
Aaron_Sorkin_,73,209
Abdel_Nasser_Assidi_,559,1156
Abdoulaye_Wade_,326,784
Abdullah_,664,1273
Abdullah_Gul_,41,120
Abdullah_al-Attiyah_,826,1430
Abdullatif_Sener_,564,1164
Abel_Pacheco_,829,1434
Abid_Hamid_Mahmud_Al-Tikriti_,133,369
Adam_Sandler_,435,975
Adam_Scott_,552,1147
Adel_Al-Jubeir_,429,968
Adolfo_Aguilar_Zinser_,210,553
Adolfo_Rodriguez_Saa_,88,249
Adrian_McPherson_,733,1348
Adrian_Nastase_,1,1
Adrien_Brody_,4,10
Ahmad_Masood_,443,986
Ahmed_Chalabi_,394,912
Ahmet_Necdet_Sezer_,2,4
Ai_Sugiyama_,741,1358
Aicha_El_Ouafi_,3,7
Aitor_Gonzalez_,13,36
Akbar_Hashemi_Rafsanjani_,254,643
Akhmed_Zakayev_,917,1502
Al_Davis_,1252,1645
Al_Gore_,35,102
Al_Pacino_,456,1010
Al_Sharpton_,466,1024
Alan_Ball_,619,1227
Alan_Greenspan_,444,987
Alan_Mulally_,847,1450
Alastair_Campbell_,859,1459
Albert_Costa_,1064,1575
Alberto_Fujimori_,864,1463
Alberto_Ruiz_Gallardon_,134,371
Albrecht_Mentz_,4,11
Aldo_Paredes_,5,13
Alec_Baldwin_,445,989
Alejandro_Atchugarry_,649,1253
Alejandro_Avila_,378,888
Alejandro_Toledo_,666,1275
Aleksander_Kwasniewski_,551,1146
Alex_Barros_,7,19
Alex_Penelas_,317,767
Alex_Sink_,379,891
Alexander_Downer_,174,476
Alexander_Losyukov_,587,1193
Alexander_Rumyantsev_,298,729
Alexandra_Stevenson_,981,1537
Alexandra_Vodjanikova_,519,1108
Ali_Abbas_,364,863
Ali_Khamenei_,470,1030
Ali_Naimi_,277,691
Alice_Fisher_,171,468
Alicia_Silverstone_,6,16
Alimzhan_Tokhtakhounov_,821,1426
Alison_Lohman_,487,1054
Allen_Iverson_,486,1053
Allison_Janney_,311,756
Allyson_Felix_,853,1454
Alvaro_Noboa_,393,910
Alvaro_Silva_Calderon_,266,670
Alvaro_Uribe_,191,516
Amanda_Beard_,291,717
Amanda_Bynes_,557,1154
Amanda_Coetzer_,7,20
Amber_Tamblyn_,357,850
Amelia_Vega_,116,323
Amelie_Mauresmo_,458,1011
Amer_al-Saadi_,109,303
Amram_Mitzna_,1086,1584
Ana_Guevara_,908,1496
Ana_Palacio_,218,567
Anastasia_Myskina_,693,1299
Anders_Ebbeson_,191,517
Anders_Fogh_Rasmussen_,734,1349
Andre_Agassi_,328,788
Andrei_Mikhnevich_,8,22
Andrew_Bunner_,408,942
Andrew_Cuomo_,177,483
Andrew_Niccol_,9,25
Andrew_Weissmann_,10,28
Andy_Hebb_,376,883
Andy_Roddick_,691,1296
Angela_Bassett_,865,1465
Angela_Lansbury_,503,1080
Angela_Merkel_,36,105
Angelina_Jolie_,228,587
Angelo_Reyes_,909,1497
Anibal_Ibarra_,188,512
Ann_Veneman_,206,547
Anna_Kournikova_,322,776
Anna_Nicole_Smith_,488,1056
Anne_Krueger_,259,656
Anne_McLellan_,153,424
