Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,84189,135
Aaron_Sorkin_,141119,1395
Abdel_Nasser_Assidi_,162055,1611
Abdoulaye_Wade_,92433.3,222
Abdullah_,161784,1609
Abdullah_Gul_,111439,603
Abdullah_al-Attiyah_,115580,715
Abdullatif_Sener_,137757,1323
Abel_Pacheco_,145816,1457
Abid_Hamid_Mahmud_Al-Tikriti_,127925,1055
Adam_Sandler_,90099.6,188
Adam_Scott_,138010,1328
Adel_Al-Jubeir_,113044,649
Adolfo_Aguilar_Zinser_,152058,1540
Adolfo_Rodriguez_Saa_,130895,1143
Adrian_McPherson_,125222,989
Adrian_Nastase_,91461,207
Adrien_Brody_,150930,1527
Ahmad_Masood_,144954,1446
Ahmed_Chalabi_,123884,953
Ahmet_Necdet_Sezer_,95901,263
Ai_Sugiyama_,126511,1024
Aicha_El_Ouafi_,115996,726
Aitor_Gonzalez_,128935,1081
Akbar_Hashemi_Rafsanjani_,169620,1649
Akhmed_Zakayev_,89367.7,179
Al_Davis_,88144,166
Al_Gore_,116317,734
Al_Pacino_,108742,523
Al_Sharpton_,140661,1385
Alan_Ball_,119086,815
Alan_Greenspan_,130158,1118
Alan_Mulally_,103423,402
Alastair_Campbell_,80766,119
Albert_Costa_,109335,537
Alberto_Fujimori_,125773,1005
Alberto_Ruiz_Gallardon_,112826,641
Albrecht_Mentz_,139213,1353
Aldo_Paredes_,95134,250
Alec_Baldwin_,154635,1569
Alejandro_Atchugarry_,143829,1434
Alejandro_Avila_,109774,547
Alejandro_Toledo_,112314,627
Aleksander_Kwasniewski_,69952,80
Alex_Barros_,119859,836
Alex_Penelas_,160367,1601
Alex_Sink_,117945,780
Alexander_Downer_,112602,632
Alexander_Losyukov_,100983,345
Alexander_Rumyantsev_,101315,356
Alexandra_Stevenson_,101176,351
Alexandra_Vodjanikova_,134451,1235
Ali_Abbas_,109033,527
Ali_Khamenei_,137462,1317
Ali_Naimi_,109395,539
Alice_Fisher_,105408,446
Alicia_Silverstone_,121442,893
Alimzhan_Tokhtakhounov_,0,1
Alison_Lohman_,0,2
Allen_Iverson_,117682,773
Allison_Janney_,117771,775
Allyson_Felix_,140141,1368
Alvaro_Noboa_,116407,735
Alvaro_Silva_Calderon_,175179,1664
Alvaro_Uribe_,122888,921
Amanda_Beard_,105195,442
Amanda_Bynes_,135832,1274
Amanda_Coetzer_,129670,1106
Amber_Tamblyn_,106714,474
Amelia_Vega_,130775,1139
Amelie_Mauresmo_,129479,1103
Amer_al-Saadi_,135480,1261
Amram_Mitzna_,123094,928
Ana_Guevara_,127986,1056
Ana_Palacio_,108830,525
Anastasia_Myskina_,165061,1627
Anders_Ebbeson_,135988,1278
Anders_Fogh_Rasmussen_,147807,1489
Andre_Agassi_,83614.3,133
Andrei_Mikhnevich_,98643.7,299
Andrew_Bunner_,118318,791
Andrew_Cuomo_,127482,1044
Andrew_Niccol_,106263,464
Andrew_Weissmann_,108170,508
Andy_Hebb_,128953,1083
Andy_Roddick_,71273,86
Angela_Bassett_,148062,1492
Angela_Lansbury_,130436,1129
Angela_Merkel_,150452,1520
Angelina_Jolie_,95528.5,257
