Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.272,542
Aaron_Sorkin_,134.494,1069
Abdel_Nasser_Assidi_,158.8,1568
Abdoulaye_Wade_,195.728,1679
Abdullah_,139.137,1211
Abdullah_Gul_,106.01,275
Abdullah_al-Attiyah_,139.393,1218
Abdullatif_Sener_,131.018,963
Abel_Pacheco_,135.921,1115
Abid_Hamid_Mahmud_Al-Tikriti_,177.238,1660
Adam_Sandler_,115.314,494
Adam_Scott_,160.234,1587
Adel_Al-Jubeir_,148.604,1416
Adolfo_Aguilar_Zinser_,135.51,1099
Adolfo_Rodriguez_Saa_,139.603,1225
Adrian_McPherson_,155.071,1517
Adrian_Nastase_,136.945,1144
Adrien_Brody_,110.81,380
Ahmad_Masood_,126.403,807
Ahmed_Chalabi_,110.718,379
Ahmet_Necdet_Sezer_,135.091,1085
Ai_Sugiyama_,135.275,1092
Aicha_El_Ouafi_,130.811,958
Aitor_Gonzalez_,174.411,1651
Akbar_Hashemi_Rafsanjani_,118.391,573
Akhmed_Zakayev_,128.842,888
Al_Davis_,149.329,1423
Al_Gore_,139.247,1214
Al_Pacino_,136.66,1136
Al_Sharpton_,144.186,1327
Alan_Ball_,123.328,717
Alan_Greenspan_,147.616,1395
Alan_Mulally_,110.246,365
Alastair_Campbell_,110.585,374
Albert_Costa_,168.734,1629
Alberto_Fujimori_,127.419,841
Alberto_Ruiz_Gallardon_,129.841,929
Albrecht_Mentz_,117.681,553
Aldo_Paredes_,148.929,1419
Alec_Baldwin_,103.851,228
Alejandro_Atchugarry_,120.508,629
Alejandro_Avila_,160.746,1589
Alejandro_Toledo_,130.808,957
Aleksander_Kwasniewski_,138.487,1193
Alex_Barros_,109.273,347
Alex_Penelas_,93.893,99
Alex_Sink_,118.579,577
Alexander_Downer_,98.3845,156
Alexander_Losyukov_,140.561,1255
Alexander_Rumyantsev_,105.967,272
Alexandra_Stevenson_,160.318,1588
Alexandra_Vodjanikova_,155.263,1523
Ali_Abbas_,109.473,354
Ali_Khamenei_,122.149,676
Ali_Naimi_,112.317,418
Alice_Fisher_,141.135,1272
Alicia_Silverstone_,129.917,933
Alimzhan_Tokhtakhounov_,129.601,917
Alison_Lohman_,114.425,462
Allen_Iverson_,151.964,1470
Allison_Janney_,131.426,973
Allyson_Felix_,155.012,1516
Alvaro_Noboa_,111.07,385
Alvaro_Silva_Calderon_,126.79,818
Alvaro_Uribe_,137.376,1153
Amanda_Beard_,116.51,527
Amanda_Bynes_,87.4989,50
Amanda_Coetzer_,124.804,765
Amber_Tamblyn_,109.004,342
Amelia_Vega_,104.656,242
Amelie_Mauresmo_,145.078,1342
Amer_al-Saadi_,98.9386,162
Amram_Mitzna_,126.965,821
Ana_Guevara_,177.762,1663
Ana_Palacio_,63.4054,3
Anastasia_Myskina_,121.889,671
Anders_Ebbeson_,151.757,1467
Anders_Fogh_Rasmussen_,166.938,1619
Andre_Agassi_,150.549,1443
Andrei_Mikhnevich_,144.291,1331
Andrew_Bunner_,121.085,646
Andrew_Cuomo_,98.5965,158
Andrew_Niccol_,128.951,893
Andrew_Weissmann_,160.887,1591
Andy_Hebb_,81.643,28
