Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,130673,944
Aaron_Sorkin_,130810,951
Abdel_Nasser_Assidi_,115217,469
Abdoulaye_Wade_,105772,285
Abdullah_,138483,1219
Abdullah_Gul_,128123,866
Abdullah_al-Attiyah_,100924,231
Abdullatif_Sener_,143969,1377
Abel_Pacheco_,153170,1524
Abid_Hamid_Mahmud_Al-Tikriti_,166186,1634
Adam_Sandler_,110036,349
Adam_Scott_,111429,388
Adel_Al-Jubeir_,160875,1593
Adolfo_Aguilar_Zinser_,157653,1568
Adolfo_Rodriguez_Saa_,137303,1164
Adrian_McPherson_,141784,1307
Adrian_Nastase_,161255,1596
Adrien_Brody_,128182,868
Ahmad_Masood_,0,1
Ahmed_Chalabi_,138192,1207
Ahmet_Necdet_Sezer_,115548,481
Ai_Sugiyama_,124950,758
Aicha_El_Ouafi_,129100,895
Aitor_Gonzalez_,122902,687
Akbar_Hashemi_Rafsanjani_,133744,1053
Akhmed_Zakayev_,136729,1144
Al_Davis_,0,2
Al_Gore_,126755,821
Al_Pacino_,131923,988
Al_Sharpton_,138841,1229
Alan_Ball_,120864,616
Alan_Greenspan_,112000,402
Alan_Mulally_,118870,558
Alastair_Campbell_,142948,1342
Albert_Costa_,131200,966
Alberto_Fujimori_,150669,1490
Alberto_Ruiz_Gallardon_,136490,1138
Albrecht_Mentz_,125137,764
Aldo_Paredes_,143623,1365
Alec_Baldwin_,113669,444
Alejandro_Atchugarry_,113151,435
Alejandro_Avila_,138178,1206
Alejandro_Toledo_,133824,1057
Aleksander_Kwasniewski_,121278,634
Alex_Barros_,138678,1225
Alex_Penelas_,125276,769
Alex_Sink_,108997,328
Alexander_Downer_,103886,257
Alexander_Losyukov_,115804,487
Alexander_Rumyantsev_,125622,785
Alexandra_Stevenson_,0,3
Alexandra_Vodjanikova_,110576,362
Ali_Abbas_,135556,1110
Ali_Khamenei_,97365,202
Ali_Naimi_,136335,1137
Alice_Fisher_,121485,641
Alicia_Silverstone_,131326,969
Alimzhan_Tokhtakhounov_,125993,792
Alison_Lohman_,113366,442
Allen_Iverson_,165579,1630
Allison_Janney_,115770,485
Allyson_Felix_,166989,1640
Alvaro_Noboa_,128362,875
Alvaro_Silva_Calderon_,131841,983
Alvaro_Uribe_,109500,336
Amanda_Beard_,121400,638
Amanda_Bynes_,110522,360
Amanda_Coetzer_,161824,1603
Amber_Tamblyn_,0,4
Amelia_Vega_,83837,139
Amelie_Mauresmo_,159461,1585
Amer_al-Saadi_,136922,1150
Amram_Mitzna_,131510,971
Ana_Guevara_,137095,1160
Ana_Palacio_,143197,1351
Anastasia_Myskina_,171955,1657
Anders_Ebbeson_,143150,1347
Anders_Fogh_Rasmussen_,105714,283
Andre_Agassi_,146501,1437
Andrei_Mikhnevich_,173440,1664
Andrew_Bunner_,0,5
Andrew_Cuomo_,114988,465
Andrew_Niccol_,110814,369
Andrew_Weissmann_,0,6
Andy_Hebb_,130477,938
Andy_Roddick_,138277,1210
Angela_Bassett_,137308,1166
Angela_Lansbury_,129386,903
Angela_Merkel_,143183,1349
Angelina_Jolie_,109181,331
Angelo_Reyes_,127040,831
Anibal_Ibarra_,129036,892
