Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.277,533
Aaron_Sorkin_,117.38,537
Abdel_Nasser_Assidi_,158.802,1571
Abdoulaye_Wade_,177.811,1661
Abdullah_,139.139,1223
Abdullah_Gul_,106.017,283
Abdullah_al-Attiyah_,139.398,1224
Abdullatif_Sener_,124.877,762
Abel_Pacheco_,135.923,1125
Abid_Hamid_Mahmud_Al-Tikriti_,116.788,520
Adam_Sandler_,115.314,482
Adam_Scott_,160.235,1583
Adel_Al-Jubeir_,148.604,1433
Adolfo_Aguilar_Zinser_,135.517,1110
Adolfo_Rodriguez_Saa_,139.609,1231
Adrian_McPherson_,196.331,1680
Adrian_Nastase_,136.946,1148
Adrien_Brody_,110.819,361
Ahmad_Masood_,126.408,808
Ahmed_Chalabi_,110.727,359
Ahmet_Necdet_Sezer_,129.481,919
Ai_Sugiyama_,135.276,1101
Aicha_El_Ouafi_,151.223,1466
Aitor_Gonzalez_,174.413,1650
Akbar_Hashemi_Rafsanjani_,103.611,245
Akhmed_Zakayev_,125.154,769
Al_Davis_,149.335,1443
Al_Gore_,121.408,652
Al_Pacino_,136.66,1140
Al_Sharpton_,144.191,1348
Alan_Ball_,123.335,716
Alan_Greenspan_,127.083,830
Alan_Mulally_,128.87,895
Alastair_Campbell_,103.841,248
Albert_Costa_,168.737,1630
Alberto_Fujimori_,127.425,846
Alberto_Ruiz_Gallardon_,129.842,937
Albrecht_Mentz_,117.688,550
Aldo_Paredes_,148.933,1438
Alec_Baldwin_,103.857,249
Alejandro_Atchugarry_,120.51,636
Alejandro_Avila_,160.748,1586
Alejandro_Toledo_,130.817,963
Aleksander_Kwasniewski_,138.49,1206
Alex_Barros_,109.287,334
Alex_Penelas_,106.847,300
Alex_Sink_,118.587,571
Alexander_Downer_,98.3865,165
Alexander_Losyukov_,112.943,415
Alexander_Rumyantsev_,105.97,281
Alexandra_Stevenson_,160.324,1584
Alexandra_Vodjanikova_,154.615,1519
Ali_Abbas_,109.478,338
Ali_Khamenei_,122.16,678
Ali_Naimi_,112.325,397
Alice_Fisher_,141.141,1282
Alicia_Silverstone_,129.921,940
Alimzhan_Tokhtakhounov_,129.611,926
Alison_Lohman_,114.43,456
Allen_Iverson_,151.965,1475
Allison_Janney_,131.434,982
Allyson_Felix_,173.747,1646
Alvaro_Noboa_,154.814,1525
Alvaro_Silva_Calderon_,126.805,820
Alvaro_Uribe_,99.784,181
Amanda_Beard_,116.514,515
Amanda_Bynes_,87.5068,52
Amanda_Coetzer_,140.538,1262
Amber_Tamblyn_,109.007,331
Amelia_Vega_,104.659,259
Amelie_Mauresmo_,145.085,1364
Amer_al-Saadi_,114.068,447
Amram_Mitzna_,126.969,826
Ana_Guevara_,177.763,1660
Ana_Palacio_,101.281,208
Anastasia_Myskina_,121.894,671
Anders_Ebbeson_,151.762,1472
Anders_Fogh_Rasmussen_,124.881,763
Andre_Agassi_,124.803,760
Andrei_Mikhnevich_,144.295,1349
Andrew_Bunner_,111.798,385
Andrew_Cuomo_,119.445,594
Andrew_Niccol_,100.528,193
Andrew_Weissmann_,160.89,1588
Andy_Hebb_,110.039,349
Andy_Roddick_,131.036,969
