Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,131.924,1017
Aaron_Sorkin_,134.495,1087
Abdel_Nasser_Assidi_,158.801,1567
Abdoulaye_Wade_,195.728,1679
Abdullah_,139.137,1225
Abdullah_Gul_,128.512,903
Abdullah_al-Attiyah_,163.373,1600
Abdullatif_Sener_,131.02,993
Abel_Pacheco_,135.922,1135
Abid_Hamid_Mahmud_Al-Tikriti_,177.238,1660
Adam_Sandler_,115.314,509
Adam_Scott_,160.235,1585
Adel_Al-Jubeir_,148.604,1419
Adolfo_Aguilar_Zinser_,135.512,1119
Adolfo_Rodriguez_Saa_,139.606,1238
Adrian_McPherson_,196.33,1680
Adrian_Nastase_,141.559,1294
Adrien_Brody_,110.813,398
Ahmad_Masood_,149.198,1426
Ahmed_Chalabi_,130.214,967
Ahmet_Necdet_Sezer_,129.479,943
Ai_Sugiyama_,135.275,1111
Aicha_El_Ouafi_,122.057,694
Aitor_Gonzalez_,174.412,1651
Akbar_Hashemi_Rafsanjani_,103.609,260
Akhmed_Zakayev_,115.14,505
Al_Davis_,149.331,1431
Al_Gore_,121.403,671
Al_Pacino_,136.66,1150
Al_Sharpton_,164.891,1616
Alan_Ball_,123.605,739
Alan_Greenspan_,147.616,1401
Alan_Mulally_,110.248,389
Alastair_Campbell_,131.538,1003
Albert_Costa_,168.735,1628
Alberto_Fujimori_,127.421,859
Alberto_Ruiz_Gallardon_,129.842,955
Albrecht_Mentz_,117.683,574
Aldo_Paredes_,148.93,1424
Alec_Baldwin_,136.712,1151
Alejandro_Atchugarry_,120.509,654
Alejandro_Avila_,148.375,1417
Alejandro_Toledo_,94.0815,122
Aleksander_Kwasniewski_,138.488,1211
Alex_Barros_,109.279,368
Alex_Penelas_,106.842,323
Alex_Sink_,138.287,1204
Alexander_Downer_,98.3851,179
Alexander_Losyukov_,118.356,593
Alexander_Rumyantsev_,112.058,420
Alexandra_Stevenson_,124.34,764
Alexandra_Vodjanikova_,154.614,1516
Ali_Abbas_,109.474,376
Ali_Khamenei_,138.244,1201
Ali_Naimi_,112.32,428
Alice_Fisher_,141.137,1287
Alicia_Silverstone_,159.513,1576
Alimzhan_Tokhtakhounov_,117.434,567
Alison_Lohman_,114.427,483
Allen_Iverson_,151.964,1468
Allison_Janney_,131.429,1002
Allyson_Felix_,155.014,1521
Alvaro_Noboa_,111.072,401
Alvaro_Silva_Calderon_,126.797,835
Alvaro_Uribe_,99.781,194
Amanda_Beard_,112.78,444
Amanda_Bynes_,87.5016,71
Amanda_Coetzer_,124.804,777
Amber_Tamblyn_,109.005,360
Amelia_Vega_,104.657,278
Amelie_Mauresmo_,133.208,1053
Amer_al-Saadi_,114.063,475
Amram_Mitzna_,126.966,843
Ana_Guevara_,177.763,1663
Ana_Palacio_,118.321,592
Anastasia_Myskina_,144.256,1351
Anders_Ebbeson_,162.856,1596
Anders_Fogh_Rasmussen_,166.939,1622
Andre_Agassi_,124.8,776
Andrei_Mikhnevich_,144.292,1352
Andrew_Bunner_,111.792,414
Andrew_Cuomo_,98.598,183
Andrew_Niccol_,128.954,920
Andrew_Weissmann_,160.887,1586
Andy_Hebb_,81.6442,40
