Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,125824,711
Aaron_Sorkin_,122169,594
Abdel_Nasser_Assidi_,118758,503
Abdoulaye_Wade_,162563,1587
Abdullah_,129009,813
Abdullah_Gul_,78120,92
Abdullah_al-Attiyah_,139372,1128
Abdullatif_Sener_,150109,1421
Abel_Pacheco_,109171,321
Abid_Hamid_Mahmud_Al-Tikriti_,137076,1054
Adam_Sandler_,106945,286
Adam_Scott_,148035,1374
Adel_Al-Jubeir_,120960,567
Adolfo_Aguilar_Zinser_,154438,1501
Adolfo_Rodriguez_Saa_,0,1
Adrian_Nastase_,137366,1067
Adrien_Brody_,155248,1516
Ahmad_Masood_,128086,774
Ahmed_Chalabi_,93110,134
Ahmet_Necdet_Sezer_,139757,1145
Ai_Sugiyama_,104702,245
Aicha_El_Ouafi_,136839,1049
Aitor_Gonzalez_,115543,421
Akbar_Hashemi_Rafsanjani_,115176,411
Akhmed_Zakayev_,142141,1211
Al_Davis_,152624,1473
Al_Gore_,158134,1547
Al_Pacino_,133677,954
Al_Sharpton_,149981,1417
Alan_Ball_,99533,174
Alan_Greenspan_,138430,1095
Alan_Mulally_,81101,96
Alastair_Campbell_,137664,1074
Albert_Costa_,114057,393
Alberto_Fujimori_,146040,1322
Alberto_Ruiz_Gallardon_,115913,429
Albrecht_Mentz_,127577,758
Aldo_Paredes_,107424,292
Alec_Baldwin_,108547,308
Alejandro_Atchugarry_,164180,1600
Alejandro_Avila_,96742.3,158
Alejandro_Toledo_,112627,368
Aleksander_Kwasniewski_,149765,1411
Alex_Barros_,0,2
Alex_Penelas_,130734,874
Alex_Sink_,116597,451
Alexander_Downer_,135590,1014
Alexander_Losyukov_,159961,1566
Alexander_Rumyantsev_,134589,980
Alexandra_Stevenson_,125917,714
Alexandra_Vodjanikova_,107973,300
Ali_Abbas_,140519,1170
Ali_Khamenei_,139647,1139
Ali_Naimi_,114448,399
Alice_Fisher_,157070,1534
Alicia_Silverstone_,130058,848
Alimzhan_Tokhtakhounov_,126960,741
Alison_Lohman_,144589,1282
Allen_Iverson_,113107,373
Allison_Janney_,130363,858
Allyson_Felix_,137207,1060
Alvaro_Noboa_,114443,397
Alvaro_Silva_Calderon_,159649,1563
Alvaro_Uribe_,123656,640
Amanda_Beard_,104390,241
Amanda_Bynes_,156646,1529
Amanda_Coetzer_,133034,939
Amber_Tamblyn_,142066,1210
Amelia_Vega_,120523,550
Amelie_Mauresmo_,138555,1099
Amer_al-Saadi_,138514,1098
Amram_Mitzna_,118032,483
Ana_Guevara_,154753,1510
Ana_Palacio_,139124,1118
Anastasia_Myskina_,184449,1671
Anders_Ebbeson_,161808,1582
Anders_Fogh_Rasmussen_,141333,1197
Andre_Agassi_,125478,698
Andrei_Mikhnevich_,93562,136
Andrew_Bunner_,118644,494
Andrew_Cuomo_,120458,545
Andrew_Niccol_,109457,325
Andrew_Weissmann_,150889,1434
Andy_Hebb_,124819,679
Andy_Roddick_,150930,1436
Angela_Bassett_,137683,1076
Angela_Lansbury_,140520,1171
Angela_Merkel_,143433,1250
Angelina_Jolie_,137082,1056
Angelo_Reyes_,156621,1528
Anibal_Ibarra_,96005,150
