Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1883,389
Aaron_Sorkin_,1965,434
Abdel_Nasser_Assidi_,3317,1386
Abdoulaye_Wade_,3424,1429
Abdullah_,1793,332
Abdullah_Gul_,2765,1037
Abdullah_al-Attiyah_,2904,1141
Abdullatif_Sener_,3131,1272
Abel_Pacheco_,3023,1205
Abid_Hamid_Mahmud_Al-Tikriti_,3881,1580
Adam_Sandler_,1964,433
Adam_Scott_,4064,1615
Adel_Al-Jubeir_,3187,1316
Adolfo_Aguilar_Zinser_,4013,1604
Adolfo_Rodriguez_Saa_,3213,1332
Adrian_McPherson_,4733,1678
Adrian_Nastase_,1356,146
Adrien_Brody_,2955,1173
Ahmad_Masood_,2503,840
Ahmed_Chalabi_,2107,548
Ahmet_Necdet_Sezer_,3385,1408
Ai_Sugiyama_,3841,1569
Aicha_El_Ouafi_,3996,1601
Aitor_Gonzalez_,2464,810
Akbar_Hashemi_Rafsanjani_,1008,54
Akhmed_Zakayev_,1670,277
Al_Davis_,2643,938
Al_Gore_,3378,1406
Al_Pacino_,2121,561
Al_Sharpton_,2735,1010
Alan_Ball_,2232,628
Alan_Greenspan_,2225,619
Alan_Mulally_,1324,135
Alastair_Campbell_,2976,1180
Albert_Costa_,3681,1511
Alberto_Fujimori_,3135,1274
Alberto_Ruiz_Gallardon_,2102,544
Albrecht_Mentz_,3777,1547
Aldo_Paredes_,2828,1083
Alec_Baldwin_,1585,240
Alejandro_Atchugarry_,2028,496
Alejandro_Avila_,3185,1313
Alejandro_Toledo_,1547,228
Aleksander_Kwasniewski_,3258,1352
Alex_Barros_,2214,613
Alex_Penelas_,2333,709
Alex_Sink_,2326,700
Alexander_Downer_,2957,1174
Alexander_Losyukov_,1322,134
Alexander_Rumyantsev_,1150,84
Alexandra_Stevenson_,4020,1607
Alexandra_Vodjanikova_,2296,678
Ali_Abbas_,2598,901
Ali_Khamenei_,3483,1446
Ali_Naimi_,1961,432
Alice_Fisher_,1681,287
Alicia_Silverstone_,3910,1590
Alimzhan_Tokhtakhounov_,2396,763
Alison_Lohman_,2455,804
Allen_Iverson_,3861,1575
Allison_Janney_,2734,1008
Allyson_Felix_,2908,1145
Alvaro_Noboa_,3454,1437
Alvaro_Silva_Calderon_,2045,508
Alvaro_Uribe_,2230,627
Amanda_Beard_,2110,552
Amanda_Bynes_,3551,1465
Amanda_Coetzer_,2071,521
Amber_Tamblyn_,2054,511
Amelia_Vega_,2554,877
Amelie_Mauresmo_,4186,1630
Amer_al-Saadi_,2681,962
Amram_Mitzna_,1489,213
Ana_Guevara_,3838,1567
Ana_Palacio_,2397,765
Anastasia_Myskina_,3804,1555
Anders_Ebbeson_,2709,988
Anders_Fogh_Rasmussen_,2624,927
Andre_Agassi_,2204,608
Andrei_Mikhnevich_,2456,806
Andrew_Bunner_,1947,424
Andrew_Cuomo_,2079,527
Andrew_Niccol_,1829,353
Andrew_Weissmann_,2494,832
Andy_Hebb_,2904,1142
Andy_Roddick_,3013,1197
Angela_Bassett_,3054,1221
Angela_Lansbury_,1794,333
Angela_Merkel_,1471,199
Angelina_Jolie_,1354,144
Angelo_Reyes_,3992,1598
