Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,88062,201
Aaron_Sorkin_,143970,1375
Abdel_Nasser_Assidi_,159811,1602
Abdoulaye_Wade_,76786,133
Abdullah_,108255,478
Abdullah_Gul_,154184,1539
Abdullah_al-Attiyah_,0,1
Abdullatif_Sener_,134326,1164
Abel_Pacheco_,105453,432
Abid_Hamid_Mahmud_Al-Tikriti_,130219,1049
Adam_Sandler_,108879,495
Adam_Scott_,143542,1363
Adel_Al-Jubeir_,119156,744
Adolfo_Aguilar_Zinser_,165971,1632
Adolfo_Rodriguez_Saa_,140109,1307
Adrian_McPherson_,148881,1464
Adrian_Nastase_,89415.7,217
Adrien_Brody_,133365,1141
Ahmad_Masood_,127290,963
Ahmed_Chalabi_,136937,1233
Ahmet_Necdet_Sezer_,132773,1120
Ai_Sugiyama_,154296,1541
Aicha_El_Ouafi_,134888,1176
Aitor_Gonzalez_,0,2
Akbar_Hashemi_Rafsanjani_,106815,455
Akhmed_Zakayev_,120354,773
Al_Davis_,129951,1043
Al_Gore_,130743,1066
Al_Pacino_,94345,274
Al_Sharpton_,132917,1126
Alan_Ball_,106755,453
Alan_Greenspan_,117993,703
Alan_Mulally_,87472,194
Alastair_Campbell_,107992,472
Albert_Costa_,112932,584
Alberto_Fujimori_,130749,1067
Alberto_Ruiz_Gallardon_,142261,1344
Albrecht_Mentz_,148559,1459
Aldo_Paredes_,108464,482
Alec_Baldwin_,100685,353
Alejandro_Atchugarry_,137465,1247
Alejandro_Avila_,111010,542
Alejandro_Toledo_,86696,181
Aleksander_Kwasniewski_,123594,857
Alex_Barros_,151523,1505
Alex_Penelas_,122032,802
Alex_Sink_,120276,771
Alexander_Downer_,137440,1245
Alexander_Losyukov_,90469.5,229
Alexander_Rumyantsev_,111759,559
Alexandra_Stevenson_,150225,1494
Alexandra_Vodjanikova_,107440,464
Ali_Abbas_,117410,692
Ali_Khamenei_,122840,830
Ali_Naimi_,80762,147
Alice_Fisher_,0,3
Alicia_Silverstone_,142982,1358
Alimzhan_Tokhtakhounov_,101745,379
Alison_Lohman_,157320,1580
Allen_Iverson_,143854,1371
Allison_Janney_,116357,658
Allyson_Felix_,118010,705
Alvaro_Noboa_,154530,1544
Alvaro_Silva_Calderon_,115936,650
Alvaro_Uribe_,124592,890
Amanda_Beard_,70268,112
Amanda_Bynes_,146598,1431
Amanda_Coetzer_,92688,263
Amber_Tamblyn_,78723,136
Amelia_Vega_,128269,994
Amelie_Mauresmo_,142118,1342
Amer_al-Saadi_,115558,640
Amram_Mitzna_,65199,103
Ana_Guevara_,132447,1106
Ana_Palacio_,124705,892
Anastasia_Myskina_,128086,988
Anders_Ebbeson_,109426,505
Anders_Fogh_Rasmussen_,120903,783
Andre_Agassi_,95498.8,288
Andrei_Mikhnevich_,130576,1062
Andrew_Bunner_,112249,575
Andrew_Cuomo_,111379,552
Andrew_Niccol_,0,4
Andrew_Weissmann_,98109,321
Andy_Hebb_,133226,1133
Andy_Roddick_,134282,1162
Angela_Bassett_,144527,1391
Angela_Lansbury_,75604,129
Angela_Merkel_,71737,117
Angelina_Jolie_,117150,686
Angelo_Reyes_,137185,1239
