Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1154,114
Aaron_Sorkin_,3432,1410
Abdel_Nasser_Assidi_,2871,1083
Abdoulaye_Wade_,3252,1319
Abdullah_,2693,947
Abdullah_Gul_,2568,855
Abdullah_al-Attiyah_,4157,1636
Abdullatif_Sener_,2069,530
Abel_Pacheco_,2875,1089
Abid_Hamid_Mahmud_Al-Tikriti_,2480,797
Adam_Sandler_,2173,591
Adam_Scott_,2950,1129
Adel_Al-Jubeir_,3023,1175
Adolfo_Aguilar_Zinser_,3282,1342
Adolfo_Rodriguez_Saa_,3812,1541
Adrian_McPherson_,2626,896
Adrian_Nastase_,4338,1658
Adrien_Brody_,3520,1442
Ahmad_Masood_,3896,1564
Ahmed_Chalabi_,3005,1165
Ahmet_Necdet_Sezer_,2436,766
Ai_Sugiyama_,4101,1623
Aicha_El_Ouafi_,1458,215
Aitor_Gonzalez_,4424,1671
Akbar_Hashemi_Rafsanjani_,1219,136
Akhmed_Zakayev_,1536,249
Al_Davis_,2446,775
Al_Gore_,2337,687
Al_Pacino_,1927,437
Al_Sharpton_,4193,1641
Alan_Ball_,2007,483
Alan_Greenspan_,4393,1668
Alan_Mulally_,1142,112
Alastair_Campbell_,1978,462
Albert_Costa_,2889,1094
Alberto_Fujimori_,2260,639
Alberto_Ruiz_Gallardon_,2459,781
Albrecht_Mentz_,2683,941
Aldo_Paredes_,2102,545
Alec_Baldwin_,2951,1132
Alejandro_Atchugarry_,3690,1503
Alejandro_Avila_,1759,349
Alejandro_Toledo_,2440,774
Aleksander_Kwasniewski_,2625,895
Alex_Barros_,2155,585
Alex_Penelas_,1469,221
Alex_Sink_,2600,879
Alexander_Downer_,2737,980
Alexander_Losyukov_,721,34
Alexander_Rumyantsev_,3176,1270
Alexandra_Stevenson_,2830,1051
Alexandra_Vodjanikova_,4357,1662
Ali_Abbas_,1991,469
Ali_Khamenei_,3023,1176
Ali_Naimi_,826,51
Alice_Fisher_,2664,932
Alicia_Silverstone_,2872,1085
Alimzhan_Tokhtakhounov_,2437,768
Alison_Lohman_,3030,1182
Allen_Iverson_,1600,281
Allison_Janney_,3970,1590
Allyson_Felix_,3376,1377
Alvaro_Noboa_,3146,1256
Alvaro_Silva_Calderon_,3650,1489
Alvaro_Uribe_,2360,711
Amanda_Beard_,1971,452
Amanda_Bynes_,2539,840
Amanda_Coetzer_,3467,1430
Amber_Tamblyn_,2369,720
Amelia_Vega_,2944,1127
Amelie_Mauresmo_,3416,1399
Amer_al-Saadi_,2804,1027
Amram_Mitzna_,2001,477
Ana_Guevara_,3271,1334
Ana_Palacio_,616,21
Anastasia_Myskina_,3075,1213
Anders_Ebbeson_,4111,1625
Anders_Fogh_Rasmussen_,4374,1665
Andre_Agassi_,829,54
Andrei_Mikhnevich_,1544,253
Andrew_Bunner_,772,42
Andrew_Cuomo_,1335,174
Andrew_Niccol_,1088,92
Andrew_Weissmann_,3677,1500
Andy_Hebb_,515,14
Andy_Roddick_,3185,1281
Angela_Bassett_,3616,1480
Angela_Lansbury_,2762,996
Angela_Merkel_,1115,97
Angelina_Jolie_,1662,314
Angelo_Reyes_,3174,1269
