Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.599955,222
Aaron_Sorkin_,0.906557,1500
Abdel_Nasser_Assidi_,0.815437,1230
Abdoulaye_Wade_,0.742124,874
Abdullah_,0.653783,443
Abdullah_Gul_,0.863447,1389
Abdullah_al-Attiyah_,0.749585,916
Abdullatif_Sener_,0.677562,549
Abel_Pacheco_,0.796026,1142
Abid_Hamid_Mahmud_Al-Tikriti_,0.858106,1374
Adam_Sandler_,0.712262,704
Adam_Scott_,0.695823,636
Adel_Al-Jubeir_,0.769868,1013
Adolfo_Aguilar_Zinser_,0.76598,993
Adolfo_Rodriguez_Saa_,0.990807,1630
Adrian_McPherson_,0.638144,371
Adrian_Nastase_,1.0046,1645
Adrien_Brody_,0.96836,1610
Ahmad_Masood_,0.920001,1538
Ahmed_Chalabi_,0.79289,1118
Ahmet_Necdet_Sezer_,0.645653,405
Ai_Sugiyama_,0.998292,1642
Aicha_El_Ouafi_,0.568006,145
Aitor_Gonzalez_,1.04087,1664
Akbar_Hashemi_Rafsanjani_,0.743027,879
Akhmed_Zakayev_,0.643604,394
Al_Davis_,0.696007,637
Al_Gore_,0.746475,893
Al_Pacino_,0.560718,123
Al_Sharpton_,0.80879,1192
Alan_Ball_,0.781004,1061
Alan_Greenspan_,0.962916,1599
Alan_Mulally_,0.419727,9
Alastair_Campbell_,0.771666,1025
Albert_Costa_,0.590059,200
Alberto_Fujimori_,0.749624,917
Alberto_Ruiz_Gallardon_,0.96081,1596
Albrecht_Mentz_,0.691949,619
Aldo_Paredes_,0.669592,513
Alec_Baldwin_,0.766421,996
Alejandro_Atchugarry_,0.884711,1444
Alejandro_Avila_,0.552317,106
Alejandro_Toledo_,0.611828,264
Aleksander_Kwasniewski_,0.663137,494
Alex_Barros_,0.813339,1219
Alex_Penelas_,0.627168,336
Alex_Sink_,0.837397,1300
Alexander_Downer_,0.823975,1254
Alexander_Losyukov_,0.610722,261
Alexander_Rumyantsev_,0.917701,1531
Alexandra_Stevenson_,0.710035,696
Alexandra_Vodjanikova_,0.883804,1442
Ali_Abbas_,0.75383,938
Ali_Khamenei_,0.911083,1515
Ali_Naimi_,0.478975,27
Alice_Fisher_,0.743245,882
Alicia_Silverstone_,0.81726,1236
Alimzhan_Tokhtakhounov_,0.833625,1286
Alison_Lohman_,0.990946,1631
Allen_Iverson_,0.583669,185
Allison_Janney_,0.860208,1381
Allyson_Felix_,0.674945,538
Alvaro_Noboa_,0.911688,1517
Alvaro_Silva_Calderon_,0.989392,1628
Alvaro_Uribe_,0.751688,929
Amanda_Beard_,0.660034,473
Amanda_Bynes_,0.767917,1000
Amanda_Coetzer_,0.774674,1035
Amber_Tamblyn_,0.694159,627
Amelia_Vega_,0.863604,1390
Amelie_Mauresmo_,0.781519,1063
Amer_al-Saadi_,0.900643,1484
Amram_Mitzna_,0.612922,274
Ana_Guevara_,0.673078,529
Ana_Palacio_,0.60834,251
Anastasia_Myskina_,0.625387,323
Anders_Ebbeson_,0.970899,1612
Anders_Fogh_Rasmussen_,0.852624,1357
Andre_Agassi_,0.462393,20
Andrei_Mikhnevich_,0.561718,128
Andrew_Bunner_,0.57239,158
