Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.281,564
Aaron_Sorkin_,134.5,1079
Abdel_Nasser_Assidi_,158.804,1555
Abdoulaye_Wade_,177.814,1665
Abdullah_,139.14,1211
Abdullah_Gul_,106.023,303
Abdullah_al-Attiyah_,163.379,1597
Abdullatif_Sener_,131.031,971
Abel_Pacheco_,135.926,1119
Abid_Hamid_Mahmud_Al-Tikriti_,177.239,1664
Adam_Sandler_,115.315,504
Adam_Scott_,160.236,1574
Adel_Al-Jubeir_,148.605,1403
Adolfo_Aguilar_Zinser_,135.521,1107
Adolfo_Rodriguez_Saa_,90.625,81
Adrian_McPherson_,196.332,1679
Adrian_Nastase_,136.947,1145
Adrien_Brody_,110.828,399
Ahmad_Masood_,149.201,1410
Ahmed_Chalabi_,110.737,397
Ahmet_Necdet_Sezer_,135.101,1093
Ai_Sugiyama_,130.564,956
Aicha_El_Ouafi_,130.814,963
Aitor_Gonzalez_,174.414,1656
Akbar_Hashemi_Rafsanjani_,103.614,253
Akhmed_Zakayev_,128.853,892
Al_Davis_,149.337,1414
Al_Gore_,139.249,1212
Al_Pacino_,136.661,1139
Al_Sharpton_,132.546,1017
Alan_Ball_,123.345,716
Alan_Greenspan_,147.619,1384
Alan_Mulally_,128.876,894
Alastair_Campbell_,129.309,916
Albert_Costa_,168.741,1632
Alberto_Fujimori_,127.43,849
Alberto_Ruiz_Gallardon_,106.308,310
Albrecht_Mentz_,128.809,890
Aldo_Paredes_,113.552,461
Alec_Baldwin_,136.28,1130
Alejandro_Atchugarry_,120.513,650
Alejandro_Avila_,160.75,1577
Alejandro_Toledo_,130.83,964
Aleksander_Kwasniewski_,138.493,1195
Alex_Barros_,109.301,375
Alex_Penelas_,106.851,321
Alex_Sink_,138.293,1188
Alexander_Downer_,98.3888,173
Alexander_Losyukov_,112.949,449
Alexander_Rumyantsev_,105.973,300
Alexandra_Stevenson_,160.326,1576
Alexandra_Vodjanikova_,154.617,1502
Ali_Abbas_,91.1979,84
Ali_Khamenei_,122.174,687
Ali_Naimi_,112.332,432
Alice_Fisher_,141.144,1262
Alicia_Silverstone_,129.927,942
Alimzhan_Tokhtakhounov_,117.455,571
Alison_Lohman_,114.435,478
Allen_Iverson_,142.215,1285
Allison_Janney_,131.445,983
Allyson_Felix_,173.751,1651
Alvaro_Noboa_,125.619,795
Alvaro_Silva_Calderon_,131.947,1002
Alvaro_Uribe_,115.857,523
Amanda_Beard_,116.519,541
Amanda_Bynes_,87.5156,56
Amanda_Coetzer_,124.806,769
Amber_Tamblyn_,109.008,370
Amelia_Vega_,104.662,268
Amelie_Mauresmo_,113.478,460
Amer_al-Saadi_,114.072,472
Amram_Mitzna_,126.973,832
Ana_Guevara_,131.957,1004
Ana_Palacio_,63.4245,3
Anastasia_Myskina_,121.898,681
Anders_Ebbeson_,162.858,1591
Anders_Fogh_Rasmussen_,166.942,1623
Andre_Agassi_,124.809,770
Andrei_Mikhnevich_,132.033,1008
Andrew_Bunner_,111.805,420
Andrew_Cuomo_,98.6065,175
Andrew_Niccol_,128.965,897
Andrew_Weissmann_,160.891,1580
Andy_Hebb_,110.044,385
