Name,Scores,EMD Ranks
,,,
,,,
Aaron_Peirsol_,117.287,575
Aaron_Sorkin_,134.503,1082
Abdel_Nasser_Assidi_,173.091,1647
Abdoulaye_Wade_,177.819,1663
Abdullah_,139.143,1220
Abdullah_Gul_,106.031,313
Abdullah_al-Attiyah_,163.385,1599
Abdullatif_Sener_,124.885,780
Abel_Pacheco_,135.928,1135
Abid_Hamid_Mahmud_Al-Tikriti_,116.79,561
Adam_Sandler_,102.128,231
Adam_Scott_,160.237,1574
Adel_Al-Jubeir_,148.606,1407
Adolfo_Aguilar_Zinser_,135.53,1121
Adolfo_Rodriguez_Saa_,90.6297,84
Adrian_McPherson_,155.084,1505
Adrian_Nastase_,136.948,1156
Adrien_Brody_,110.838,407
Ahmad_Masood_,149.203,1414
Ahmed_Chalabi_,110.747,404
Ahmet_Necdet_Sezer_,135.106,1103
Ai_Sugiyama_,135.28,1111
Aicha_El_Ouafi_,151.233,1447
Aitor_Gonzalez_,174.416,1653
Akbar_Hashemi_Rafsanjani_,103.619,255
Akhmed_Zakayev_,128.858,913
Al_Davis_,149.345,1418
Al_Gore_,139.251,1222
Al_Pacino_,121.672,689
Al_Sharpton_,144.201,1333
Alan_Ball_,123.353,729
Alan_Greenspan_,139.927,1242
Alan_Mulally_,128.883,916
Alastair_Campbell_,103.859,257
Albert_Costa_,168.745,1631
Alberto_Fujimori_,127.437,865
Alberto_Ruiz_Gallardon_,129.843,952
Albrecht_Mentz_,117.702,588
Aldo_Paredes_,148.939,1412
Alec_Baldwin_,103.866,258
Alejandro_Atchugarry_,120.352,657
Alejandro_Avila_,160.753,1578
Alejandro_Toledo_,130.84,976
Aleksander_Kwasniewski_,117.053,569
Alex_Barros_,109.316,378
Alex_Penelas_,106.859,327
Alex_Sink_,118.603,609
Alexander_Downer_,98.3914,166
Alexander_Losyukov_,112.956,465
Alexander_Rumyantsev_,105.979,309
Alexandra_Stevenson_,160.333,1576
Alexandra_Vodjanikova_,154.619,1500
Ali_Abbas_,91.2023,89
Ali_Khamenei_,122.185,696
Ali_Naimi_,112.341,441
Alice_Fisher_,141.15,1274
Alicia_Silverstone_,129.931,956
Alimzhan_Tokhtakhounov_,117.469,582
Alison_Lohman_,114.442,495
Allen_Iverson_,151.967,1456
Allison_Janney_,131.453,993
Allyson_Felix_,155.033,1504
Alvaro_Noboa_,111.1,413
Alvaro_Silva_Calderon_,126.839,846
Alvaro_Uribe_,99.7917,185
Amanda_Beard_,116.524,556
Amanda_Bynes_,87.5253,60
Amanda_Coetzer_,140.545,1256
Amber_Tamblyn_,109.012,370
Amelia_Vega_,104.665,274
Amelie_Mauresmo_,145.099,1344
Amer_al-Saadi_,98.9536,171
Amram_Mitzna_,126.978,849
Ana_Guevara_,177.765,1662
Ana_Palacio_,101.296,221
Anastasia_Myskina_,156.074,1521
Anders_Ebbeson_,162.86,1594
Anders_Fogh_Rasmussen_,166.945,1621
Andre_Agassi_,124.813,777
Andrei_Mikhnevich_,132.046,1012
Andrew_Bunner_,121.113,675
Andrew_Cuomo_,98.6127,169
Andrew_Niccol_,100.546,202
Andrew_Weissmann_,160.895,1581
Andy_Hebb_,110.052,391
