Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,931,44
Aaron_Sorkin_,2923,1111
Abdel_Nasser_Assidi_,4447,1663
Abdoulaye_Wade_,3320,1368
Abdullah_,3926,1597
Abdullah_Gul_,1972,460
Abdullah_al-Attiyah_,3833,1574
Abdullatif_Sener_,2611,908
Abel_Pacheco_,3031,1204
Abid_Hamid_Mahmud_Al-Tikriti_,4663,1674
Adam_Sandler_,1648,276
Adam_Scott_,2163,583
Adel_Al-Jubeir_,3683,1528
Adolfo_Aguilar_Zinser_,1811,369
Adolfo_Rodriguez_Saa_,3287,1353
Adrian_McPherson_,1871,398
Adrian_Nastase_,3787,1560
Adrien_Brody_,3034,1206
Ahmad_Masood_,3612,1505
Ahmed_Chalabi_,2070,523
Ahmet_Necdet_Sezer_,2457,802
Ai_Sugiyama_,3212,1310
Aicha_El_Ouafi_,3069,1232
Aitor_Gonzalez_,3872,1579
Akbar_Hashemi_Rafsanjani_,2256,649
Akhmed_Zakayev_,2428,783
Al_Davis_,1676,289
Al_Gore_,2111,545
Al_Pacino_,2646,929
Al_Sharpton_,3520,1476
Alan_Ball_,2628,919
Alan_Greenspan_,3537,1481
Alan_Mulally_,1382,160
Alastair_Campbell_,1929,436
Albert_Costa_,2849,1058
Alberto_Fujimori_,1997,478
Alberto_Ruiz_Gallardon_,2753,994
Albrecht_Mentz_,1421,175
Aldo_Paredes_,2092,537
Alec_Baldwin_,3180,1296
Alejandro_Atchugarry_,835,33
Alejandro_Avila_,1840,383
Alejandro_Toledo_,2962,1139
Aleksander_Kwasniewski_,1697,304
Alex_Barros_,2458,803
Alex_Penelas_,2525,851
Alex_Sink_,3108,1255
Alexander_Downer_,1718,316
Alexander_Losyukov_,2966,1144
Alexander_Rumyantsev_,2054,511
Alexandra_Stevenson_,3051,1223
Alexandra_Vodjanikova_,4264,1647
Ali_Abbas_,1248,113
Ali_Khamenei_,3378,1403
Ali_Naimi_,1684,293
Alice_Fisher_,3021,1196
Alicia_Silverstone_,2504,840
Alimzhan_Tokhtakhounov_,1408,170
Alison_Lohman_,2891,1088
Allen_Iverson_,3952,1601
Allison_Janney_,3279,1350
Allyson_Felix_,2853,1061
Alvaro_Noboa_,3408,1422
Alvaro_Silva_Calderon_,2848,1055
Alvaro_Uribe_,1892,409
Amanda_Beard_,1361,153
Amanda_Bynes_,1698,305
Amanda_Coetzer_,2804,1028
Amber_Tamblyn_,1372,157
Amelia_Vega_,2334,711
Amelie_Mauresmo_,2858,1069
Amer_al-Saadi_,3181,1297
Amram_Mitzna_,2440,792
Ana_Guevara_,2179,594
Ana_Palacio_,1779,352
Anastasia_Myskina_,1711,313
Anders_Ebbeson_,4199,1639
Anders_Fogh_Rasmussen_,4328,1654
Andre_Agassi_,1120,82
Andrei_Mikhnevich_,1611,263
Andrew_Bunner_,1704,309
Andrew_Cuomo_,877,39
Andrew_Niccol_,1398,165
Andrew_Weissmann_,3083,1240
Andy_Hebb_,1604,261
Andy_Roddick_,2696,957
Angela_Bassett_,3906,1593
Angela_Lansbury_,141,1
Angela_Merkel_,869,37
Angelina_Jolie_,2023,490
Angelo_Reyes_,2636,924
