Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,79,230
Aaron_Sorkin_,498,1079
Abdel_Nasser_Assidi_,1308,1659
Abdoulaye_Wade_,454,1018
Abdullah_,1209,1637
Abdullah_Gul_,259,665
Abdullah_al-Attiyah_,950,1525
Abdullatif_Sener_,387,909
Abel_Pacheco_,294,739
Abid_Hamid_Mahmud_Al-Tikriti_,1379,1669
Adam_Sandler_,421,968
Adam_Scott_,139,389
Adel_Al-Jubeir_,708,1352
Adolfo_Aguilar_Zinser_,1,1
Adolfo_Rodriguez_Saa_,427,976
Adrian_McPherson_,46,134
Adrian_Nastase_,1002,1560
Adrien_Brody_,390,916
Ahmad_Masood_,631,1259
Ahmed_Chalabi_,182,489
Ahmet_Necdet_Sezer_,416,962
Ai_Sugiyama_,521,1113
Aicha_El_Ouafi_,137,384
Aitor_Gonzalez_,645,1275
Akbar_Hashemi_Rafsanjani_,245,632
Akhmed_Zakayev_,519,1109
Al_Davis_,2,4
Al_Gore_,354,852
Al_Pacino_,223,583
Al_Sharpton_,1020,1570
Alan_Ball_,577,1186
Alan_Greenspan_,754,1400
Alan_Mulally_,209,552
Alastair_Campbell_,261,669
Albert_Costa_,153,423
Alberto_Fujimori_,566,1171
Alberto_Ruiz_Gallardon_,300,754
Albrecht_Mentz_,3,7
Aldo_Paredes_,176,474
Alec_Baldwin_,868,1488
Alejandro_Atchugarry_,4,10
Alejandro_Avila_,97,280
Alejandro_Toledo_,114,322
Aleksander_Kwasniewski_,83,241
Alex_Barros_,359,863
Alex_Penelas_,111,313
Alex_Sink_,591,1204
Alexander_Downer_,142,397
Alexander_Losyukov_,368,879
Alexander_Rumyantsev_,316,786
Alexandra_Stevenson_,457,1022
Alexandra_Vodjanikova_,1219,1639
Ali_Abbas_,220,575
Ali_Khamenei_,689,1332
Ali_Naimi_,140,392
Alice_Fisher_,438,991
Alicia_Silverstone_,303,762
Alimzhan_Tokhtakhounov_,204,540
Alison_Lohman_,305,767
Allen_Iverson_,1056,1591
Allison_Janney_,983,1549
Allyson_Felix_,561,1166
Alvaro_Noboa_,798,1437
Alvaro_Silva_Calderon_,310,775
Alvaro_Uribe_,239,622
Amanda_Beard_,131,370
Amanda_Bynes_,61,178
Amanda_Coetzer_,598,1215
Amber_Tamblyn_,287,725
Amelia_Vega_,259,666
Amelie_Mauresmo_,508,1088
Amer_al-Saadi_,477,1048
Amram_Mitzna_,5,13
Ana_Guevara_,388,912
Ana_Palacio_,204,541
Anastasia_Myskina_,174,468
Anders_Ebbeson_,957,1531
Anders_Fogh_Rasmussen_,1133,1621
Andre_Agassi_,101,290
Andrei_Mikhnevich_,129,364
Andrew_Bunner_,413,957
Andrew_Cuomo_,169,457
Andrew_Niccol_,17,49
Andrew_Weissmann_,469,1040
Andy_Hebb_,30,87
Andy_Roddick_,720,1364
Angela_Bassett_,1096,1607
Angela_Lansbury_,6,16
Angela_Merkel_,46,135
Angelina_Jolie_,358,860
Angelo_Reyes_,197,526
Anibal_Ibarra_,812,1448
Ann_Veneman_,207,547
Anna_Kournikova_,973,1544
Anna_Nicole_Smith_,487,1063
Anne_Krueger_,381,900
Anne_McLellan_,256,659
