Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,69005,79
Aaron_Sorkin_,116336,498
Abdel_Nasser_Assidi_,157874,1575
Abdoulaye_Wade_,114685,454
Abdullah_,150839,1481
Abdullah_Gul_,103655,259
Abdullah_al-Attiyah_,130755,950
Abdullatif_Sener_,111743,387
Abel_Pacheco_,163490,1615
Abid_Hamid_Mahmud_Al-Tikriti_,145628,1379
Adam_Sandler_,112958,421
Adam_Scott_,114318,445
Adel_Al-Jubeir_,144424,1346
Adolfo_Aguilar_Zinser_,0,1
Adolfo_Rodriguez_Saa_,113234,427
Adrian_McPherson_,93074.3,146
Adrian_Nastase_,168366,1637
Adrien_Brody_,133304,1043
Ahmad_Masood_,121735,631
Ahmed_Chalabi_,97551.5,182
Ahmet_Necdet_Sezer_,135559,1109
Ai_Sugiyama_,160329,1588
Aicha_El_Ouafi_,149771,1464
Aitor_Gonzalez_,122061,645
Akbar_Hashemi_Rafsanjani_,123139,687
Akhmed_Zakayev_,132442,1004
Al_Davis_,0,2
Al_Gore_,118285,546
Al_Pacino_,141820,1280
Al_Sharpton_,132822,1020
Alan_Ball_,143384,1316
Alan_Greenspan_,124926,754
Alan_Mulally_,104302,266
Alastair_Campbell_,103940,261
Albert_Costa_,133833,1065
Alberto_Fujimori_,119229,566
Alberto_Ruiz_Gallardon_,126643,813
Albrecht_Mentz_,0,3
Aldo_Paredes_,96973,176
Alec_Baldwin_,128451,868
Alejandro_Atchugarry_,0,4
Alejandro_Avila_,95083.5,161
Alejandro_Toledo_,149524,1457
Aleksander_Kwasniewski_,113125,426
Alex_Barros_,115417,478
Alex_Penelas_,161132,1598
Alex_Sink_,157834,1574
Alexander_Downer_,92282.5,142
Alexander_Losyukov_,144488,1350
Alexander_Rumyantsev_,107731,316
Alexandra_Stevenson_,132608,1014
Alexandra_Vodjanikova_,139785,1219
Ali_Abbas_,122477,661
Ali_Khamenei_,155492,1553
Ali_Naimi_,135813,1116
Alice_Fisher_,114028,438
Alicia_Silverstone_,140938,1253
Alimzhan_Tokhtakhounov_,99895.3,204
Alison_Lohman_,132583,1013
Allen_Iverson_,161042,1597
Allison_Janney_,134784,1093
Allyson_Felix_,118968,561
Alvaro_Noboa_,155289,1548
Alvaro_Silva_Calderon_,168366,1638
Alvaro_Uribe_,102478,239
Amanda_Beard_,90538,131
Amanda_Bynes_,121964,641
Amanda_Coetzer_,120359,598
Amber_Tamblyn_,124523,730
Amelia_Vega_,122710,669
Amelie_Mauresmo_,132149,992
Amer_al-Saadi_,156240,1562
Amram_Mitzna_,0,5
Ana_Guevara_,111774,388
Ana_Palacio_,122741,671
Anastasia_Myskina_,96844.5,174
Anders_Ebbeson_,130955,957
Anders_Fogh_Rasmussen_,136543,1133
Andre_Agassi_,102845,243
Andrei_Mikhnevich_,90289,129
Andrew_Bunner_,126544,808
Andrew_Cuomo_,104289,264
Andrew_Niccol_,115103,470
Andrew_Weissmann_,133134,1030
Andy_Hebb_,120541,604
Andy_Roddick_,124126,720
Angela_Bassett_,144279,1336
Angela_Lansbury_,0,6
Angela_Merkel_,111867,389
Angelina_Jolie_,110275,358
Angelo_Reyes_,143323,1314
