Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.58562,77
Aaron_Sorkin_,0.755218,434
Abdel_Nasser_Assidi_,0.961394,1124
Abdoulaye_Wade_,0.701379,277
Abdullah_,1.09876,1483
Abdullah_Gul_,1.00236,1247
Abdullah_al-Attiyah_,0.950558,1092
Abdullatif_Sener_,0.757921,439
Abel_Pacheco_,0.743901,401
Abid_Hamid_Mahmud_Al-Tikriti_,0.766762,472
Adam_Sandler_,1.06169,1399
Adam_Scott_,0.780073,512
Adel_Al-Jubeir_,0.797461,576
Adolfo_Aguilar_Zinser_,1.04794,1358
Adolfo_Rodriguez_Saa_,1.12971,1550
Adrian_McPherson_,0.587915,83
Adrian_Nastase_,0.882828,867
Adrien_Brody_,1.01314,1274
Ahmad_Masood_,1.15039,1579
Ahmed_Chalabi_,1.1188,1520
Ahmet_Necdet_Sezer_,0.592396,87
Ai_Sugiyama_,1.08157,1441
Aicha_El_Ouafi_,0.626033,131
Aitor_Gonzalez_,1.00504,1256
Akbar_Hashemi_Rafsanjani_,0.844883,741
Akhmed_Zakayev_,0.866556,812
Al_Davis_,0.871195,827
Al_Gore_,0.452962,7
Al_Pacino_,0.562235,62
Al_Sharpton_,1.01856,1286
Alan_Ball_,0.633005,143
Alan_Greenspan_,1.28096,1663
Alan_Mulally_,0.855142,771
Alastair_Campbell_,0.657224,188
Albert_Costa_,0.713262,309
Alberto_Fujimori_,0.7581,441
Alberto_Ruiz_Gallardon_,0.921518,996
Albrecht_Mentz_,0.797712,577
Aldo_Paredes_,1.12829,1547
Alec_Baldwin_,0.549795,48
Alejandro_Atchugarry_,0.86022,786
Alejandro_Avila_,0.484079,13
Alejandro_Toledo_,0.956688,1109
Aleksander_Kwasniewski_,0.744788,404
Alex_Barros_,0.854945,770
Alex_Penelas_,0.909039,956
Alex_Sink_,0.721988,328
Alexander_Downer_,0.737948,389
Alexander_Losyukov_,0.920477,989
Alexander_Rumyantsev_,1.0036,1251
Alexandra_Stevenson_,0.752827,423
Alexandra_Vodjanikova_,0.975461,1172
Ali_Abbas_,0.808101,608
Ali_Khamenei_,0.814592,636
Ali_Naimi_,0.70597,291
Alice_Fisher_,1.10131,1490
Alicia_Silverstone_,0.785159,531
Alimzhan_Tokhtakhounov_,0.947944,1084
Alison_Lohman_,0.818527,651
Allen_Iverson_,0.77525,496
Allison_Janney_,0.720613,322
Allyson_Felix_,0.967038,1138
Alvaro_Noboa_,0.729594,351
Alvaro_Silva_Calderon_,0.790028,550
Alvaro_Uribe_,0.860871,788
Amanda_Beard_,0.667019,201
Amanda_Bynes_,0.890968,888
Amanda_Coetzer_,1.02143,1295
Amber_Tamblyn_,0.825912,678
Amelia_Vega_,0.965461,1131
Amelie_Mauresmo_,0.828988,688
Amer_al-Saadi_,0.546132,41
Amram_Mitzna_,0.558484,55
Ana_Guevara_,0.81708,646
Ana_Palacio_,0.776782,503
Anastasia_Myskina_,1.00451,1253
Anders_Ebbeson_,1.25259,1654
Anders_Fogh_Rasmussen_,1.34109,1675
Andre_Agassi_,0.66136,195
Andrei_Mikhnevich_,0.616481,117
Andrew_Bunner_,0.782001,517
