Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1885,420
Aaron_Sorkin_,3416,1407
Abdel_Nasser_Assidi_,2682,966
Abdoulaye_Wade_,4359,1642
Abdullah_,2543,868
Abdullah_Gul_,2590,897
Abdullah_al-Attiyah_,3505,1446
Abdullatif_Sener_,3172,1270
Abel_Pacheco_,2545,872
Abid_Hamid_Mahmud_Al-Tikriti_,3927,1583
Adam_Sandler_,2436,775
Adam_Scott_,3571,1476
Adel_Al-Jubeir_,2763,1020
Adolfo_Aguilar_Zinser_,2761,1019
Adolfo_Rodriguez_Saa_,3154,1256
Adrian_McPherson_,3221,1296
Adrian_Nastase_,1600,254
Adrien_Brody_,2615,922
Ahmad_Masood_,4069,1606
Ahmed_Chalabi_,2448,783
Ahmet_Necdet_Sezer_,2804,1044
Ai_Sugiyama_,3492,1441
Aicha_El_Ouafi_,3739,1537
Aitor_Gonzalez_,2836,1072
Akbar_Hashemi_Rafsanjani_,1846,397
Akhmed_Zakayev_,1565,239
Al_Davis_,2555,879
Al_Gore_,2351,722
Al_Pacino_,1792,355
Al_Sharpton_,2809,1048
Alan_Ball_,3337,1360
Alan_Greenspan_,3251,1310
Alan_Mulally_,1703,314
Alastair_Campbell_,2183,611
Albert_Costa_,4626,1669
Alberto_Fujimori_,2854,1087
Alberto_Ruiz_Gallardon_,1974,481
Albrecht_Mentz_,3135,1251
Aldo_Paredes_,2366,732
Alec_Baldwin_,3147,1254
Alejandro_Atchugarry_,2190,616
Alejandro_Avila_,3185,1278
Alejandro_Toledo_,2064,536
Aleksander_Kwasniewski_,3754,1542
Alex_Barros_,2751,1013
Alex_Penelas_,2107,563
Alex_Sink_,3983,1594
Alexander_Downer_,1434,190
Alexander_Losyukov_,2156,590
Alexander_Rumyantsev_,2877,1099
Alexandra_Stevenson_,2915,1122
Alexandra_Vodjanikova_,1905,436
Ali_Abbas_,3100,1225
Ali_Khamenei_,4116,1611
Ali_Naimi_,2653,945
Alice_Fisher_,2770,1023
Alicia_Silverstone_,3727,1535
Alimzhan_Tokhtakhounov_,2086,548
Alison_Lohman_,2311,697
Allen_Iverson_,2357,726
Allison_Janney_,2775,1027
Allyson_Felix_,3463,1423
Alvaro_Noboa_,1107,96
Alvaro_Silva_Calderon_,2471,807
Alvaro_Uribe_,2807,1046
Amanda_Beard_,2276,672
Amanda_Bynes_,1630,266
Amanda_Coetzer_,3394,1391
Amber_Tamblyn_,1924,452
Amelia_Vega_,1179,109
Amelie_Mauresmo_,1506,215
Amer_al-Saadi_,2953,1149
Amram_Mitzna_,2233,638
Ana_Guevara_,2220,626
Ana_Palacio_,3122,1240
Anastasia_Myskina_,3742,1538
Anders_Ebbeson_,3358,1371
Anders_Fogh_Rasmussen_,3434,1412
Andre_Agassi_,2423,762
Andrei_Mikhnevich_,2548,874
Andrew_Bunner_,2811,1049
Andrew_Cuomo_,2472,809
Andrew_Niccol_,3847,1567
Andrew_Weissmann_,2897,1114
Andy_Hebb_,2599,907
Andy_Roddick_,3578,1481
Angela_Bassett_,1947,468
Angela_Lansbury_,1454,194
Angela_Merkel_,1675,301
Angelina_Jolie_,1023,78
Angelo_Reyes_,3119,1236
