Name,Scores,EMD Ranks
,,,
,,,
Aaron_Peirsol_,117.268,561
Aaron_Sorkin_,134.492,1099
Abdel_Nasser_Assidi_,158.798,1572
Abdoulaye_Wade_,177.805,1662
Abdullah_,101.787,209
Abdullah_Gul_,106.004,279
Abdullah_al-Attiyah_,139.389,1238
Abdullatif_Sener_,124.872,796
Abel_Pacheco_,135.92,1148
Abid_Hamid_Mahmud_Al-Tikriti_,177.238,1660
Adam_Sandler_,115.313,506
Adam_Scott_,145.644,1386
Adel_Al-Jubeir_,148.603,1440
Adolfo_Aguilar_Zinser_,135.505,1136
Adolfo_Rodriguez_Saa_,139.597,1246
Adrian_McPherson_,155.068,1534
Adrian_Nastase_,136.945,1176
Adrien_Brody_,110.804,386
Ahmad_Masood_,149.196,1448
Ahmed_Chalabi_,111.077,393
Ahmet_Necdet_Sezer_,135.088,1116
Ai_Sugiyama_,135.273,1125
Aicha_El_Ouafi_,151.215,1480
Aitor_Gonzalez_,170.28,1641
Akbar_Hashemi_Rafsanjani_,118.581,595
Akhmed_Zakayev_,128.839,930
Al_Davis_,149.326,1452
Al_Gore_,104.259,243
Al_Pacino_,136.66,1169
Al_Sharpton_,144.182,1360
Alan_Ball_,123.321,731
Alan_Greenspan_,139.92,1256
Alan_Mulally_,110.24,375
Alastair_Campbell_,103.825,236
Albert_Costa_,114.946,496
Alberto_Fujimori_,136.553,1165
Alberto_Ruiz_Gallardon_,106.269,289
Albrecht_Mentz_,128.807,926
Aldo_Paredes_,113.541,456
Alec_Baldwin_,136.251,1156
Alejandro_Atchugarry_,120.506,656
Alejandro_Avila_,160.744,1590
Alejandro_Toledo_,130.799,1000
Aleksander_Kwasniewski_,138.485,1219
Alex_Penelas_,93.8861,93
Alex_Sink_,118.573,594
Alexander_Downer_,98.3827,156
Alexander_Losyukov_,112.931,439
Alexander_Rumyantsev_,105.964,277
Alexandra_Stevenson_,124.331,769
Alexandra_Vodjanikova_,154.612,1528
Ali_Abbas_,109.47,360
Ali_Khamenei_,131.918,1028
Ali_Naimi_,112.31,419
Alice_Fisher_,141.132,1296
Alicia_Silverstone_,129.914,976
Alimzhan_Tokhtakhounov_,129.592,966
Alison_Lohman_,106.457,297
Allen_Iverson_,142.21,1318
Allison_Janney_,129.498,964
Allyson_Felix_,173.744,1648
Alvaro_Noboa_,125.614,816
Alvaro_Silva_Calderon_,106.669,302
Alvaro_Uribe_,99.7771,168
Amanda_Beard_,116.507,543
Amanda_Bynes_,111.813,409
Amanda_Coetzer_,140.532,1276
Amber_Tamblyn_,109.003,349
Amelia_Vega_,104.654,252
Amelie_Mauresmo_,123.641,741
Amer_al-Saadi_,98.9347,160
Amram_Mitzna_,126.961,861
Ana_Guevara_,133.355,1075
Ana_Palacio_,101.268,202
Anastasia_Myskina_,156.059,1551
Anders_Ebbeson_,151.753,1487
Anders_Fogh_Rasmussen_,166.936,1627
Andre_Agassi_,124.795,792
Andrei_Mikhnevich_,144.287,1362
Andrew_Bunner_,111.784,408
Andrew_Cuomo_,119.436,622
Andrew_Niccol_,128.946,936
Andrew_Weissmann_,160.885,1593
Andy_Hebb_,81.6378,24
Andy_Roddick_,94.6304,100
