Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,186,503
Aaron_Sorkin_,1,1
Abdel_Nasser_Assidi_,2,4
Abdoulaye_Wade_,3,7
Abdullah_,77,221
Abdullah_Gul_,76,218
Abdullah_al-Attiyah_,208,550
Abdullatif_Sener_,383,891
Abel_Pacheco_,211,555
Abid_Hamid_Mahmud_Al-Tikriti_,1622,1680
Adam_Sandler_,485,1062
Adam_Scott_,898,1484
Adel_Al-Jubeir_,932,1511
Adolfo_Aguilar_Zinser_,1040,1581
Adolfo_Rodriguez_Saa_,1201,1636
Adrian_McPherson_,734,1339
Adrian_Nastase_,100,285
Adrien_Brody_,358,852
Ahmad_Masood_,165,452
Ahmed_Chalabi_,63,182
Ahmet_Necdet_Sezer_,918,1498
Ai_Sugiyama_,1083,1597
Aicha_El_Ouafi_,408,934
Aitor_Gonzalez_,908,1490
Akbar_Hashemi_Rafsanjani_,228,591
Akhmed_Zakayev_,38,111
Al_Davis_,68,196
Al_Gore_,1061,1589
Al_Pacino_,820,1423
Al_Sharpton_,1108,1608
Alan_Ball_,501,1080
Alan_Greenspan_,606,1218
Alan_Mulally_,33,96
Alastair_Campbell_,351,835
Albert_Costa_,966,1535
Alberto_Fujimori_,482,1059
Alberto_Ruiz_Gallardon_,278,692
Albrecht_Mentz_,888,1476
Aldo_Paredes_,291,719
Alec_Baldwin_,605,1217
Alejandro_Atchugarry_,4,10
Alejandro_Avila_,106,302
Alejandro_Toledo_,784,1387
Aleksander_Kwasniewski_,940,1517
Alex_Barros_,333,801
Alex_Penelas_,287,711
Alex_Sink_,422,957
Alexander_Downer_,193,518
Alexander_Losyukov_,53,153
Alexander_Rumyantsev_,392,908
Alexandra_Stevenson_,218,570
Alexandra_Vodjanikova_,958,1529
Ali_Abbas_,158,433
Ali_Khamenei_,1163,1622
Ali_Naimi_,398,915
Alice_Fisher_,573,1178
Alicia_Silverstone_,932,1512
Alimzhan_Tokhtakhounov_,544,1141
Alison_Lohman_,459,1023
Allen_Iverson_,743,1349
Allison_Janney_,974,1543
Allyson_Felix_,51,148
Alvaro_Noboa_,365,863
Alvaro_Silva_Calderon_,825,1429
Alvaro_Uribe_,504,1085
Amanda_Beard_,338,812
Amanda_Bynes_,540,1133
Amanda_Coetzer_,195,523
Amber_Tamblyn_,939,1516
Amelia_Vega_,214,561
Amelie_Mauresmo_,716,1328
Amer_al-Saadi_,159,436
Amram_Mitzna_,162,444
Ana_Guevara_,1195,1633
Ana_Palacio_,196,526
Anastasia_Myskina_,1405,1672
Anders_Ebbeson_,404,927
Anders_Fogh_Rasmussen_,543,1138
Andre_Agassi_,395,913
Andrei_Mikhnevich_,396,914
Andrew_Bunner_,29,84
Andrew_Cuomo_,156,428
Andrew_Niccol_,182,493
Andrew_Weissmann_,433,982
Andy_Hebb_,192,515
Andy_Roddick_,336,808
Angela_Bassett_,811,1417
Angela_Lansbury_,5,13
Angela_Merkel_,277,690
Angelina_Jolie_,318,770
Angelo_Reyes_,756,1362
Anibal_Ibarra_,366,865
Ann_Veneman_,108,307
Anna_Kournikova_,135,381
Anna_Nicole_Smith_,356,847
Anne_Krueger_,449,1005
