Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,93856,316
Aaron_Sorkin_,115686,754
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,104502,473
Abdullah_,149690,1512
Abdullah_Gul_,118655,838
Abdullah_al-Attiyah_,136136,1307
Abdullatif_Sener_,133432,1235
Abel_Pacheco_,128067,1098
Abid_Hamid_Mahmud_Al-Tikriti_,139252,1367
Adam_Sandler_,98532,375
Adam_Scott_,121845,934
Adel_Al-Jubeir_,109663,599
Adolfo_Aguilar_Zinser_,136642,1317
Adolfo_Rodriguez_Saa_,106863,518
Adrian_McPherson_,102731,446
Adrian_Nastase_,0,2
Adrien_Brody_,162257,1625
Ahmad_Masood_,0,3
Ahmed_Chalabi_,94395.3,324
Ahmet_Necdet_Sezer_,115810,757
Ai_Sugiyama_,108249,557
Aicha_El_Ouafi_,158360,1597
Aitor_Gonzalez_,0,4
Akbar_Hashemi_Rafsanjani_,132200,1214
Akhmed_Zakayev_,131054,1175
Al_Davis_,125609,1030
Al_Gore_,142063,1407
Al_Pacino_,128639,1115
Al_Sharpton_,133606,1244
Alan_Ball_,109073,581
Alan_Greenspan_,152048,1536
Alan_Mulally_,144942,1451
Alastair_Campbell_,167509,1648
Albert_Costa_,133126,1229
Alberto_Fujimori_,94312,322
Alberto_Ruiz_Gallardon_,0,5
Albrecht_Mentz_,159212,1606
Aldo_Paredes_,144213,1441
Alec_Baldwin_,127412,1081
Alejandro_Atchugarry_,117464,804
Alejandro_Avila_,89479,280
Alejandro_Toledo_,122362,944
Aleksander_Kwasniewski_,117239,796
Alex_Barros_,0,6
Alex_Penelas_,138984,1361
Alex_Sink_,133998,1249
Alexander_Downer_,106370,506
Alexander_Losyukov_,149719,1513
Alexander_Rumyantsev_,99389,393
Alexandra_Stevenson_,0,7
Alexandra_Vodjanikova_,0,8
Ali_Abbas_,136238,1309
Ali_Khamenei_,160657,1615
Ali_Naimi_,101370,425
Alice_Fisher_,0,9
Alicia_Silverstone_,106326,505
Alimzhan_Tokhtakhounov_,0,10
Alison_Lohman_,142203,1412
Allen_Iverson_,156590,1583
Allison_Janney_,106203,501
Allyson_Felix_,107389,530
Alvaro_Noboa_,131394,1187
Alvaro_Silva_Calderon_,129910,1144
Alvaro_Uribe_,154107,1561
Amanda_Beard_,115776,756
Amanda_Bynes_,148360,1495
Amanda_Coetzer_,126892,1063
Amber_Tamblyn_,98130,373
Amelia_Vega_,135767,1294
Amelie_Mauresmo_,145078,1454
Amer_al-Saadi_,126311,1051
Amram_Mitzna_,0,11
Ana_Guevara_,135231,1281
Ana_Palacio_,132219,1215
Anastasia_Myskina_,135448,1282
Anders_Ebbeson_,113917,714
Anders_Fogh_Rasmussen_,130643,1163
Andre_Agassi_,145951,1468
Andrei_Mikhnevich_,110223,611
Andrew_Bunner_,0,12
Andrew_Cuomo_,122767,953
Andrew_Niccol_,123231,971
Andrew_Weissmann_,81618,227
Andy_Hebb_,105740,490
Andy_Roddick_,119605,861
Angela_Bassett_,105775,491
Angela_Lansbury_,111860,654
Angela_Merkel_,124058,990
Angelina_Jolie_,128270,1106
Angelo_Reyes_,115537,749
