Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,103,288
Aaron_Sorkin_,531,1112
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,118,327
Abdullah_,227,574
Abdullah_Gul_,41,121
Abdullah_al-Attiyah_,142,383
Abdullatif_Sener_,2,4
Abel_Pacheco_,1117,1619
Abid_Hamid_Mahmud_Al-Tikriti_,1151,1632
Adam_Sandler_,482,1045
Adam_Scott_,2,5
Adel_Al-Jubeir_,645,1262
Adolfo_Aguilar_Zinser_,802,1430
Adolfo_Rodriguez_Saa_,3,7
Adrian_McPherson_,373,864
Adrian_Nastase_,522,1097
Adrien_Brody_,733,1360
Ahmad_Masood_,400,909
Ahmed_Chalabi_,177,467
Ahmet_Necdet_Sezer_,117,325
Ai_Sugiyama_,1096,1608
Aicha_El_Ouafi_,595,1202
Aitor_Gonzalez_,623,1239
Akbar_Hashemi_Rafsanjani_,233,590
Akhmed_Zakayev_,636,1251
Al_Davis_,74,215
Al_Gore_,1206,1646
Al_Pacino_,784,1412
Al_Sharpton_,656,1273
Alan_Ball_,84,242
Alan_Greenspan_,1230,1652
Alan_Mulally_,231,584
Alastair_Campbell_,82,236
Albert_Costa_,644,1260
Alberto_Fujimori_,834,1460
Alberto_Ruiz_Gallardon_,284,704
Albrecht_Mentz_,622,1236
Aldo_Paredes_,338,809
Alec_Baldwin_,820,1444
Alejandro_Atchugarry_,4,10
Alejandro_Avila_,64,186
Alejandro_Toledo_,499,1065
Aleksander_Kwasniewski_,297,731
Alex_Barros_,5,13
Alex_Penelas_,294,725
Alex_Sink_,558,1154
Alexander_Downer_,710,1337
Alexander_Losyukov_,38,112
Alexander_Rumyantsev_,397,905
Alexandra_Stevenson_,186,486
Alexandra_Vodjanikova_,888,1507
Ali_Abbas_,223,566
Ali_Khamenei_,257,644
Ali_Naimi_,109,303
Alice_Fisher_,450,990
Alicia_Silverstone_,926,1530
Alimzhan_Tokhtakhounov_,535,1121
Alison_Lohman_,230,581
Allen_Iverson_,324,782
Allison_Janney_,780,1404
Allyson_Felix_,854,1483
Alvaro_Noboa_,774,1400
Alvaro_Silva_Calderon_,348,823
Alvaro_Uribe_,226,572
Amanda_Beard_,476,1034
Amanda_Bynes_,392,894
Amanda_Coetzer_,152,407
Amber_Tamblyn_,974,1558
Amelia_Vega_,1143,1626
Amelie_Mauresmo_,1021,1582
Amer_al-Saadi_,163,436
Amram_Mitzna_,137,372
Ana_Guevara_,1237,1653
Ana_Palacio_,2,6
Anastasia_Myskina_,202,522
Anders_Ebbeson_,1413,1671
Anders_Fogh_Rasmussen_,1034,1588
Andre_Agassi_,53,156
Andrei_Mikhnevich_,66,192
Andrew_Bunner_,52,153
Andrew_Cuomo_,6,16
Andrew_Niccol_,216,553
Andrew_Weissmann_,934,1535
Andy_Hebb_,192,499
Andy_Roddick_,962,1554
Angela_Bassett_,1141,1624
Angela_Lansbury_,475,1032
Angela_Merkel_,127,348
Angelina_Jolie_,425,952
Angelo_Reyes_,1121,1620
Anibal_Ibarra_,631,1245
Ann_Veneman_,105,293
Anna_Kournikova_,351,830
Anna_Nicole_Smith_,212,546
Anne_Krueger_,829,1454
