Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,131.921,1009
Aaron_Sorkin_,134.493,1096
Abdel_Nasser_Assidi_,158.799,1561
Abdoulaye_Wade_,186.106,1675
Abdullah_,101.794,232
Abdullah_Gul_,128.507,893
Abdullah_al-Attiyah_,163.372,1601
Abdullatif_Sener_,124.873,771
Abel_Pacheco_,135.921,1139
Abid_Hamid_Mahmud_Al-Tikriti_,177.238,1659
Adam_Sandler_,154.721,1509
Adam_Scott_,160.234,1580
Adel_Al-Jubeir_,148.603,1426
Adolfo_Aguilar_Zinser_,150.089,1447
Adolfo_Rodriguez_Saa_,90.6145,86
Adrian_McPherson_,196.329,1679
Adrian_Nastase_,141.555,1281
Adrien_Brody_,110.808,393
Ahmad_Masood_,126.401,824
Ahmed_Chalabi_,115.808,511
Ahmet_Necdet_Sezer_,129.477,933
Ai_Sugiyama_,135.274,1121
Aicha_El_Ouafi_,151.217,1464
Aitor_Gonzalez_,170.281,1640
Akbar_Hashemi_Rafsanjani_,103.608,259
Akhmed_Zakayev_,125.149,781
Al_Davis_,149.329,1436
Al_Gore_,139.246,1225
Al_Pacino_,122.285,688
Al_Sharpton_,168.744,1634
Alan_Ball_,123.325,720
Alan_Greenspan_,139.921,1242
Alan_Mulally_,110.244,388
Alastair_Campbell_,129.29,924
Albert_Costa_,168.733,1632
Alberto_Fujimori_,136.556,1156
Alberto_Ruiz_Gallardon_,106.276,312
Albrecht_Mentz_,117.679,564
Aldo_Paredes_,113.543,460
Alec_Baldwin_,136.712,1157
Alejandro_Atchugarry_,120.507,637
Alejandro_Avila_,160.745,1584
Alejandro_Toledo_,145.852,1369
Aleksander_Kwasniewski_,138.487,1206
Alex_Barros_,146.769,1387
Alex_Penelas_,93.8911,120
Alex_Sink_,149.191,1431
Alexander_Downer_,105.95,301
Alexander_Losyukov_,140.56,1256
Alexander_Rumyantsev_,112.054,421
Alexandra_Stevenson_,160.318,1581
Alexandra_Vodjanikova_,154.613,1506
Ali_Abbas_,91.1909,92
Ali_Khamenei_,131.92,1008
Ali_Naimi_,112.315,429
Alice_Fisher_,139.581,1234
Alicia_Silverstone_,159.51,1571
Alimzhan_Tokhtakhounov_,129.599,938
Alison_Lohman_,106.459,318
Allen_Iverson_,151.963,1476
Allison_Janney_,129.501,935
Allyson_Felix_,173.745,1650
Alvaro_Noboa_,111.067,400
Alvaro_Silva_Calderon_,126.786,835
Alvaro_Uribe_,115.829,513
Amanda_Beard_,112.773,440
Amanda_Bynes_,87.4968,59
Amanda_Coetzer_,140.533,1254
Amber_Tamblyn_,131.552,994
Amelia_Vega_,104.655,274
Amelie_Mauresmo_,113.461,457
Amer_al-Saadi_,114.06,469
Amram_Mitzna_,150.622,1455
Ana_Guevara_,177.762,1662
Ana_Palacio_,101.272,226
Anastasia_Myskina_,156.061,1531
Anders_Ebbeson_,162.855,1597
Anders_Fogh_Rasmussen_,166.937,1622
Andre_Agassi_,150.548,1452
Andrei_Mikhnevich_,144.29,1341
Andrew_Bunner_,121.083,655
Andrew_Cuomo_,98.595,180
Andrew_Niccol_,100.519,209
Andrew_Weissmann_,147.822,1407
Andy_Hebb_,110.031,382
