Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,544,1155
Aaron_Sorkin_,912,1511
Abdel_Nasser_Assidi_,1184,1636
Abdoulaye_Wade_,400,933
Abdullah_,102,293
Abdullah_Gul_,1295,1661
Abdullah_al-Attiyah_,277,708
Abdullatif_Sener_,986,1553
Abel_Pacheco_,1130,1620
Abid_Hamid_Mahmud_Al-Tikriti_,1313,1664
Adam_Sandler_,258,672
Adam_Scott_,1,1
Adel_Al-Jubeir_,143,403
Adolfo_Aguilar_Zinser_,657,1297
Adolfo_Rodriguez_Saa_,1223,1646
Adrian_McPherson_,459,1020
Adrian_Nastase_,108,308
Adrien_Brody_,374,883
Ahmad_Masood_,507,1089
Ahmed_Chalabi_,378,892
Ahmet_Necdet_Sezer_,933,1522
Ai_Sugiyama_,654,1296
Aicha_El_Ouafi_,784,1427
Aitor_Gonzalez_,2,4
Akbar_Hashemi_Rafsanjani_,231,613
Akhmed_Zakayev_,274,702
Al_Davis_,3,7
Al_Gore_,26,75
Al_Pacino_,203,548
Al_Sharpton_,142,400
Alan_Ball_,197,533
Alan_Greenspan_,739,1379
Alan_Mulally_,365,863
Alastair_Campbell_,927,1518
Albert_Costa_,395,923
Alberto_Fujimori_,733,1375
Alberto_Ruiz_Gallardon_,946,1532
Albrecht_Mentz_,903,1502
Aldo_Paredes_,4,10
Alec_Baldwin_,1149,1626
Alejandro_Atchugarry_,634,1276
Alejandro_Avila_,800,1438
Alejandro_Toledo_,818,1452
Aleksander_Kwasniewski_,860,1480
Alex_Barros_,5,13
Alex_Penelas_,103,295
Alex_Sink_,391,916
Alexander_Downer_,283,721
Alexander_Losyukov_,360,854
Alexander_Rumyantsev_,397,927
Alexandra_Stevenson_,315,780
Alexandra_Vodjanikova_,581,1210
Ali_Abbas_,353,845
Ali_Khamenei_,1011,1568
Ali_Naimi_,371,877
Alice_Fisher_,554,1164
Alicia_Silverstone_,770,1410
Alimzhan_Tokhtakhounov_,552,1161
Alison_Lohman_,6,16
Allen_Iverson_,1075,1601
Allison_Janney_,993,1556
Allyson_Felix_,242,638
Alvaro_Noboa_,239,631
Alvaro_Silva_Calderon_,147,411
Alvaro_Uribe_,511,1094
Amanda_Beard_,7,19
Amanda_Bynes_,43,126
Amanda_Coetzer_,695,1335
Amber_Tamblyn_,8,22
Amelia_Vega_,245,644
Amelie_Mauresmo_,926,1517
Amer_al-Saadi_,463,1025
Amram_Mitzna_,488,1065
Ana_Guevara_,458,1019
Ana_Palacio_,570,1195
Anastasia_Myskina_,748,1385
Anders_Ebbeson_,394,922
Anders_Fogh_Rasmussen_,443,995
Andre_Agassi_,922,1515
Andrei_Mikhnevich_,172,474
Andrew_Bunner_,649,1291
Andrew_Cuomo_,162,452
Andrew_Niccol_,187,509
Andrew_Weissmann_,229,611
Andy_Hebb_,361,856
Andy_Roddick_,575,1203
Angela_Bassett_,784,1428
Angela_Lansbury_,9,25
Angela_Merkel_,134,378
Angelina_Jolie_,437,984
Angelo_Reyes_,772,1412
Anibal_Ibarra_,665,1311
Ann_Veneman_,298,748
Anna_Kournikova_,339,820
Anna_Nicole_Smith_,470,1037
Anne_Krueger_,653,1294
