Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,86052,122
Aaron_Sorkin_,99633.8,227
Abdel_Nasser_Assidi_,123134,715
Abdoulaye_Wade_,122523,702
Abdullah_,147052,1360
Abdullah_Gul_,115311,504
Abdullah_al-Attiyah_,120622,655
Abdullatif_Sener_,108331,354
Abel_Pacheco_,67521,74
Abid_Hamid_Mahmud_Al-Tikriti_,115129,501
Adam_Sandler_,132010,960
Adam_Scott_,112564,440
Adel_Al-Jubeir_,92884,157
Adolfo_Aguilar_Zinser_,90885,142
Adolfo_Rodriguez_Saa_,157423,1534
Adrian_McPherson_,86579,125
Adrian_Nastase_,133914,1028
Adrien_Brody_,148860,1404
Ahmad_Masood_,142817,1270
Ahmed_Chalabi_,110349,401
Ahmet_Necdet_Sezer_,130227,911
Ai_Sugiyama_,134367,1040
Aicha_El_Ouafi_,127915,843
Aitor_Gonzalez_,137600,1127
Akbar_Hashemi_Rafsanjani_,66218,70
Akhmed_Zakayev_,94981.5,172
Al_Davis_,146951,1358
Al_Gore_,109323,371
Al_Pacino_,149081,1414
Al_Sharpton_,171861,1638
Alan_Ball_,154644,1492
Alan_Greenspan_,173363,1646
Alan_Mulally_,149110,1415
Alastair_Campbell_,123403,726
Albert_Costa_,115819,515
Alberto_Fujimori_,184737,1668
Alberto_Ruiz_Gallardon_,108268,352
Albrecht_Mentz_,128944,874
Aldo_Paredes_,132220,968
Alec_Baldwin_,110602,405
Alejandro_Atchugarry_,137746,1131
Alejandro_Avila_,98949,215
Alejandro_Toledo_,129591,888
Aleksander_Kwasniewski_,134732,1052
Alex_Barros_,110725,408
Alex_Penelas_,128804,870
Alex_Sink_,104093,286
Alexander_Downer_,142613,1264
Alexander_Losyukov_,102282,262
Alexander_Rumyantsev_,104764,293
Alexandra_Stevenson_,138408,1143
Alexandra_Vodjanikova_,150967,1444
Ali_Abbas_,144482,1306
Ali_Khamenei_,53755,55
Ali_Naimi_,116080,522
Alice_Fisher_,140619,1202
Alicia_Silverstone_,93799.5,160
Alimzhan_Tokhtakhounov_,63845,63
Alison_Lohman_,109651,380
Allen_Iverson_,147544,1375
Allison_Janney_,135097,1059
Allyson_Felix_,117015,553
Alvaro_Noboa_,127764,840
Alvaro_Silva_Calderon_,147657,1377
Alvaro_Uribe_,102316,263
Amanda_Beard_,61107,60
Amanda_Bynes_,106794,325
Amanda_Coetzer_,111715,421
Amber_Tamblyn_,147699,1379
Amelia_Vega_,124080,745
Amelie_Mauresmo_,132310,973
Amer_al-Saadi_,128759,868
Amram_Mitzna_,134322,1038
Ana_Guevara_,105162,300
Ana_Palacio_,90522,140
Anastasia_Myskina_,110366,402
Anders_Ebbeson_,115528,507
Anders_Fogh_Rasmussen_,160202,1565
Andre_Agassi_,89999,139
Andrei_Mikhnevich_,111756,424
Andrew_Bunner_,102102,259
Andrew_Cuomo_,143697,1292
Andrew_Niccol_,120688,657
Andrew_Weissmann_,124102,746
Andy_Hebb_,180137,1661
Andy_Roddick_,133839,1020
Angela_Bassett_,154339,1486
Angela_Lansbury_,0,1
Angela_Merkel_,145453,1335
Angelina_Jolie_,151643,1451
Angelo_Reyes_,175251,1653
