Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,951,48
Aaron_Sorkin_,1375,164
Abdel_Nasser_Assidi_,2466,834
Abdoulaye_Wade_,2862,1084
Abdullah_,3726,1520
Abdullah_Gul_,1903,427
Abdullah_al-Attiyah_,3721,1517
Abdullatif_Sener_,2824,1057
Abel_Pacheco_,2241,654
Abid_Hamid_Mahmud_Al-Tikriti_,4320,1654
Adam_Sandler_,2821,1056
Adam_Scott_,2879,1094
Adel_Al-Jubeir_,2685,970
Adolfo_Aguilar_Zinser_,1537,218
Adolfo_Rodriguez_Saa_,1586,244
Adrian_McPherson_,2441,814
Adrian_Nastase_,2306,704
Adrien_Brody_,1837,380
Ahmad_Masood_,3655,1491
Ahmed_Chalabi_,2284,687
Ahmet_Necdet_Sezer_,1895,423
Ai_Sugiyama_,3085,1245
Aicha_El_Ouafi_,3027,1203
Aitor_Gonzalez_,4759,1678
Akbar_Hashemi_Rafsanjani_,1052,65
Akhmed_Zakayev_,1889,416
Al_Davis_,2166,606
Al_Gore_,2668,954
Al_Pacino_,2366,756
Al_Sharpton_,4134,1630
Alan_Ball_,1560,229
Alan_Greenspan_,2184,622
Alan_Mulally_,1581,240
Alastair_Campbell_,1731,329
Albert_Costa_,2064,535
Alberto_Fujimori_,1822,371
Alberto_Ruiz_Gallardon_,2349,736
Albrecht_Mentz_,1336,142
Aldo_Paredes_,2975,1163
Alec_Baldwin_,2760,1017
Alejandro_Atchugarry_,1520,214
Alejandro_Avila_,3222,1305
Alejandro_Toledo_,1704,306
Aleksander_Kwasniewski_,1340,146
Alex_Barros_,2492,844
Alex_Penelas_,2070,536
Alex_Sink_,3062,1228
Alexander_Downer_,2630,923
Alexander_Losyukov_,2990,1180
Alexander_Rumyantsev_,2176,616
Alexandra_Stevenson_,1348,150
Alexandra_Vodjanikova_,3230,1308
Ali_Abbas_,1118,83
Ali_Khamenei_,1943,459
Ali_Naimi_,945,47
Alice_Fisher_,3855,1564
Alicia_Silverstone_,1446,194
Alimzhan_Tokhtakhounov_,2362,752
Alison_Lohman_,2175,613
Allen_Iverson_,3551,1444
Allison_Janney_,2602,903
Allyson_Felix_,4147,1634
Alvaro_Noboa_,2448,819
Alvaro_Silva_Calderon_,3562,1451
Alvaro_Uribe_,2620,915
Amanda_Beard_,1175,102
Amanda_Bynes_,2244,659
Amanda_Coetzer_,2929,1128
Amber_Tamblyn_,2635,927
Amelia_Vega_,3388,1381
Amelie_Mauresmo_,2403,783
Amer_al-Saadi_,1223,112
Amram_Mitzna_,1337,144
Ana_Guevara_,3330,1357
Ana_Palacio_,3526,1436
Anastasia_Myskina_,4010,1603
Anders_Ebbeson_,2005,492
Anders_Fogh_Rasmussen_,3896,1574
Andre_Agassi_,1706,309
Andrei_Mikhnevich_,2285,688
Andrew_Bunner_,2818,1055
Andrew_Cuomo_,1159,93
Andrew_Niccol_,1442,193
Andrew_Weissmann_,3524,1435
Andy_Hebb_,1951,461
Andy_Roddick_,3647,1486
Angela_Bassett_,2432,805
Angela_Lansbury_,257,1
Angela_Merkel_,2318,715
Angelina_Jolie_,1540,219
Angelo_Reyes_,3236,1311
Anibal_Ibarra_,2936,1131
