Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,151,403
Aaron_Sorkin_,198,505
Abdel_Nasser_Assidi_,130,357
Abdoulaye_Wade_,1250,1636
Abdullah_,507,1063
Abdullah_Gul_,297,704
Abdullah_al-Attiyah_,1137,1605
Abdullatif_Sener_,1000,1541
Abel_Pacheco_,541,1110
Abid_Hamid_Mahmud_Al-Tikriti_,532,1099
Adam_Sandler_,95,274
Adam_Scott_,930,1498
Adel_Al-Jubeir_,741,1347
Adolfo_Aguilar_Zinser_,348,808
Adolfo_Rodriguez_Saa_,1231,1633
Adrian_McPherson_,947,1506
Adrian_Nastase_,880,1467
Adrien_Brody_,395,881
Ahmad_Masood_,833,1425
Ahmed_Chalabi_,402,888
Ahmet_Necdet_Sezer_,25,73
Ai_Sugiyama_,581,1165
Aicha_El_Ouafi_,605,1201
Aitor_Gonzalez_,614,1212
Akbar_Hashemi_Rafsanjani_,584,1169
Akhmed_Zakayev_,443,968
Al_Davis_,1215,1631
Al_Gore_,138,377
Al_Pacino_,92,266
Al_Sharpton_,438,957
Alan_Ball_,421,923
Alan_Greenspan_,916,1490
Alan_Mulally_,283,675
Alastair_Campbell_,940,1502
Albert_Costa_,969,1517
Alberto_Fujimori_,701,1306
Alberto_Ruiz_Gallardon_,302,712
Albrecht_Mentz_,448,976
Aldo_Paredes_,195,498
Alec_Baldwin_,403,891
Alejandro_Atchugarry_,643,1252
Alejandro_Avila_,329,769
Alejandro_Toledo_,558,1135
Aleksander_Kwasniewski_,1090,1583
Alex_Barros_,367,835
Alex_Penelas_,22,64
Alex_Sink_,589,1175
Alexander_Downer_,165,436
Alexander_Losyukov_,448,977
Alexander_Rumyantsev_,192,492
Alexandra_Stevenson_,908,1484
Alexandra_Vodjanikova_,671,1281
Ali_Abbas_,371,841
Ali_Khamenei_,302,713
Ali_Naimi_,428,936
Alice_Fisher_,172,451
Alicia_Silverstone_,964,1514
Alimzhan_Tokhtakhounov_,563,1141
Alison_Lohman_,243,597
Allen_Iverson_,953,1510
Allison_Janney_,410,906
Allyson_Felix_,616,1214
Alvaro_Noboa_,401,886
Alvaro_Silva_Calderon_,774,1380
Alvaro_Uribe_,178,465
Amanda_Beard_,535,1102
Amanda_Bynes_,59,173
Amanda_Coetzer_,1258,1640
Amber_Tamblyn_,135,369
Amelia_Vega_,289,685
Amelie_Mauresmo_,1184,1621
Amer_al-Saadi_,215,544
Amram_Mitzna_,38,111
Ana_Guevara_,33,96
Ana_Palacio_,208,530
Anastasia_Myskina_,971,1520
Anders_Ebbeson_,180,469
Anders_Fogh_Rasmussen_,169,444
Andre_Agassi_,782,1388
Andrei_Mikhnevich_,1,1
Andrew_Bunner_,415,913
Andrew_Cuomo_,122,342
Andrew_Niccol_,139,380
Andrew_Weissmann_,303,715
Andy_Hebb_,34,99
Andy_Roddick_,588,1174
Angela_Bassett_,864,1453
Angela_Lansbury_,497,1047
Angela_Merkel_,249,610
Angelina_Jolie_,130,358
Angelo_Reyes_,61,179
Anibal_Ibarra_,30,87
Ann_Veneman_,211,536
Anna_Kournikova_,1028,1556
Anna_Nicole_Smith_,480,1020
Anne_Krueger_,2,4
