Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,79909,150
Aaron_Sorkin_,88713,197
Abdel_Nasser_Assidi_,107794,489
Abdoulaye_Wade_,135444,1249
Abdullah_,108444,506
Abdullah_Gul_,129287,1096
Abdullah_al-Attiyah_,130311,1136
Abdullatif_Sener_,139303,1342
Abel_Pacheco_,137793,1304
Abid_Hamid_Mahmud_Al-Tikriti_,109145,531
Adam_Sandler_,82599.8,157
Adam_Scott_,142530,1408
Adel_Al-Jubeir_,133377,1194
Adolfo_Aguilar_Zinser_,135809,1259
Adolfo_Rodriguez_Saa_,163278,1637
Adrian_McPherson_,124384,946
Adrian_Nastase_,122144,879
Adrien_Brody_,144752,1438
Ahmad_Masood_,131632,1167
Ahmed_Chalabi_,121294,861
Ahmet_Necdet_Sezer_,97197,288
Ai_Sugiyama_,113571,657
Aicha_El_Ouafi_,119942,816
Aitor_Gonzalez_,112121,613
Akbar_Hashemi_Rafsanjani_,151204,1521
Akhmed_Zakayev_,115637,698
Al_Davis_,134115,1214
Al_Gore_,77569,137
Al_Pacino_,101657,352
Al_Sharpton_,105628,437
Alan_Ball_,105096,420
Alan_Greenspan_,146651,1458
Alan_Mulally_,96955.5,282
Alastair_Campbell_,166796,1656
Albert_Costa_,141610,1390
Alberto_Fujimori_,138026,1311
Alberto_Ruiz_Gallardon_,131139,1155
Albrecht_Mentz_,105985,447
Aldo_Paredes_,88291.3,194
Alec_Baldwin_,104271,402
Alejandro_Atchugarry_,121371,864
Alejandro_Avila_,100342,328
Alejandro_Toledo_,140777,1374
Aleksander_Kwasniewski_,153095,1548
Alex_Barros_,110501,570
Alex_Penelas_,102725,374
Alex_Sink_,136762,1284
Alexander_Downer_,140146,1363
Alexander_Losyukov_,161998,1624
Alexander_Rumyantsev_,87918,191
Alexandra_Stevenson_,123165,907
Alexandra_Vodjanikova_,116372,720
Ali_Abbas_,139629,1351
Ali_Khamenei_,98514,301
Ali_Naimi_,135730,1255
Alice_Fisher_,85102.5,171
Alicia_Silverstone_,151912,1529
Alimzhan_Tokhtakhounov_,126076,1002
Alison_Lohman_,148516,1488
Allen_Iverson_,147038,1465
Allison_Janney_,115294,687
Allyson_Felix_,112173,615
Alvaro_Noboa_,131180,1156
Alvaro_Silva_Calderon_,118497,773
Alvaro_Uribe_,104037,398
Amanda_Beard_,144679,1437
Amanda_Bynes_,120336,825
Amanda_Coetzer_,147510,1471
Amber_Tamblyn_,115343,688
Amelia_Vega_,111612,600
Amelie_Mauresmo_,133051,1183
Amer_al-Saadi_,90564,214
Amram_Mitzna_,120617,841
Ana_Guevara_,94391,247
Ana_Palacio_,157402,1588
Anastasia_Myskina_,162164,1626
Anders_Ebbeson_,85915,179
Anders_Fogh_Rasmussen_,84657,168
Andre_Agassi_,145585,1447
Andrei_Mikhnevich_,0,1
Andrew_Bunner_,130974,1152
Andrew_Cuomo_,105853,443
Andrew_Niccol_,111972,607
Andrew_Weissmann_,118999,789
Andy_Hebb_,117970,762
Andy_Roddick_,116578,731
Angela_Bassett_,121345,863
Angela_Lansbury_,111293,591
Angela_Merkel_,94392.5,248
Angelina_Jolie_,74105,129
Angelo_Reyes_,136221,1268
