Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.572304,449
Aaron_Sorkin_,0.513444,219
Abdel_Nasser_Assidi_,0.483103,130
Abdoulaye_Wade_,0.950505,1635
Abdullah_,0.653251,809
Abdullah_Gul_,0.934301,1621
Abdullah_al-Attiyah_,1.039,1669
Abdullatif_Sener_,0.842078,1472
Abel_Pacheco_,0.594362,541
Abid_Hamid_Mahmud_Al-Tikriti_,0.674084,894
Adam_Sandler_,0.467564,95
Adam_Scott_,0.682245,930
Adel_Al-Jubeir_,0.63493,741
Adolfo_Aguilar_Zinser_,0.551645,348
Adolfo_Rodriguez_Saa_,0.857305,1511
Adrian_McPherson_,0.869197,1533
Adrian_Nastase_,0.873641,1539
Adrien_Brody_,0.655222,819
Ahmad_Masood_,0.751484,1212
Ahmed_Chalabi_,0.868332,1531
Ahmet_Necdet_Sezer_,0.412085,25
Ai_Sugiyama_,0.708889,1048
Aicha_El_Ouafi_,0.60862,605
Aitor_Gonzalez_,0.902993,1591
Akbar_Hashemi_Rafsanjani_,0.822612,1433
Akhmed_Zakayev_,0.570842,443
Al_Davis_,0.952131,1636
Al_Gore_,0.551071,345
Al_Pacino_,0.464286,92
Al_Sharpton_,0.669137,874
Alan_Ball_,0.657143,827
Alan_Greenspan_,0.680287,916
Alan_Mulally_,0.544551,316
Alastair_Campbell_,0.897402,1579
Albert_Costa_,0.692553,969
Alberto_Fujimori_,0.627277,701
Alberto_Ruiz_Gallardon_,0.714112,1074
Albrecht_Mentz_,0.593881,539
Aldo_Paredes_,0.724779,1109
Alec_Baldwin_,0.697139,990
Alejandro_Atchugarry_,0.719341,1094
Alejandro_Avila_,0.62761,703
Alejandro_Toledo_,0.597239,558
Aleksander_Kwasniewski_,0.717766,1090
Alex_Barros_,0.634119,734
Alex_Penelas_,0.409105,22
Alex_Sink_,0.781024,1324
Alexander_Downer_,0.714519,1078
Alexander_Losyukov_,0.824108,1438
Alexander_Rumyantsev_,0.592443,532
Alexandra_Stevenson_,0.681066,924
Alexandra_Vodjanikova_,0.620185,671
Ali_Abbas_,0.696497,986
Ali_Khamenei_,0.677918,906
Ali_Naimi_,0.623862,688
Alice_Fisher_,0.519966,236
Alicia_Silverstone_,0.770928,1288
Alimzhan_Tokhtakhounov_,0.61087,622
Alison_Lohman_,0.52055,243
Allen_Iverson_,0.687977,953
Allison_Janney_,0.564613,410
Allyson_Felix_,0.853084,1501
Alvaro_Noboa_,0.729301,1128
Alvaro_Silva_Calderon_,0.760362,1244
Alvaro_Uribe_,0.679084,910
Amanda_Beard_,0.739408,1167
Amanda_Bynes_,0.52051,242
Amanda_Coetzer_,0.897028,1576
Amber_Tamblyn_,0.485003,135
Amelia_Vega_,0.536135,289
Amelie_Mauresmo_,0.770424,1286
Amer_al-Saadi_,0.753197,1215
Amram_Mitzna_,0.429041,38
Ana_Guevara_,0.422446,33
Ana_Palacio_,0.645943,776
Anastasia_Myskina_,0.693396,971
Anders_Ebbeson_,0.788761,1343
Anders_Fogh_Rasmussen_,0.525589,257
Andre_Agassi_,0.719953,1096
Andrei_Mikhnevich_,0.553413,356
Andrew_Bunner_,0.863474,1525
