Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.704732,820
Aaron_Sorkin_,0.926703,1481
Abdel_Nasser_Assidi_,0.721482,882
Abdoulaye_Wade_,0.750723,986
Abdullah_,0.330256,2
Abdullah_Gul_,0.563465,268
Abdullah_al-Attiyah_,0.864935,1348
Abdullatif_Sener_,0.517835,163
Abel_Pacheco_,1.0599,1632
Abid_Hamid_Mahmud_Al-Tikriti_,1.05241,1625
Adam_Sandler_,0.914995,1461
Adam_Scott_,0.899998,1442
Adel_Al-Jubeir_,0.717604,868
Adolfo_Aguilar_Zinser_,0.705067,823
Adolfo_Rodriguez_Saa_,0.836378,1266
Adrian_McPherson_,0.721958,884
Adrian_Nastase_,0.429374,33
Adrien_Brody_,0.843259,1289
Ahmad_Masood_,0.407227,19
Ahmed_Chalabi_,0.447921,49
Ahmet_Necdet_Sezer_,0.599075,399
Ai_Sugiyama_,0.716977,864
Aicha_El_Ouafi_,0.58657,348
Aitor_Gonzalez_,1.02522,1609
Akbar_Hashemi_Rafsanjani_,0.541063,211
Akhmed_Zakayev_,0.614235,473
Al_Davis_,0.502306,138
Al_Gore_,0.876607,1386
Al_Pacino_,0.651833,627
Al_Sharpton_,0.579836,322
Alan_Ball_,0.754734,1011
Alan_Greenspan_,0.86659,1351
Alan_Mulally_,0.376706,9
Alastair_Campbell_,0.836519,1267
Albert_Costa_,0.968724,1544
Alberto_Fujimori_,0.688972,771
Alberto_Ruiz_Gallardon_,0.668414,699
Albrecht_Mentz_,0.846467,1296
Aldo_Paredes_,0.796223,1145
Alec_Baldwin_,1.14577,1671
Alejandro_Atchugarry_,0.567666,276
Alejandro_Avila_,0.643866,596
Alejandro_Toledo_,0.545782,226
Aleksander_Kwasniewski_,0.862281,1341
Alex_Barros_,0.716318,858
Alex_Penelas_,0.635117,564
Alex_Sink_,0.603842,419
Alexander_Downer_,0.594146,377
Alexander_Losyukov_,0.483323,98
Alexander_Rumyantsev_,0.598503,393
Alexandra_Stevenson_,0.755608,1015
Alexandra_Vodjanikova_,0.675294,724
Ali_Abbas_,0.967127,1542
Ali_Khamenei_,0.827617,1239
Ali_Naimi_,0.765211,1047
Alice_Fisher_,0.735827,938
Alicia_Silverstone_,0.978385,1561
Alimzhan_Tokhtakhounov_,1.01831,1607
Alison_Lohman_,0.604691,421
Allen_Iverson_,0.674178,719
Allison_Janney_,0.796642,1148
Allyson_Felix_,0.475828,80
Alvaro_Noboa_,0.65992,664
Alvaro_Silva_Calderon_,0.924012,1473
Alvaro_Uribe_,0.691546,786
Amanda_Beard_,0.879553,1394
Amanda_Bynes_,0.729163,913
Amanda_Coetzer_,0.43999,40
Amber_Tamblyn_,0.887428,1413
Amelia_Vega_,0.867004,1352
Amelie_Mauresmo_,0.61996,495
Amer_al-Saadi_,0.661595,671
Amram_Mitzna_,0.743915,963
Ana_Guevara_,0.532238,196
Ana_Palacio_,0.581155,326
Anastasia_Myskina_,0.961508,1536
Anders_Ebbeson_,0.812102,1190
Anders_Fogh_Rasmussen_,0.629164,534
Andre_Agassi_,0.680012,739
Andrei_Mikhnevich_,0.363298,4
Andrew_Bunner_,0.485897,105
