Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,3045,1185
Aaron_Sorkin_,2857,1061
Abdel_Nasser_Assidi_,2650,924
Abdoulaye_Wade_,3447,1411
Abdullah_,2176,608
Abdullah_Gul_,1756,359
Abdullah_al-Attiyah_,2982,1153
Abdullatif_Sener_,1414,192
Abel_Pacheco_,3783,1537
Abid_Hamid_Mahmud_Al-Tikriti_,3941,1590
Adam_Sandler_,1997,509
Adam_Scott_,3019,1169
Adel_Al-Jubeir_,3566,1465
Adolfo_Aguilar_Zinser_,3698,1514
Adolfo_Rodriguez_Saa_,3015,1166
Adrian_McPherson_,2489,802
Adrian_Nastase_,2296,688
Adrien_Brody_,2632,915
Ahmad_Masood_,2368,742
Ahmed_Chalabi_,671,19
Ahmet_Necdet_Sezer_,3886,1577
Ai_Sugiyama_,3437,1404
Aicha_El_Ouafi_,2054,533
Aitor_Gonzalez_,3634,1489
Akbar_Hashemi_Rafsanjani_,2596,886
Akhmed_Zakayev_,2178,609
Al_Davis_,2672,938
Al_Gore_,2906,1090
Al_Pacino_,3294,1323
Al_Sharpton_,2702,959
Alan_Ball_,1654,286
Alan_Greenspan_,2279,676
Alan_Mulally_,2854,1059
Alastair_Campbell_,3460,1416
Albert_Costa_,2242,654
Alberto_Fujimori_,3391,1377
Alberto_Ruiz_Gallardon_,4019,1605
Albrecht_Mentz_,2969,1138
Aldo_Paredes_,1149,111
Alec_Baldwin_,1969,490
Alejandro_Atchugarry_,1762,365
Alejandro_Avila_,3542,1458
Alejandro_Toledo_,2545,846
Aleksander_Kwasniewski_,1755,357
Alex_Barros_,938,60
Alex_Penelas_,2974,1146
Alex_Sink_,3010,1164
Alexander_Downer_,2445,775
Alexander_Losyukov_,949,62
Alexander_Rumyantsev_,2808,1029
Alexandra_Stevenson_,3240,1297
Alexandra_Vodjanikova_,2531,835
Ali_Abbas_,2149,593
Ali_Khamenei_,3431,1402
Ali_Naimi_,2596,887
Alice_Fisher_,3197,1267
Alicia_Silverstone_,2608,898
Alimzhan_Tokhtakhounov_,2606,896
Alison_Lohman_,1664,293
Allen_Iverson_,4334,1662
Allison_Janney_,2596,888
Allyson_Felix_,2819,1037
Alvaro_Noboa_,2148,591
Alvaro_Silva_Calderon_,2766,1008
Alvaro_Uribe_,3669,1502
Amanda_Beard_,1923,466
Amanda_Bynes_,3484,1428
Amanda_Coetzer_,2364,738
Amber_Tamblyn_,2464,785
Amelia_Vega_,2533,838
Amelie_Mauresmo_,4509,1675
Amer_al-Saadi_,2771,1012
Amram_Mitzna_,2698,957
Ana_Guevara_,2169,604
Ana_Palacio_,2720,975
Anastasia_Myskina_,3938,1588
Anders_Ebbeson_,3160,1249
Anders_Fogh_Rasmussen_,2353,727
Andre_Agassi_,2218,641
Andrei_Mikhnevich_,3068,1194
Andrew_Bunner_,1472,213
Andrew_Cuomo_,1875,434
Andrew_Niccol_,3269,1310
Andrew_Weissmann_,2993,1157
Andy_Hebb_,3301,1325
Andy_Roddick_,3631,1488
Angela_Bassett_,2338,715
Angela_Lansbury_,1537,245
Angela_Merkel_,2166,601
Angelina_Jolie_,1298,154
Angelo_Reyes_,4145,1636
