Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.301,539
Aaron_Sorkin_,134.511,1086
Abdel_Nasser_Assidi_,173.096,1647
Abdoulaye_Wade_,195.738,1679
Abdullah_,139.148,1227
Abdullah_Gul_,106.05,283
Abdullah_al-Attiyah_,139.42,1233
Abdullatif_Sener_,124.895,773
Abel_Pacheco_,135.935,1132
Abid_Hamid_Mahmud_Al-Tikriti_,177.242,1660
Adam_Sandler_,115.318,489
Adam_Scott_,145.661,1376
Adel_Al-Jubeir_,148.607,1429
Adolfo_Aguilar_Zinser_,135.546,1121
Adolfo_Rodriguez_Saa_,139.643,1236
Adrian_McPherson_,155.094,1517
Adrian_Nastase_,136.95,1160
Adrien_Brody_,110.861,370
Ahmad_Masood_,149.207,1435
Ahmed_Chalabi_,111.123,376
Ahmet_Necdet_Sezer_,129.498,943
Ai_Sugiyama_,135.285,1112
Aicha_El_Ouafi_,130.82,980
Aitor_Gonzalez_,174.421,1651
Akbar_Hashemi_Rafsanjani_,118.613,571
Akhmed_Zakayev_,128.872,917
Al_Davis_,149.358,1439
Al_Gore_,139.255,1228
Al_Pacino_,136.664,1153
Al_Sharpton_,164.912,1608
Alan_Ball_,123.639,722
Alan_Greenspan_,139.933,1245
Alan_Mulally_,128.9,920
Alastair_Campbell_,129.344,938
Albert_Costa_,168.832,1631
Alberto_Fujimori_,127.454,863
Alberto_Ruiz_Gallardon_,129.844,955
Albrecht_Mentz_,128.813,913
Aldo_Paredes_,113.568,444
Alec_Baldwin_,103.879,244
Alejandro_Atchugarry_,120.522,625
Alejandro_Avila_,160.759,1579
Alejandro_Toledo_,94.1038,109
Aleksander_Kwasniewski_,117.055,535
Alex_Barros_,109.35,341
Alex_Penelas_,106.874,301
Alex_Sink_,118.624,572
Alexander_Downer_,123.867,730
Alexander_Losyukov_,112.971,429
Alexander_Rumyantsev_,112.099,397
Alexandra_Stevenson_,160.345,1577
Alexandra_Vodjanikova_,155.288,1521
Ali_Abbas_,91.2114,87
Ali_Khamenei_,138.289,1200
Ali_Naimi_,112.36,407
Alice_Fisher_,141.162,1288
Alicia_Silverstone_,129.944,958
Alimzhan_Tokhtakhounov_,117.502,548
Alison_Lohman_,106.492,294
Allen_Iverson_,151.971,1469
Allison_Janney_,129.535,945
Allyson_Felix_,155.051,1516
Alvaro_Noboa_,111.125,377
Alvaro_Silva_Calderon_,126.877,841
Alvaro_Uribe_,137.405,1168
Amanda_Beard_,116.536,520
Amanda_Bynes_,141.633,1301
Amanda_Coetzer_,140.554,1267
Amber_Tamblyn_,131.555,998
Amelia_Vega_,104.673,256
Amelie_Mauresmo_,145.115,1369
Amer_al-Saadi_,114.098,460
Amram_Mitzna_,126.99,845
Ana_Guevara_,131.974,1015
Ana_Palacio_,101.316,208
Anastasia_Myskina_,156.084,1535
Anders_Ebbeson_,162.865,1594
Anders_Fogh_Rasmussen_,166.951,1621
Andre_Agassi_,124.825,770
Andrei_Mikhnevich_,144.315,1357
Andrew_Bunner_,111.835,391
Andrew_Cuomo_,98.6276,164
Andrew_Niccol_,100.569,191
Andrew_Weissmann_,160.902,1582
Andy_Hebb_,110.069,358
