Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,25,73
Aaron_Sorkin_,564,1165
Abdel_Nasser_Assidi_,1438,1677
Abdoulaye_Wade_,1336,1667
Abdullah_,735,1370
Abdullah_Gul_,304,750
Abdullah_al-Attiyah_,236,596
Abdullatif_Sener_,372,872
Abel_Pacheco_,574,1182
Abid_Hamid_Mahmud_Al-Tikriti_,910,1525
Adam_Sandler_,508,1094
Adam_Scott_,1,1
Adel_Al-Jubeir_,191,507
Adolfo_Aguilar_Zinser_,756,1390
Adolfo_Rodriguez_Saa_,2,4
Adrian_McPherson_,4,10
Adrian_Nastase_,1267,1655
Adrien_Brody_,397,915
Ahmad_Masood_,580,1193
Ahmed_Chalabi_,520,1111
Ahmet_Necdet_Sezer_,207,545
Ai_Sugiyama_,1120,1621
Aicha_El_Ouafi_,22,64
Aitor_Gonzalez_,1101,1617
Akbar_Hashemi_Rafsanjani_,367,858
Akhmed_Zakayev_,606,1230
Al_Davis_,505,1088
Al_Gore_,782,1419
Al_Pacino_,312,764
Al_Sharpton_,108,306
Alan_Ball_,3,7
Alan_Greenspan_,698,1333
Alan_Mulally_,387,897
Alastair_Campbell_,20,58
Albert_Costa_,95,272
Alberto_Fujimori_,828,1459
Alberto_Ruiz_Gallardon_,4,11
Albrecht_Mentz_,808,1439
Aldo_Paredes_,463,1019
Alec_Baldwin_,819,1453
Alejandro_Atchugarry_,656,1290
Alejandro_Avila_,28,82
Alejandro_Toledo_,956,1560
Aleksander_Kwasniewski_,104,295
Alex_Barros_,392,905
Alex_Penelas_,328,793
Alex_Sink_,595,1212
Alexander_Downer_,233,590
Alexander_Losyukov_,333,800
Alexander_Rumyantsev_,424,958
Alexandra_Stevenson_,176,483
Alexandra_Vodjanikova_,1271,1656
Ali_Abbas_,92,263
Ali_Khamenei_,248,623
Ali_Naimi_,53,155
Alice_Fisher_,504,1086
Alicia_Silverstone_,468,1026
Alimzhan_Tokhtakhounov_,568,1171
Alison_Lohman_,317,774
Allen_Iverson_,679,1315
Allison_Janney_,377,882
Allyson_Felix_,479,1043
Alvaro_Noboa_,402,922
Alvaro_Silva_Calderon_,323,784
Alvaro_Uribe_,280,697
Amanda_Beard_,197,522
Amanda_Bynes_,56,164
Amanda_Coetzer_,876,1501
Amber_Tamblyn_,627,1252
Amelia_Vega_,279,694
Amelie_Mauresmo_,69,199
Amer_al-Saadi_,1065,1606
Amram_Mitzna_,225,576
Ana_Guevara_,473,1033
Ana_Palacio_,191,508
Anastasia_Myskina_,316,771
Anders_Ebbeson_,1419,1676
Anders_Fogh_Rasmussen_,307,756
Andre_Agassi_,27,79
Andrei_Mikhnevich_,5,13
Andrew_Bunner_,6,16
Andrew_Cuomo_,7,19
Andrew_Niccol_,7,20
Andrew_Weissmann_,971,1569
Andy_Hebb_,33,97
Andy_Roddick_,832,1462
Angela_Bassett_,934,1544
Angela_Lansbury_,501,1082
Angela_Merkel_,44,129
Angelina_Jolie_,450,997
Angelo_Reyes_,792,1427
Anibal_Ibarra_,149,418
Ann_Veneman_,287,712
Anna_Kournikova_,1142,1625
Anna_Nicole_Smith_,485,1053
Anne_Krueger_,462,1017
