Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.279,528
Aaron_Sorkin_,134.499,1078
Abdel_Nasser_Assidi_,173.089,1649
Abdoulaye_Wade_,177.814,1665
Abdullah_,139.14,1212
Abdullah_Gul_,106.021,279
Abdullah_al-Attiyah_,139.4,1218
Abdullatif_Sener_,131.027,971
Abel_Pacheco_,135.924,1124
Abid_Hamid_Mahmud_Al-Tikriti_,177.239,1663
Adam_Sandler_,115.315,470
Adam_Scott_,160.235,1586
Adel_Al-Jubeir_,148.605,1410
Adolfo_Aguilar_Zinser_,135.521,1112
Adolfo_Rodriguez_Saa_,139.614,1225
Adrian_McPherson_,155.077,1515
Adrian_Nastase_,136.946,1148
Adrien_Brody_,124.412,733
Ahmad_Masood_,149.2,1417
Ahmed_Chalabi_,111.091,371
Ahmet_Necdet_Sezer_,135.099,1100
Ai_Sugiyama_,130.557,952
Aicha_El_Ouafi_,130.813,962
Aitor_Gonzalez_,174.414,1656
Akbar_Hashemi_Rafsanjani_,103.612,231
Akhmed_Zakayev_,128.85,889
Al_Davis_,149.338,1421
Al_Gore_,139.249,1215
Al_Pacino_,136.661,1142
Al_Sharpton_,144.194,1333
Alan_Ball_,123.339,693
Alan_Greenspan_,139.924,1234
Alan_Mulally_,128.874,891
Alastair_Campbell_,129.306,911
Albert_Costa_,168.739,1634
Alberto_Fujimori_,127.428,841
Alberto_Ruiz_Gallardon_,129.842,933
Albrecht_Mentz_,128.809,888
Aldo_Paredes_,148.935,1415
Alec_Baldwin_,116.783,515
Alejandro_Atchugarry_,120.343,613
Alejandro_Avila_,144.154,1328
Alejandro_Toledo_,130.823,963
Aleksander_Kwasniewski_,138.492,1193
Alex_Barros_,146.775,1374
Alex_Penelas_,106.85,295
Alex_Sink_,118.591,561
Alexander_Downer_,105.969,275
Alexander_Losyukov_,112.947,413
Alexander_Rumyantsev_,105.972,276
Alexandra_Stevenson_,160.327,1587
Alexandra_Vodjanikova_,154.616,1509
Ali_Abbas_,109.48,347
Ali_Khamenei_,138.256,1185
Ali_Naimi_,112.33,394
Alice_Fisher_,141.143,1268
Alicia_Silverstone_,129.923,936
Alimzhan_Tokhtakhounov_,129.618,923
Alison_Lohman_,114.434,444
Allen_Iverson_,142.214,1289
Allison_Janney_,131.44,982
Allyson_Felix_,173.748,1652
Alvaro_Noboa_,125.619,776
Alvaro_Silva_Calderon_,131.945,1002
Alvaro_Uribe_,115.847,486
Amanda_Beard_,116.517,504
Amanda_Bynes_,87.5119,45
Amanda_Coetzer_,140.54,1253
Amber_Tamblyn_,109.008,336
Amelia_Vega_,104.66,247
Amelie_Mauresmo_,145.09,1343
Amer_al-Saadi_,114.072,439
Amram_Mitzna_,126.971,824
Ana_Guevara_,177.764,1664
Ana_Palacio_,101.285,195
Anastasia_Myskina_,156.068,1532
Anders_Ebbeson_,162.858,1601
Anders_Fogh_Rasmussen_,129.8,929
Andre_Agassi_,124.805,747
Andrei_Mikhnevich_,132.035,1005
Andrew_Bunner_,111.802,384
Andrew_Cuomo_,98.6042,156
Andrew_Niccol_,128.964,893
Andrew_Weissmann_,160.891,1589
Andy_Hebb_,110.043,354
