Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.645551,519
Aaron_Sorkin_,0.830032,1144
Abdel_Nasser_Assidi_,0.880279,1283
Abdoulaye_Wade_,0.828551,1138
Abdullah_,0.982938,1501
Abdullah_Gul_,0.991408,1515
Abdullah_al-Attiyah_,1.00753,1537
Abdullatif_Sener_,0.884028,1291
Abel_Pacheco_,0.470513,47
Abid_Hamid_Mahmud_Al-Tikriti_,0.769919,965
Adam_Sandler_,0.611192,408
Adam_Scott_,0.7763,986
Adel_Al-Jubeir_,0.724468,811
Adolfo_Aguilar_Zinser_,0.802867,1066
Adolfo_Rodriguez_Saa_,0.995227,1518
Adrian_McPherson_,0.582715,305
Adrian_Nastase_,1.18899,1669
Adrien_Brody_,0.869943,1260
Ahmad_Masood_,1.0278,1567
Ahmed_Chalabi_,1.13372,1649
Ahmet_Necdet_Sezer_,0.478616,62
Ai_Sugiyama_,1.13761,1653
Aicha_El_Ouafi_,0.453881,31
Aitor_Gonzalez_,0.883827,1289
Akbar_Hashemi_Rafsanjani_,0.77778,994
Akhmed_Zakayev_,0.761004,932
Al_Davis_,0.756304,911
Al_Gore_,0.641881,505
Al_Pacino_,0.58323,308
Al_Sharpton_,0.764084,942
Alan_Ball_,0.682426,644
Alan_Greenspan_,1.14747,1660
Alan_Mulally_,0.594046,347
Alastair_Campbell_,0.775323,984
Albert_Costa_,0.562176,252
Alberto_Fujimori_,0.695584,692
Alberto_Ruiz_Gallardon_,0.61166,409
Albrecht_Mentz_,0.595661,352
Aldo_Paredes_,1.13796,1654
Alec_Baldwin_,0.936954,1410
Alejandro_Atchugarry_,0.516232,137
Alejandro_Avila_,0.537596,182
Alejandro_Toledo_,0.736215,843
Aleksander_Kwasniewski_,0.482661,72
Alex_Barros_,0.639609,498
Alex_Penelas_,0.552403,226
Alex_Sink_,0.53501,175
Alexander_Downer_,0.909242,1345
Alexander_Losyukov_,0.933132,1399
Alexander_Rumyantsev_,0.776502,988
Alexandra_Stevenson_,0.673185,605
Alexandra_Vodjanikova_,0.845259,1184
Ali_Abbas_,0.448494,28
Ali_Khamenei_,0.766472,951
Ali_Naimi_,0.493893,92
Alice_Fisher_,0.778039,997
Alicia_Silverstone_,0.445636,24
Alimzhan_Tokhtakhounov_,0.604679,384
Alison_Lohman_,0.870708,1261
Allen_Iverson_,0.733857,837
Allison_Janney_,0.689557,671
Allyson_Felix_,0.849174,1196
Alvaro_Noboa_,0.677993,623
Alvaro_Silva_Calderon_,0.79689,1048
Alvaro_Uribe_,0.804877,1069
Amanda_Beard_,0.675786,615
Amanda_Bynes_,0.655462,559
Amanda_Coetzer_,1.09868,1627
Amber_Tamblyn_,0.529309,170
Amelia_Vega_,0.793419,1044
Amelie_Mauresmo_,0.637839,491
Amer_al-Saadi_,0.668928,596
Amram_Mitzna_,0.514322,134
Ana_Guevara_,0.494733,95
Ana_Palacio_,0.690053,672
Anastasia_Myskina_,0.816189,1102
Anders_Ebbeson_,1.04597,1588
Anders_Fogh_Rasmussen_,0.586097,318
Andre_Agassi_,0.65073,538
Andrei_Mikhnevich_,0.712028,771
Andrew_Bunner_,0.700769,719
