Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.264,540
Aaron_Sorkin_,117.369,542
Abdel_Nasser_Assidi_,173.084,1643
Abdoulaye_Wade_,177.801,1658
Abdullah_,139.134,1191
Abdullah_Gul_,105.999,287
Abdullah_al-Attiyah_,163.366,1594
Abdullatif_Sener_,131.008,970
Abel_Pacheco_,135.919,1109
Abid_Hamid_Mahmud_Al-Tikriti_,177.237,1656
Adam_Sandler_,115.313,493
Adam_Scott_,145.643,1352
Adel_Al-Jubeir_,148.603,1413
Adolfo_Aguilar_Zinser_,135.499,1098
Adolfo_Rodriguez_Saa_,139.592,1202
Adrian_McPherson_,196.327,1679
Adrian_Nastase_,136.944,1130
Adrien_Brody_,110.797,383
Ahmad_Masood_,149.195,1420
Ahmed_Chalabi_,111.074,391
Ahmet_Necdet_Sezer_,129.474,923
Ai_Sugiyama_,130.537,954
Aicha_El_Ouafi_,151.211,1453
Aitor_Gonzalez_,174.409,1649
Akbar_Hashemi_Rafsanjani_,103.606,238
Akhmed_Zakayev_,128.835,894
Al_Davis_,149.321,1422
Al_Gore_,139.245,1194
Al_Pacino_,136.659,1124
Al_Sharpton_,144.178,1328
Alan_Ball_,123.316,699
Alan_Greenspan_,139.919,1211
Alan_Mulally_,128.854,895
Alastair_Campbell_,129.279,913
Albert_Costa_,168.728,1628
Alberto_Fujimori_,127.411,838
Alberto_Ruiz_Gallardon_,106.261,294
Albrecht_Mentz_,128.806,891
Aldo_Paredes_,113.538,447
Alec_Baldwin_,103.842,239
Alejandro_Atchugarry_,120.505,628
Alejandro_Avila_,160.743,1578
Alejandro_Toledo_,130.792,962
Aleksander_Kwasniewski_,117.05,532
Alex_Barros_,109.248,353
Alex_Penelas_,106.831,303
Alex_Sink_,118.568,573
Alexander_Downer_,117.422,548
Alexander_Losyukov_,112.925,432
Alexander_Rumyantsev_,112.044,409
Alexandra_Stevenson_,160.31,1577
Alexandra_Vodjanikova_,155.257,1517
Ali_Abbas_,109.466,359
Ali_Khamenei_,138.23,1165
Ali_Naimi_,112.303,415
Alice_Fisher_,139.568,1201
Alicia_Silverstone_,129.911,939
Alimzhan_Tokhtakhounov_,117.41,546
Alison_Lohman_,114.416,466
Allen_Iverson_,142.208,1282
Allison_Janney_,131.413,982
Allyson_Felix_,155.001,1513
Alvaro_Noboa_,111.054,390
Alvaro_Silva_Calderon_,126.765,812
Alvaro_Uribe_,115.817,506
Amanda_Beard_,112.748,429
Amanda_Bynes_,87.4853,57
Amanda_Coetzer_,140.529,1233
Amber_Tamblyn_,109.001,349
Amelia_Vega_,104.652,253
Amelie_Mauresmo_,145.066,1341
Amer_al-Saadi_,114.053,459
Amram_Mitzna_,126.958,819
Ana_Guevara_,177.761,1657
Ana_Palacio_,118.319,568
Anastasia_Myskina_,156.056,1529
Anders_Ebbeson_,162.853,1590
Anders_Fogh_Rasmussen_,166.935,1621
Andre_Agassi_,124.793,753
Andrei_Mikhnevich_,144.284,1331
Andrew_Bunner_,111.778,403
Andrew_Cuomo_,119.432,598
Andrew_Niccol_,128.939,901
Andrew_Weissmann_,160.882,1581
Andy_Hebb_,110.021,368
Andy_Roddick_,131.026,971
