Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1055,67
Aaron_Sorkin_,1472,202
Abdel_Nasser_Assidi_,1859,393
Abdoulaye_Wade_,3413,1431
Abdullah_,3001,1176
Abdullah_Gul_,2908,1106
Abdullah_al-Attiyah_,3305,1372
Abdullatif_Sener_,3731,1560
Abel_Pacheco_,2184,589
Abid_Hamid_Mahmud_Al-Tikriti_,2268,653
Adam_Sandler_,3046,1203
Adam_Scott_,1827,379
Adel_Al-Jubeir_,1948,453
Adolfo_Aguilar_Zinser_,1769,343
Adolfo_Rodriguez_Saa_,4034,1625
Adrian_McPherson_,3342,1388
Adrian_Nastase_,3386,1413
Adrien_Brody_,3270,1345
Ahmad_Masood_,3621,1520
Ahmed_Chalabi_,2098,546
Ahmet_Necdet_Sezer_,1629,270
Ai_Sugiyama_,3052,1208
Aicha_El_Ouafi_,3070,1214
Aitor_Gonzalez_,3437,1444
Akbar_Hashemi_Rafsanjani_,2313,679
Akhmed_Zakayev_,2271,654
Al_Davis_,3675,1543
Al_Gore_,3304,1371
Al_Pacino_,1969,462
Al_Sharpton_,3406,1427
Alan_Ball_,1940,444
Alan_Greenspan_,3645,1528
Alan_Mulally_,2521,817
Alastair_Campbell_,2185,591
Albert_Costa_,2953,1141
Alberto_Fujimori_,2218,618
Alberto_Ruiz_Gallardon_,3009,1181
Albrecht_Mentz_,3812,1573
Aldo_Paredes_,1779,355
Alec_Baldwin_,3382,1412
Alejandro_Atchugarry_,3851,1588
Alejandro_Avila_,2771,1008
Alejandro_Toledo_,3152,1271
Aleksander_Kwasniewski_,3033,1198
Alex_Barros_,1724,320
Alex_Penelas_,1136,84
Alex_Sink_,1445,187
Alexander_Downer_,2404,739
Alexander_Losyukov_,1658,294
Alexander_Rumyantsev_,1907,423
Alexandra_Stevenson_,1971,465
Alexandra_Vodjanikova_,4176,1647
Ali_Abbas_,3121,1247
Ali_Khamenei_,2070,531
Ali_Naimi_,1163,95
Alice_Fisher_,2454,769
Alicia_Silverstone_,2610,875
Alimzhan_Tokhtakhounov_,1289,130
Alison_Lohman_,2808,1032
Allen_Iverson_,1914,427
Allison_Janney_,1534,231
Allyson_Felix_,3456,1454
Alvaro_Noboa_,3247,1332
Alvaro_Silva_Calderon_,3424,1436
Alvaro_Uribe_,2192,595
Amanda_Beard_,1048,64
Amanda_Bynes_,2730,971
Amanda_Coetzer_,3220,1309
Amber_Tamblyn_,1247,115
Amelia_Vega_,2846,1052
Amelie_Mauresmo_,1944,447
Amer_al-Saadi_,2889,1085
Amram_Mitzna_,1964,459
Ana_Guevara_,2993,1168
Ana_Palacio_,636,8
Anastasia_Myskina_,3601,1515
Anders_Ebbeson_,3594,1514
Anders_Fogh_Rasmussen_,4191,1648
Andre_Agassi_,1130,82
Andrei_Mikhnevich_,3238,1324
Andrew_Bunner_,2144,569
Andrew_Cuomo_,665,12
Andrew_Niccol_,1565,244
Andrew_Weissmann_,3659,1533
Andy_Hebb_,1194,100
Andy_Roddick_,2548,836
Angela_Bassett_,2881,1078
Angela_Lansbury_,2704,955
Angela_Merkel_,1765,342
Angelina_Jolie_,1840,386
Angelo_Reyes_,1512,222
