Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,131.94,997
Aaron_Sorkin_,117.392,540
Abdel_Nasser_Assidi_,173.092,1650
Abdoulaye_Wade_,177.821,1665
Abdullah_,160.614,1581
Abdullah_Gul_,106.035,304
Abdullah_al-Attiyah_,139.41,1208
Abdullatif_Sener_,131.04,979
Abel_Pacheco_,135.929,1109
Abid_Hamid_Mahmud_Al-Tikriti_,156.626,1535
Adam_Sandler_,102.131,226
Adam_Scott_,145.655,1356
Adel_Al-Jubeir_,168.611,1630
Adolfo_Aguilar_Zinser_,84.6475,47
Adolfo_Rodriguez_Saa_,139.627,1215
Adrian_McPherson_,196.335,1680
Adrian_Nastase_,141.579,1272
Adrien_Brody_,110.842,398
Ahmad_Masood_,149.203,1429
Ahmed_Chalabi_,115.829,503
Ahmet_Necdet_Sezer_,129.49,933
Ai_Sugiyama_,118.331,573
Aicha_El_Ouafi_,151.235,1459
Aitor_Gonzalez_,170.291,1637
Akbar_Hashemi_Rafsanjani_,118.602,581
Akhmed_Zakayev_,125.164,773
Al_Davis_,149.349,1433
Al_Gore_,83.0079,40
Al_Pacino_,136.662,1129
Al_Sharpton_,164.904,1611
Alan_Ball_,123.356,720
Alan_Greenspan_,139.928,1221
Alan_Mulally_,128.887,909
Alastair_Campbell_,129.325,924
Albert_Costa_,168.747,1631
Alberto_Fujimori_,136.58,1126
Alberto_Ruiz_Gallardon_,106.326,314
Albrecht_Mentz_,128.811,905
Aldo_Paredes_,148.941,1426
Alec_Baldwin_,103.869,257
Alejandro_Atchugarry_,120.517,633
Alejandro_Avila_,160.754,1582
Alejandro_Toledo_,130.844,969
Aleksander_Kwasniewski_,116.657,523
Alex_Barros_,146.781,1379
Alex_Penelas_,106.862,324
Alex_Sink_,149.207,1430
Alexander_Downer_,98.3925,180
Alexander_Losyukov_,140.575,1245
Alexander_Rumyantsev_,112.083,416
Alexandra_Stevenson_,160.336,1579
Alexandra_Vodjanikova_,154.62,1514
Ali_Abbas_,109.49,375
Ali_Khamenei_,122.189,678
Ali_Naimi_,133.641,1045
Alice_Fisher_,139.618,1214
Alicia_Silverstone_,129.933,946
Alimzhan_Tokhtakhounov_,117.475,546
Alison_Lohman_,106.481,317
Allen_Iverson_,151.968,1471
Allison_Janney_,129.523,935
Allyson_Felix_,139.305,1205
Alvaro_Noboa_,154.821,1518
Alvaro_Silva_Calderon_,106.676,323
Alvaro_Uribe_,99.7937,192
Amanda_Beard_,116.526,520
Amanda_Bynes_,87.5285,65
Amanda_Coetzer_,124.808,761
Amber_Tamblyn_,131.554,987
Amelia_Vega_,104.666,272
Amelie_Mauresmo_,145.102,1344
Amer_al-Saadi_,114.084,471
Amram_Mitzna_,126.98,835
Ana_Guevara_,177.765,1664
Ana_Palacio_,101.3,213
Anastasia_Myskina_,156.076,1527
Anders_Ebbeson_,151.773,1467
Anders_Fogh_Rasmussen_,124.886,763
Andre_Agassi_,150.557,1450
Andrei_Mikhnevich_,144.306,1333
Andrew_Bunner_,111.818,409
Andrew_Cuomo_,98.6149,184
Andrew_Niccol_,128.978,912
Andrew_Weissmann_,149.847,1440
Andy_Hebb_,81.6711,36
