Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2538,879
Aaron_Sorkin_,2475,825
Abdel_Nasser_Assidi_,2520,862
Abdoulaye_Wade_,4059,1611
Abdullah_,2858,1086
Abdullah_Gul_,2937,1148
Abdullah_al-Attiyah_,4118,1623
Abdullatif_Sener_,4167,1632
Abel_Pacheco_,3289,1351
Abid_Hamid_Mahmud_Al-Tikriti_,4284,1648
Adam_Sandler_,1409,179
Adam_Scott_,4394,1659
Adel_Al-Jubeir_,4008,1598
Adolfo_Aguilar_Zinser_,2858,1087
Adolfo_Rodriguez_Saa_,3732,1526
Adrian_McPherson_,3765,1538
Adrian_Nastase_,4054,1609
Adrien_Brody_,1833,365
Ahmad_Masood_,2371,747
Ahmed_Chalabi_,2950,1163
Ahmet_Necdet_Sezer_,2646,942
Ai_Sugiyama_,3049,1215
Aicha_El_Ouafi_,1840,368
Aitor_Gonzalez_,4824,1678
Akbar_Hashemi_Rafsanjani_,1817,358
Akhmed_Zakayev_,2448,807
Al_Davis_,2911,1121
Al_Gore_,1424,186
Al_Pacino_,2485,834
Al_Sharpton_,2528,870
Alan_Ball_,3470,1438
Alan_Greenspan_,3300,1357
Alan_Mulally_,2647,944
Alastair_Campbell_,4103,1619
Albert_Costa_,4060,1612
Alberto_Fujimori_,2909,1120
Alberto_Ruiz_Gallardon_,2961,1175
Albrecht_Mentz_,3200,1300
Aldo_Paredes_,3239,1328
Alec_Baldwin_,2854,1080
Alejandro_Atchugarry_,2987,1185
Alejandro_Avila_,1653,269
Alejandro_Toledo_,2269,684
Aleksander_Kwasniewski_,3814,1557
Alex_Barros_,2783,1027
Alex_Penelas_,1652,268
Alex_Sink_,3584,1481
Alexander_Downer_,1717,311
Alexander_Losyukov_,2451,809
Alexander_Rumyantsev_,2729,991
Alexandra_Stevenson_,3367,1391
Alexandra_Vodjanikova_,3066,1230
Ali_Abbas_,2348,731
Ali_Khamenei_,2345,729
Ali_Naimi_,2482,830
Alice_Fisher_,3092,1245
Alicia_Silverstone_,3805,1552
Alimzhan_Tokhtakhounov_,2027,512
Alison_Lohman_,2554,895
Allen_Iverson_,2633,934
Allison_Janney_,2024,509
Allyson_Felix_,3712,1521
Alvaro_Noboa_,2590,909
Alvaro_Silva_Calderon_,1927,430
Alvaro_Uribe_,3101,1255
Amanda_Beard_,2811,1050
Amanda_Bynes_,2417,783
Amanda_Coetzer_,2545,888
Amber_Tamblyn_,1629,261
Amelia_Vega_,1942,445
Amelie_Mauresmo_,4554,1668
Amer_al-Saadi_,1872,391
Amram_Mitzna_,2961,1176
Ana_Guevara_,3509,1449
Ana_Palacio_,2370,746
Anastasia_Myskina_,2838,1068
Anders_Ebbeson_,2925,1129
Anders_Fogh_Rasmussen_,1523,212
Andre_Agassi_,2020,504
Andrei_Mikhnevich_,2599,913
Andrew_Bunner_,2251,670
Andrew_Cuomo_,2843,1073
Andrew_Niccol_,1577,245
Andrew_Weissmann_,1662,274
Andy_Hebb_,3059,1221
Andy_Roddick_,3544,1462
Angela_Bassett_,2500,847
Angela_Lansbury_,1925,427
Angela_Merkel_,1551,229
Angelina_Jolie_,1158,88
Angelo_Reyes_,3644,1505
